"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.323522245E0,-1.330500096E-1,1.048200035E1,2.106000185E0
2.326029937E0,-1.309500039E-1,1.047195053E1,2.149950027E0
2.328536770E0,-8.505000174E-2,9.687000275E0,2.176050186E0
2.331042847E0,5.205000192E-2,8.791950226E0,1.896000147E0
2.333549691E0,8.805000782E-2,8.716950417E0,1.723050117E0
2.336057307E0,1.290000081E-1,9.526950836E0,1.855050087E0
2.338564155E0,1.669500023E-1,1.036500072E1,1.747050047E0
2.341070232E0,1.990500093E-1,1.043595028E1,1.462050080E0
2.343577076E0,1.339500099E-1,9.751950264E0,1.447950125E0
2.346084768E0,1.429500133E-1,8.929950714E0,1.447950125E0
2.348591539E0,1.290000081E-1,8.830050468E0,1.515000105E0
2.351097616E0,5.505000427E-2,9.622050285E0,1.900950074E0
2.353604437E0,-6.900000572E-2,1.044600010E1,2.176050186E0
2.356112129E0,-1.429500133E-1,1.058505058E1,2.142000198E0
2.358618900E0,-2.070000172E-1,9.819000244E0,2.025000095E0
2.361125050E0,-1.210500076E-1,8.863050461E0,1.783050060E0
2.363631817E0,2.400000021E-2,8.562000275E0,1.656000137E0
2.366139509E0,9.600000083E-2,9.177000046E0,1.872000098E0
2.368646511E0,2.200500071E-1,1.012800026E1,2.011049986E0
2.371152420E0,2.539499998E-1,1.062300014E1,1.861950040E0
2.373659187E0,1.720500141E-1,1.022595024E1,1.636950135E0
2.376166884E0,1.080000028E-1,9.346950531E0,1.489050031E0
2.378673886E0,2.400000021E-2,8.775000572E0,1.345050097E0
2.381179809E0,-1.380000114E-1,9.079050064E0,1.549050093E0
2.383686807E0,-2.890500128E-1,9.949950218E0,1.861950040E0
2.386194500E0,-2.719500065E-1,1.048200035E1,1.849950075E0
2.388701271E0,-2.719500065E-1,1.016805077E1,1.876950145E0
2.391207194E0,-1.549500078E-1,9.297000885E0,1.993950129E0
2.393714192E0,1.050000042E-1,8.653050423E0,1.888950109E0
2.396221884E0,2.220000178E-1,8.952000618E0,1.929000139E0
2.398728655E0,2.850000262E-1,9.904950142E0,2.125950098E0
2.401234593E0,3.010500073E-1,1.062795067E1,2.011049986E0
2.403741591E0,1.870500147E-1,1.053705025E1,1.659000039E0
2.406249283E0,1.000500023E-1,9.658050537E0,1.375950098E0
2.408756035E0,4.500000179E-2,8.760000229E0,1.089000106E0
2.411262189E0,-1.605000161E-2,8.665050507E0,1.150950074E0
2.413768923E0,-1.069500074E-1,9.418950081E0,1.654050112E0
2.416276615E0,-1.120500043E-1,1.034505081E1,2.059050083E0
2.418783450E0,-9.300000221E-2,1.063305092E1,2.194950104E0
2.421289527E0,-7.304999977E-2,9.937950134E0,2.170950174E0
2.423796294E0,3.600000218E-2,8.997000694E0,1.992000103E0
2.426303986E0,1.360500008E-1,8.715000153E0,1.951050043E0
2.428810834E0,1.150500029E-1,9.345000267E0,1.981950045E0
2.431316988E0,1.099500060E-1,1.016805077E1,1.897950053E0
2.433823755E0,1.240500063E-1,1.039305019E1,1.570050120E0
2.436331448E0,6.195000187E-2,9.820950508E0,1.345050097E0
2.438838219E0,4.500000179E-2,9.031050682E0,1.363950014E0
2.441344373E0,4.800000042E-2,8.716950417E0,1.399950027E0
2.443851140E0,-1.605000161E-2,9.354000092E0,1.759050131E0
2.446358850E0,-9.705000371E-2,1.029495049E1,2.154000044E0
2.448865622E0,-1.500000060E-1,1.068495083E1,2.118000031E0
2.451371775E0,-2.359500080E-1,1.018305016E1,1.969950080E0
2.453878543E0,-1.960500032E-1,9.205950737E0,1.849950075E0
2.456386235E0,7.050000131E-3,8.523000717E0,1.564950109E0
2.458893020E0,1.050000042E-1,8.716950417E0,1.623000026E0
2.461399174E0,2.149500102E-1,9.715950012E0,1.965000153E0
2.463906172E0,2.989500165E-1,1.061100006E1,2.023050070E0
2.466413634E0,3.180000186E-1,1.070895004E1,1.837950110E0
2.468920636E0,2.659500241E-1,9.892950058E0,1.635000110E0
2.471426559E0,1.840500087E-1,8.926050186E0,1.378950119E0
2.473933567E0,4.500000179E-2,8.703000069E0,1.390950084E0
2.476441259E0,-1.069500074E-1,9.436050415E0,1.692000031E0
2.478948044E0,-1.909500062E-1,1.032105064E1,1.876950145E0
2.481453967E0,-2.410500050E-1,1.045995045E1,1.896000147E0
2.483960946E0,-2.170500159E-1,9.724950790E0,1.905000091E0
2.486468639E0,-4.695000127E-2,8.899050713E0,1.924950123E0
2.488975487E0,1.360500008E-1,8.755949974E0,1.996050119E0
2.491481564E0,2.179500163E-1,9.487950325E0,2.104050159E0
2.493988331E0,3.010500073E-1,1.032405090E1,2.071050167E0
2.496496023E0,2.370000184E-1,1.057305050E1,1.789950132E0
2.499002871E0,9.105000645E-2,9.985950470E0,1.501050115E0
2.501508948E0,-2.805000171E-2,9.115050316E0,1.306950092E0
2.504015793E0,-4.905000329E-2,8.626049995E0,1.102950096E0
2.506523408E0,-1.620000005E-1,9.025950432E0,1.435950041E0
2.509030256E0,-2.119500041E-1,9.937950134E0,1.920000076E0
2.511536323E0,-1.429500133E-1,1.052295017E1,2.053950071E0
2.514043167E0,-1.549500078E-1,1.033605003E1,2.164050102E0
2.516550869E0,-6.405000389E-2,9.502950668E0,2.188050032E0
2.519057641E0,1.150500029E-1,8.775000572E0,1.893000126E0
2.521563795E0,1.480500102E-1,8.872950554E0,1.792950034E0
2.524070562E0,1.960500032E-1,9.651000023E0,1.888950109E0
2.526578240E0,2.149500102E-1,1.036500072E1,1.668000102E0
2.529085242E0,1.600500047E-1,1.032105064E1,1.459950089E0
2.531591165E0,9.300000221E-2,9.634050369E0,1.435950041E0
2.534097932E0,1.050000042E-1,8.904000282E0,1.378950119E0
2.536605625E0,7.605000585E-2,8.956950188E0,1.531950116E0
2.539112627E0,-1.095000096E-2,9.687000275E0,1.891050100E0
2.541618545E0,-6.105000153E-2,1.043400097E1,2.116050005E0
2.544125543E0,-1.480500102E-1,1.048905087E1,2.145000219E0
2.546633010E0,-2.190000117E-1,9.732000351E0,2.014950037E0
2.549140012E0,-9.495000541E-2,8.875050545E0,1.771050096E0
2.551645935E0,5.205000192E-2,8.668950081E0,1.728000045E0
2.554152934E0,1.120500043E-1,9.304050446E0,1.903050065E0
2.556660626E0,2.220000178E-1,1.017105007E1,1.924950123E0
2.559167397E0,2.580000162E-1,1.055100060E1,1.768950105E0
2.561673320E0,1.600500047E-1,1.014405060E1,1.648950100E0
2.564180318E0,1.000500023E-1,9.309000015E0,1.539000034E0
2.566688010E0,3.105000220E-2,8.808000565E0,1.371000051E0
2.569194858E0,-1.330500096E-1,9.148050308E0,1.588950038E0
2.571700935E0,-2.170500159E-1,9.969000816E0,1.864950061E0
2.574207808E0,-2.430000156E-1,1.038600063E1,1.807050109E0
2.576715423E0,-2.719500065E-1,1.011105061E1,1.915050149E0
2.579222271E0,-1.480500102E-1,9.334950447E0,2.032050133E0
2.581728363E0,9.105000645E-2,8.740950584E0,1.896000147E0
2.584235130E0,2.320500165E-1,8.973000526E0,1.921950102E0
2.586742837E0,3.160500228E-1,9.892950058E0,2.061000109E0
2.589249685E0,3.090000153E-1,1.062105083E1,1.879050136E0
2.591755762E0,1.870500147E-1,1.052505016E1,1.608000040E0
2.594262606E0,5.505000427E-2,9.655950546E0,1.414950013E0
2.596770221E0,2.400000021E-2,8.755949974E0,1.144050002E0
2.599277070E0,-4.200000316E-2,8.653050423E0,1.273050070E0
2.601783223E0,-1.120500043E-1,9.450000763E0,1.696950078E0
2.604289991E0,-1.069500074E-1,1.036005020E1,2.020050049E0
2.606797683E0,-1.140000075E-1,1.060905075E1,2.190000057E0
2.609304685E0,-1.090500057E-1,9.886050224E0,2.218950033E0
2.611810608E0,9.000000544E-3,9.001950264E0,2.056050062E0
2.614317592E0,1.150500029E-1,8.758049965E0,1.941000104E0
2.616825054E0,1.290000081E-1,9.361050606E0,1.929000139E0
2.619331825E0,1.699500084E-1,1.015905094E1,1.804950118E0
2.621838316E0,1.650000066E-1,1.032105064E1,1.537050128E0
2.624344911E0,7.395000011E-2,9.802050591E0,1.423950076E0
2.626852673E0,3.600000218E-2,9.120000839E0,1.455000043E0
2.629359444E0,4.800000042E-2,8.899050713E0,1.467000127E0
2.631865367E0,-5.700000376E-2,9.438000679E0,1.755000114E0
2.634372365E0,-1.429500133E-1,1.025895023E1,2.077950001E0
2.636880058E0,-1.860000044E-1,1.053900051E1,2.026950121E0
2.639386829E0,-2.550000250E-1,1.001700020E1,1.953000069E0
2.641892983E0,-1.840500087E-1,9.130949974E0,1.905000091E0
2.644399750E0,2.595000155E-2,8.546999931E0,1.668000102E0
2.646907442E0,1.480500102E-1,8.854050636E0,1.750050068E0
2.649414290E0,2.509500086E-1,9.886050224E0,2.050950050E0
2.651920367E0,3.109500110E-1,1.070505047E1,2.001000166E0
2.654427135E0,2.820000052E-1,1.061595058E1,1.768950105E0
2.656934827E0,1.990500093E-1,9.682050705E0,1.527000070E0
2.659441675E0,1.219500080E-1,8.794050217E0,1.312050104E0
2.661947752E0,-3.299999982E-2,8.791950226E0,1.398000121E0
2.664454596E0,-1.570500135E-1,9.622050285E0,1.719000101E0
2.666962212E0,-2.149500102E-1,1.044405079E1,1.905000091E0
2.669469075E0,-2.430000156E-1,1.042395020E1,1.921950102E0
2.671975152E0,-1.789500117E-1,9.601050377E0,1.933950067E0
2.674481991E0,9.000000544E-3,8.788949966E0,1.981950045E0
2.676989683E0,2.059500068E-1,8.788949966E0,2.038950205E0
2.679496454E0,2.800500095E-1,9.579000473E0,2.137950182E0
2.682002540E0,3.160500228E-1,1.042005062E1,2.071050167E0
2.684509384E0,1.990500093E-1,1.062795067E1,1.777950048E0
2.687017077E0,1.905000024E-2,9.958050728E0,1.498050094E0
2.689523848E0,-4.695000127E-2,9.025950432E0,1.209000111E0
2.692030002E0,-9.000000358E-2,8.545050621E0,1.066950083E0
2.694536769E0,-1.909500062E-1,9.024000168E0,1.450050116E0
2.697044461E0,-1.789500117E-1,1.000800037E1,1.933950067E0
2.699551463E0,-1.279500127E-1,1.066605091E1,2.110949993E0
2.702057386E0,-1.240500063E-1,1.038795090E1,2.218950033E0
2.704564403E0,-2.805000171E-2,9.403950691E0,2.154000044E0
2.707072096E0,1.339500099E-1,8.655000687E0,1.843050122E0
2.709578867E0,1.459500045E-1,8.884950638E0,1.843050122E0
2.712085021E0,1.699500084E-1,9.819000244E0,1.933950067E0
2.714591788E0,1.669500023E-1,1.046805096E1,1.702050090E0
2.717099480E0,1.410000026E-1,1.027605057E1,1.423950076E0
2.719606252E0,9.105000645E-2,9.450000763E0,1.390950084E0
2.722112406E0,1.080000028E-1,8.808000565E0,1.387950063E0
2.724619168E0,2.895000204E-2,9.060000420E0,1.596000075E0
2.727126855E0,-3.795000166E-2,9.892950058E0,1.956000090E0
2.729633626E0,-1.069500074E-1,1.053000069E1,2.098950148E0
2.732139780E0,-1.570500135E-1,1.038105011E1,2.073000193E0
2.734646547E0,-1.860000044E-1,9.541050911E0,1.977000117E0
2.737154240E0,-6.599999964E-2,8.763000488E0,1.759050131E0
2.739661088E0,9.600000083E-2,8.731950760E0,1.777950048E0
2.742167165E0,1.530000120E-1,9.463950157E0,1.963050127E0
2.744674009E0,2.440500110E-1,1.033305073E1,2.032050133E0
2.747181701E0,2.730000019E-1,1.061100006E1,1.816950083E0
2.749688473E0,1.410000026E-1,1.004100037E1,1.608000040E0
2.752194554E0,9.600000083E-2,9.109950066E0,1.419000030E0
2.754701399E0,-9.000000544E-3,8.686050415E0,1.303950071E0
2.757209014E0,-1.810500026E-1,9.217950821E0,1.618050098E0
2.759715848E0,-2.599500120E-1,1.015905094E1,1.897950053E0
2.762222002E0,-2.650500238E-1,1.056600094E1,1.849950075E0
2.764728773E0,-2.939999998E-1,1.005795002E1,1.939050078E0
2.767236466E0,-1.309500039E-1,9.097949982E0,2.014950037E0
2.769743237E0,1.290000081E-1,8.559000015E0,1.836000085E0
2.772249420E0,2.490000129E-1,9.037950516E0,1.939050078E0
2.774756187E0,3.250500262E-1,1.009200001E1,2.140050173E0
2.777263879E0,3.130500019E-1,1.073595047E1,1.951050043E0
2.779770881E0,1.990500093E-1,1.045305061E1,1.627950072E0
2.782276804E0,8.805000782E-2,9.487950325E0,1.362000108E0
2.784783802E0,7.050000131E-3,8.656949997E0,1.066950083E0
2.787291495E0,-1.020000055E-1,8.731950760E0,1.245000005E0
2.789798266E0,-1.570500135E-1,9.562050819E0,1.716000080E0
2.792304189E0,-1.240500063E-1,1.039800072E1,2.059050083E0
2.794811187E0,-1.170000061E-1,1.049400043E1,2.229000092E0
2.797318855E0,-7.095000148E-2,9.778050423E0,2.169000149E0
2.799825626E0,7.200000435E-2,8.977950096E0,2.023050070E0
2.802331780E0,1.630500108E-1,8.896950722E0,2.011049986E0
2.804838558E0,1.870500147E-1,9.511950493E0,2.032050133E0
2.807346250E0,2.250000089E-1,1.017105007E1,1.788000107E0
2.809853098E0,1.750500053E-1,1.022595024E1,1.450050116E0
2.812359175E0,6.405000389E-2,9.676950455E0,1.351950049E0
2.814865942E0,1.395000052E-2,9.055050850E0,1.422000051E0
2.817373639E0,-2.295000106E-2,8.988000870E0,1.479000092E0
2.819880487E0,-1.020000055E-1,9.618000031E0,1.801950097E0
2.822386545E0,-1.690500081E-1,1.031400013E1,2.080049992E0
2.824893389E0,-1.810500026E-1,1.042395020E1,1.980000138E0
2.827401004E0,-2.340000123E-1,9.883050919E0,1.932000041E0
2.829907852E0,-1.360500008E-1,9.079050064E0,1.888950109E0
2.832413929E0,4.995000362E-2,8.631000519E0,1.695000052E0
2.834920773E0,1.510500014E-1,9.032999992E0,1.810050130E0
2.837428466E0,2.580000162E-1,9.964950562E0,2.050950050E0
2.839935237E0,3.180000186E-1,1.057800007E1,1.888950109E0
2.842441314E0,2.700000107E-1,1.041495037E1,1.647000074E0
2.844948158E0,1.510500014E-1,9.598050117E0,1.515000105E0
2.847455860E0,9.795000404E-2,8.887050629E0,1.383000016E0
2.849962862E0,-4.200000316E-2,8.980950356E0,1.491000056E0
2.852468789E0,-1.740000099E-1,9.682050705E0,1.777950048E0
2.854975557E0,-2.070000172E-1,1.034295082E1,1.852950096E0
2.857483480E0,-2.239500135E-1,1.029300022E1,1.879050136E0
2.859990261E0,-1.620000005E-1,9.507000923E0,1.932000041E0
2.862496184E0,4.800000042E-2,8.812950134E0,1.951050043E0
2.865002984E0,2.080500126E-1,8.932950020E0,2.092050076E0
2.867510673E0,2.680500150E-1,9.711000443E0,2.166000128E0
2.870017675E0,3.250500262E-1,1.043400097E1,1.993950129E0
2.872523598E0,2.110500038E-1,1.052505016E1,1.690050125E0
2.875030596E0,3.299999982E-2,9.820950508E0,1.453050017E0
2.877538288E0,-4.500000179E-2,8.932950020E0,1.228050113E0
2.880045059E0,-1.000500023E-1,8.587950706E0,1.108050108E0
2.882551213E0,-1.810500026E-1,9.154950142E0,1.537050128E0
2.885057980E0,-1.789500117E-1,1.013505077E1,1.977000117E0
2.887565673E0,-1.240500063E-1,1.061400032E1,2.089950085E0
2.890072521E0,-1.380000114E-1,1.026195049E1,2.178000212E0
2.892578598E0,-1.950000064E-3,9.328050613E0,2.130000114E0
2.895085442E0,1.219500080E-1,8.665050507E0,1.843050122E0
2.897593057E0,1.480500102E-1,9.004950523E0,1.864950061E0
2.900099909E0,1.939500123E-1,9.901950836E0,1.932000041E0
2.902605986E0,2.220000178E-1,1.045800018E1,1.671000123E0
2.905112831E0,1.630500108E-1,1.018005085E1,1.426050067E0
2.907620446E0,1.050000042E-1,9.381000519E0,1.410000086E0
2.910127294E0,1.200000048E-1,8.836950302E0,1.386000037E0
2.912633371E0,3.600000218E-2,9.105000496E0,1.654050112E0
2.915140215E0,-7.304999977E-2,9.916950226E0,2.001000166E0
2.917647908E0,-9.705000371E-2,1.054200077E1,2.104050159E0
2.920154679E0,-1.759500057E-1,1.030695057E1,2.023050070E0
2.922660833E0,-1.930500120E-1,9.460050583E0,1.939050078E0
2.925167600E0,-1.605000161E-2,8.746050835E0,1.768950105E0
2.927675292E0,1.150500029E-1,8.806050301E0,1.831050038E0
2.930182294E0,2.059500068E-1,9.570000648E0,1.993950129E0
2.932688217E0,2.869500220E-1,1.034805012E1,1.972050071E0
2.935194970E0,2.749500275E-1,1.050795078E1,1.768950105E0
2.937702663E0,1.770000011E-1,9.922050476E0,1.582050085E0
2.940209665E0,7.200000435E-2,9.088050842E0,1.431000113E0
2.942715559E0,-5.205000192E-2,8.847000122E0,1.363950014E0
2.945222557E0,-2.389500141E-1,9.364050865E0,1.656000137E0
2.947730018E0,-2.869500220E-1,1.013895035E1,1.855050087E0
2.950237020E0,-2.719500065E-1,1.041000080E1,1.792950034E0
2.952742944E0,-2.580000162E-1,9.888000488E0,1.915050149E0
2.955249942E0,-4.005000368E-2,9.048000336E0,2.005950212E0
2.957757615E0,1.789500117E-1,8.692950249E0,1.881000042E0
2.960264386E0,2.779500186E-1,9.249000549E0,2.050950050E0
2.962770540E0,3.420000076E-1,1.022100067E1,2.202000141E0
2.965277307E0,3.090000153E-1,1.069995022E1,1.872000098E0
2.967784999E0,1.459500045E-1,1.031700039E1,1.551000118E0
2.970291771E0,2.400000021E-2,9.349050522E0,1.264050007E0
2.972797925E0,-1.095000096E-2,8.586000443E0,1.036050081E0
2.975304692E0,-9.495000541E-2,8.760000229E0,1.270950079E0
2.977812384E0,-1.570500135E-1,9.715950012E0,1.810050130E0
2.980319232E0,-1.140000075E-1,1.057500076E1,2.134950161E0
2.982825328E0,-8.100000024E-2,1.055400085E1,2.226000071E0
2.985332172E0,-1.395000052E-2,9.673050880E0,2.157000065E0
2.987839798E0,1.170000061E-1,8.855999947E0,2.001000166E0
2.990346646E0,1.770000011E-1,8.851050377E0,1.996050119E0
2.992852723E0,1.669500023E-1,9.601050377E0,1.992000103E0
2.995359596E0,1.939500123E-1,1.031205082E1,1.776000142E0
2.997867288E0,1.099500060E-1,1.031895065E1,1.438050032E0
3.000374060E0,1.395000052E-2,9.627000809E0,1.357050061E0
3.002880174E0,2.595000155E-2,8.902050018E0,1.342950106E0
3.005387019E0,-6.000000052E-3,8.855999947E0,1.414950013E0
3.007894711E0,-1.000500023E-1,9.625050545E0,1.843050122E0
3.010401463E0,-1.500000060E-1,1.044795036E1,2.149950027E0
3.012907617E0,-1.759500057E-1,1.055595016E1,2.071050167E0
3.015414615E0,-2.239500135E-1,9.876000404E0,2.005950212E0
3.017922307E0,-1.050000042E-1,8.920950890E0,1.837950110E0
3.020429079E0,6.405000389E-2,8.479949951E0,1.588950038E0
3.022935002E0,1.630500108E-1,9.061950684E0,1.836000085E0
3.025441769E0,2.389500141E-1,1.010100079E1,2.071050167E0
3.027949692E0,2.899500132E-1,1.074795055E1,1.939050078E0
3.030456463E0,2.560500205E-1,1.044600010E1,1.716000080E0
3.032962617E0,1.579500139E-1,9.457050323E0,1.483950019E0
3.035469384E0,1.080000028E-1,8.698050499E0,1.273050070E0
3.037977077E0,-6.405000389E-2,8.926050186E0,1.467000127E0
3.040483819E0,-1.999500096E-1,9.802050591E0,1.777950048E0
3.042989973E0,-2.190000117E-1,1.047900009E1,1.879050136E0
3.045496754E0,-2.220000178E-1,1.024200058E1,1.893000126E0
3.048004446E0,-1.240500063E-1,9.370950699E0,1.951050043E0
3.050511294E0,7.395000011E-2,8.772000313E0,1.957950115E0
3.053017352E0,2.200500071E-1,8.992950439E0,2.077950001E0
3.055524192E0,2.939999998E-1,9.814050674E0,2.161950111E0
3.058031807E0,3.040500283E-1,1.049100018E1,2.026950121E0
3.060538655E0,1.770000011E-1,1.043205070E1,1.663950086E0
3.063044732E0,1.695000008E-2,9.687000275E0,1.407000065E0
3.065551576E0,-9.000000358E-2,8.878050804E0,1.165950060E0
3.068059192E0,-1.450500041E-1,8.635950089E0,1.096050024E0
3.070566040E0,-2.190000117E-1,9.277950287E0,1.587000132E0
3.073072117E0,-2.070000172E-1,1.023000050E1,2.008050203E0
3.075578961E0,-1.429500133E-1,1.062600040E1,2.106000185E0
3.078086653E0,-1.170000061E-1,1.014195061E1,2.180999994E0
3.080593405E0,3.105000220E-2,9.190950394E0,2.113950014E0
3.083099559E0,1.549500078E-1,8.631000519E0,1.861950040E0
3.085606321E0,1.870500147E-1,9.093000412E0,1.920000076E0
3.088114014E0,2.059500068E-1,1.005600071E1,1.948050141E0
3.090621011E0,1.650000066E-1,1.055805016E1,1.632000089E0
3.093126934E0,9.105000645E-2,1.017795086E1,1.431000113E0
3.095633697E0,6.195000187E-2,9.237000465E0,1.369050026E0
3.098141389E0,8.595000207E-2,8.689050674E0,1.312050104E0
3.100648391E0,2.595000155E-2,9.084000587E0,1.596000075E0
3.103154315E0,-4.200000316E-2,1.005600071E1,2.005950212E0
3.105661313E0,-9.705000371E-2,1.065705013E1,2.182950020E0
3.108168774E0,-1.639500111E-1,1.038600063E1,2.113950014E0
3.110675776E0,-1.210500076E-1,9.373050690E0,1.920000076E0
3.113181699E0,3.795000166E-2,8.623950005E0,1.765950084E0
3.115688697E0,1.270500124E-1,8.743950844E0,1.812000036E0
3.118196389E0,1.939500123E-1,9.639000893E0,1.968000054E0
3.120703161E0,2.659500241E-1,1.051305008E1,1.980000138E0
3.123209329E0,1.840500087E-1,1.064700031E1,1.776000142E0
3.125716096E0,7.605000585E-2,9.850050926E0,1.558050036E0
3.128223802E0,1.200000010E-2,8.911050797E0,1.345050097E0
3.130730573E0,-7.304999977E-2,8.662050247E0,1.278000116E0
3.133236674E0,-2.269500047E-1,9.388050079E0,1.668000102E0
3.135743441E0,-2.629500031E-1,1.030005074E1,1.921950102E0
3.138251134E0,-2.340000123E-1,1.048695087E1,1.873950124E0
3.140757982E0,-2.119500041E-1,9.876000404E0,2.013000011E0
3.143264059E0,-3.299999982E-2,8.932950020E0,2.013000011E0
3.145770903E0,1.819500029E-1,8.644950867E0,1.848000050E0
3.148278595E0,2.779500186E-1,9.316050529E0,2.011049986E0
3.150785367E0,2.899500132E-1,1.029300022E1,2.092050076E0
3.153291443E0,2.700000107E-1,1.069500065E1,1.816950083E0
3.155798288E0,1.099500060E-1,1.018500042E1,1.558050036E0
3.158305971E0,0.000000000E0,9.238950729E0,1.261050105E0
3.160812973E0,-2.595000155E-2,8.599950790E0,1.021950006E0
3.163318819E0,-9.300000221E-2,8.911050797E0,1.366950035E0
3.165825653E0,-1.210500076E-1,9.790050507E0,1.872000098E0
3.168333346E0,-8.295000345E-2,1.051995087E1,2.113950014E0
3.170840314E0,-8.100000024E-2,1.042005062E1,2.221050024E0
3.173346237E0,-1.395000052E-2,9.627000809E0,2.157000065E0
3.175853240E0,1.170000061E-1,8.892000198E0,2.020050049E0
3.178360701E0,1.549500078E-1,8.959050179E0,1.960050106E0
3.180867703E0,1.579500139E-1,9.685050011E0,1.933950067E0
3.183373626E0,1.909500062E-1,1.025205040E1,1.699050069E0
3.185880624E0,1.030500084E-1,1.020705032E1,1.378950119E0
3.188388317E0,1.395000052E-2,9.541050911E0,1.330950022E0
3.190895088E0,7.050000131E-3,8.917950630E0,1.386000037E0
3.193401242E0,-2.295000106E-2,9.012000084E0,1.551000118E0
3.195908009E0,-1.240500063E-1,9.771000862E0,1.956000090E0
3.198415701E0,-1.480500102E-1,1.047705078E1,2.098950148E0
3.200922473E0,-2.149500102E-1,1.045605087E1,1.969950080E0
3.203428612E0,-2.629500031E-1,9.718050003E0,1.987050056E0
3.205935380E0,-1.020000055E-1,8.884950638E0,1.879050136E0
3.208443067E0,1.000500023E-1,8.569050789E0,1.654050112E0
3.210949915E0,1.770000011E-1,9.190950394E0,1.831050038E0
3.213455997E0,2.820000052E-1,1.020405006E1,2.038950205E0
3.215962841E0,3.060000241E-1,1.072605038E1,1.897950053E0
3.218470476E0,2.340000123E-1,1.036005020E1,1.672950029E0
3.220977324E0,1.339500099E-1,9.366000175E0,1.431000113E0
3.223483401E0,6.000000238E-2,8.692950249E0,1.302000046E0
3.225990245E0,-1.240500063E-1,9.004950523E0,1.513050079E0
3.228497937E0,-1.930500120E-1,9.889950752E0,1.788000107E0
3.231004708E0,-2.050500065E-1,1.050300026E1,1.876950145E0
3.233510785E0,-1.879500151E-1,1.021395016E1,1.944000125E0
3.236017629E0,-6.105000153E-2,9.306000710E0,1.965000153E0
3.238525322E0,1.390500069E-1,8.731950760E0,2.025000095E0
3.241032093E0,2.800500095E-1,9.079050064E0,2.097000122E0
3.243538247E0,3.130500019E-1,9.948000908E0,2.133000135E0
3.246045019E0,2.869500220E-1,1.057305050E1,1.929000139E0
3.248552711E0,1.050000042E-1,1.035000038E1,1.579950094E0
3.251059727E0,-6.105000153E-2,9.510000229E0,1.326000094E0
3.253565650E0,-1.120500043E-1,8.755949974E0,1.125000000E0
3.256072418E0,-1.690500081E-1,8.689050674E0,1.170000076E0
3.258580115E0,-2.290500104E-1,9.471000671E0,1.702050090E0
3.261087117E0,-1.690500081E-1,1.031700039E1,2.041949987E0
3.263593045E0,-9.300000221E-2,1.053705025E1,2.113950014E0
3.266100043E0,-5.700000376E-2,9.969000816E0,2.236050129E0
3.268607505E0,6.705000252E-2,9.108000755E0,2.137950182E0
3.271114507E0,1.650000066E-1,8.722050667E0,1.876950145E0
3.273620430E0,1.630500108E-1,9.258000374E0,1.900950074E0
3.276127428E0,1.600500047E-1,1.008195019E1,1.869000077E0
3.278635120E0,1.600500047E-1,1.045305061E1,1.539000034E0
3.281141891E0,8.400000632E-2,1.000095081E1,1.351950049E0
3.283648045E0,6.195000187E-2,9.187050819E0,1.339950085E0
3.286154836E0,8.100000024E-2,8.784000397E0,1.363950014E0
3.288662529E0,4.305000231E-2,9.297000885E0,1.732950091E0
3.291169377E0,-1.605000161E-2,1.019205093E1,2.095050097E0
3.293675434E0,-5.205000192E-2,1.062600040E1,2.142000198E0
3.296182201E0,-1.549500078E-1,1.016595078E1,2.074949980E0
3.298689970E0,-9.300000221E-2,9.232050896E0,1.909950137E0
3.301196762E0,4.095000029E-2,8.632950783E0,1.765950084E0
3.303702838E0,1.219500080E-1,8.911050797E0,1.840950131E0
3.306209683E0,1.990500093E-1,9.808950424E0,1.968000054E0
3.308717408E0,2.460000068E-1,1.053900051E1,1.900950074E0
3.311224160E0,1.870500147E-1,1.048695087E1,1.683000088E0
3.313730314E0,8.595000207E-2,9.679950714E0,1.531950116E0
3.316237081E0,4.500000179E-2,8.871000290E0,1.347000122E0
3.318744774E0,-5.700000376E-2,8.818050385E0,1.395000100E0
3.321251545E0,-2.340000123E-1,9.555000305E0,1.774050117E0
3.323757622E0,-2.359500080E-1,1.030905056E1,1.897950053E0
3.326264466E0,-2.430000156E-1,1.041705036E1,1.867050052E0
3.328772158E0,-2.340000123E-1,9.772950172E0,2.020050049E0
3.331279160E0,-1.095000096E-2,8.923050880E0,1.999050140E0
3.333785083E0,1.819500029E-1,8.680950165E0,1.908000112E0
3.336292071E0,2.779500186E-1,9.358950615E0,2.014950037E0
3.338799764E0,3.210000098E-1,1.032600021E1,2.059050083E0
3.341306535E0,2.460000068E-1,1.072095013E1,1.783050060E0
3.343812458E0,1.099500060E-1,1.017105007E1,1.506000042E0
3.346319471E0,7.050000131E-3,9.129000664E0,1.225050092E0
3.348827163E0,-1.950000064E-3,8.502000809E0,1.108050108E0
3.351333948E0,-1.120500043E-1,8.917950630E0,1.417050123E0
3.353840102E0,-1.279500127E-1,9.892950058E0,1.872000098E0
3.356346870E0,-5.400000140E-2,1.063305092E1,2.130000114E0
3.358854562E0,-8.505000174E-2,1.039305019E1,2.241000175E0
3.361361410E0,1.695000008E-2,9.487950325E0,2.180999994E0
3.363867487E0,1.240500063E-1,8.796000481E0,2.001000166E0
3.366374254E0,1.650000066E-1,9.004950523E0,1.957950115E0
