"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
4.296517470E2,4.078790833E1,1.677753167E1,4.464526482E2,6.694992065E0,2.105899963E2,1.799999952E0,9.000000000E0
4.306517470E2,4.078787167E1,1.677747000E1,4.463525299E2,6.807715893E0,2.303099976E2,1.799999952E0,8.899999619E0
4.316517470E2,4.078784667E1,1.677739833E1,4.467523539E2,6.587415218E0,2.435700073E2,1.899999976E0,9.199999809E0
4.326517470E2,4.078784333E1,1.677730833E1,4.476520715E2,7.046547413E0,2.642799988E2,1.899999976E0,9.300000191E0
4.336517470E2,4.078785000E1,1.677722833E1,4.484517994E2,6.943088055E0,2.725499878E2,1.899999976E0,8.899999619E0
4.346517470E2,4.078786333E1,1.677714500E1,4.486515020E2,7.280230999E0,2.774200134E2,1.799999952E0,8.899999619E0
4.356517470E2,4.078787167E1,1.677705500E1,4.482511941E2,6.482411861E0,2.685100098E2,1.799999952E0,8.899999619E0
4.366517470E2,4.078787500E1,1.677696667E1,4.479509024E2,7.122211456E0,2.791600037E2,1.700000048E0,8.500000000E0
4.376517470E2,4.078790000E1,1.677687500E1,4.477505527E2,7.339939117E0,2.887900085E2,1.799999952E0,8.300000191E0
4.386517470E2,4.078792500E1,1.677678500E1,4.475502083E2,7.323982716E0,2.917999878E2,1.799999952E0,8.300000191E0
4.396517470E2,4.078794833E1,1.677669833E1,4.474498783E2,7.182434082E0,2.913299866E2,1.700000048E0,8.399999619E0
4.406517470E2,4.078797000E1,1.677662000E1,4.475495788E2,7.158241749E0,2.918200073E2,1.700000048E0,8.300000191E0
4.416517470E2,4.078799000E1,1.677654500E1,4.475492936E2,6.718154430E0,2.909400024E2,1.700000048E0,8.600000381E0
4.426517470E2,4.078800500E1,1.677647500E1,4.481490355E2,6.582267761E0,2.912600098E2,1.700000048E0,8.600000381E0
4.436517470E2,4.078802500E1,1.677640833E1,4.481487771E2,6.358878136E0,2.917699890E2,1.700000048E0,8.899999619E0
4.446517470E2,4.078804667E1,1.677634500E1,4.478485258E2,5.366493702E0,2.927399902E2,1.700000048E0,8.800000191E0
4.456517470E2,4.078806667E1,1.677629333E1,4.475483158E2,4.612425804E0,2.926400146E2,1.700000048E0,8.800000191E0
4.466517470E2,4.078808000E1,1.677624833E1,4.471481418E2,3.887182236E0,2.894700012E2,1.700000048E0,8.600000381E0
4.476517470E2,4.078809167E1,1.677620667E1,4.469479821E2,3.703941107E0,2.914599915E2,1.600000024E0,8.500000000E0
4.486517470E2,4.078810667E1,1.677617000E1,4.469478313E2,3.837254047E0,2.902099915E2,1.600000024E0,8.600000381E0
4.496517470E2,4.078812000E1,1.677612000E1,4.470476411E2,4.316460609E0,2.890400085E2,1.600000024E0,8.699999809E0
4.506517470E2,4.078813500E1,1.677607167E1,4.471474527E2,4.612425804E0,2.922600098E2,1.700000048E0,8.800000191E0
4.516517470E2,4.078814667E1,1.677601333E1,4.471472394E2,4.853315830E0,2.932999878E2,1.700000048E0,8.800000191E0
4.526517470E2,4.078816333E1,1.677595500E1,4.471470152E2,5.015967846E0,2.932000122E2,1.700000048E0,8.800000191E0
4.536517470E2,4.078817833E1,1.677590167E1,4.470468107E2,5.113250732E0,2.936600037E2,1.700000048E0,8.699999809E0
4.546517470E2,4.078819500E1,1.677584500E1,4.468465918E2,5.252740383E0,2.924400024E2,1.700000048E0,8.899999619E0
4.556517470E2,4.078821333E1,1.677578667E1,4.468463639E2,5.291344643E0,2.922399902E2,1.700000048E0,8.899999619E0
4.566517470E2,4.078823167E1,1.677572667E1,4.469461307E2,5.493630409E0,2.918800049E2,1.700000048E0,9.000000000E0
4.576517470E2,4.078824833E1,1.677566667E1,4.468459011E2,5.641870499E0,2.934700012E2,1.700000048E0,8.899999619E0
4.586517470E2,4.078827333E1,1.677560167E1,4.472456371E2,5.666062355E0,2.932799988E2,1.700000048E0,9.199999809E0
4.596517470E2,4.078829500E1,1.677554000E1,4.473453912E2,5.686136246E0,2.935499878E2,1.600000024E0,9.199999809E0
4.606517470E2,4.078831500E1,1.677548000E1,4.474451543E2,5.684592247E0,2.948800049E2,1.700000048E0,9.300000191E0
4.616517470E2,4.078833833E1,1.677541500E1,4.477448940E2,5.724225998E0,2.950100098E2,1.700000048E0,9.100000381E0
4.626517470E2,4.078836000E1,1.677535333E1,4.476446481E2,5.982101440E0,2.942500000E2,1.700000048E0,9.000000000E0
4.636517470E2,4.078838167E1,1.677529000E1,4.474443968E2,6.076810360E0,2.932699890E2,1.700000048E0,9.000000000E0
4.646517470E2,4.078840000E1,1.677521833E1,4.476441260E2,6.096884727E0,2.933200073E2,1.700000048E0,8.699999809E0
4.656517470E2,4.078842167E1,1.677515000E1,4.479438586E2,6.289905548E0,2.919800110E2,1.700000048E0,8.800000191E0
4.666517470E2,4.078844000E1,1.677508167E1,4.485435985E2,6.326965332E0,2.931000061E2,1.700000048E0,8.800000191E0
4.676517470E2,4.078846500E1,1.677501500E1,4.486433292E2,6.137547970E0,2.947099915E2,1.700000048E0,8.899999619E0
4.686517470E2,4.078848833E1,1.677495000E1,4.484430689E2,6.103576183E0,2.942699890E2,1.799999952E0,9.199999809E0
4.696517470E2,4.078851000E1,1.677488167E1,4.484428015E2,5.883789539E0,2.941099854E2,1.700000048E0,9.100000381E0
4.706517470E2,4.078853667E1,1.677482000E1,4.491425446E2,5.428775311E0,3.015899963E2,1.799999952E0,9.300000191E0
4.716517470E2,4.078856500E1,1.677477500E1,4.489423377E2,5.119941711E0,3.124299927E2,1.700000048E0,9.000000000E0
4.726517470E2,4.078859667E1,1.677472667E1,4.493421128E2,4.529040813E0,3.162600098E2,1.700000048E0,9.000000000E0
4.736517470E2,4.078862667E1,1.677468500E1,4.496419130E2,4.162558556E0,3.078399963E2,1.799999952E0,9.100000381E0
4.746517470E2,4.078864667E1,1.677464833E1,4.494417512E2,3.632394791E0,2.958500061E2,1.799999952E0,9.199999809E0
4.756517470E2,4.078865833E1,1.677462333E1,4.491416452E2,2.227717876E0,2.914800110E2,1.700000048E0,9.300000191E0
4.766517470E2,4.078865833E1,1.677461000E1,4.488416023E2,0.000000000E0,2.914800110E2,1.700000048E0,9.399999619E0
4.776517470E2,4.078865833E1,1.677460667E1,4.487415916E2,0.000000000E0,2.914800110E2,1.700000048E0,1.000000000E1
4.786517470E2,4.078865500E1,1.677460667E1,4.488415989E2,0.000000000E0,2.914800110E2,1.600000024E0,9.699999809E0
4.796517470E2,4.078865500E1,1.677460667E1,4.488415989E2,0.000000000E0,2.914800110E2,1.500000000E0,9.899999619E0
4.806517470E2,4.078865500E1,1.677460667E1,4.488415989E2,0.000000000E0,2.914800110E2,1.500000000E0,1.069999981E1
4.816517470E2,4.078865500E1,1.677460667E1,4.488415989E2,0.000000000E0,2.914800110E2,1.500000000E0,1.119999981E1
4.826517470E2,4.078865500E1,1.677460667E1,4.488415989E2,0.000000000E0,2.914800110E2,1.500000000E0,1.160000038E1
4.836517470E2,4.078865500E1,1.677460667E1,4.488415989E2,0.000000000E0,2.914800110E2,1.500000000E0,8.899999619E0
4.846517470E2,4.078865500E1,1.677460667E1,4.488415989E2,0.000000000E0,2.914800110E2,1.399999976E0,9.000000000E0
4.856517470E2,4.078865500E1,1.677460667E1,4.488415989E2,0.000000000E0,2.914800110E2,1.399999976E0,9.000000000E0
4.866517470E2,4.078865500E1,1.677460667E1,4.488415989E2,0.000000000E0,2.914800110E2,1.399999976E0,9.500000000E0
4.876517470E2,4.078865500E1,1.677460667E1,4.488415989E2,0.000000000E0,2.914800110E2,1.500000000E0,1.019999981E1
