"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.416572399E0,2.490000129E-1,8.952000618E0,1.375950098E0
2.419079170E0,1.960500032E-1,8.866050720E0,1.291950107E0
2.421585324E0,1.080000028E-1,9.189000130E0,1.458000064E0
2.424092091E0,7.050000131E-3,9.679950714E0,1.744950056E0
2.426599784E0,-1.140000075E-1,1.009905052E1,1.912950039E0
2.429106555E0,-2.389500141E-1,1.017105007E1,1.929000139E0
2.431612700E0,-3.340500295E-1,9.835050583E0,1.848000050E0
2.434119467E0,-3.460500240E-1,9.340050697E0,1.723050117E0
2.436627173E0,-2.599500120E-1,9.004950523E0,1.642050028E0
2.439134022E0,-1.360500008E-1,9.081000328E0,1.780950069E0
2.441640098E0,3.299999982E-2,9.615000725E0,2.110949993E0
2.444146943E0,1.789500117E-1,1.019895077E1,2.377050161E0
2.446654558E0,3.010500073E-1,1.043895054E1,2.418000221E0
2.449161406E0,3.280500174E-1,1.017795086E1,2.206950188E0
2.451667483E0,2.850000262E-1,9.570000648E0,1.873950124E0
2.454174250E0,1.870500147E-1,9.060000420E0,1.534050107E0
2.456681943E0,1.150500029E-1,8.863050461E0,1.345050097E0
2.459188791E0,3.600000218E-2,9.151050568E0,1.470000029E0
2.461694868E0,-4.695000127E-2,9.700950623E0,1.771050096E0
2.464201712E0,-1.450500041E-1,1.019505024E1,1.975050092E0
2.466709327E0,-2.170500159E-1,1.030500031E1,1.933950067E0
2.469216118E0,-2.910000086E-1,9.958050728E0,1.771050096E0
2.471722271E0,-2.770500183E-1,9.451950073E0,1.636950135E0
2.474229039E0,-2.220000178E-1,9.064050674E0,1.606050134E0
2.476736789E0,-9.705000371E-2,9.073950768E0,1.755000114E0
2.479243560E0,6.195000187E-2,9.526950836E0,2.037000179E0
2.481749637E0,1.890000105E-1,1.012800026E1,2.296050072E0
2.484256481E0,2.440500110E-1,1.039800072E1,2.382000208E0
2.486764102E0,2.149500102E-1,1.016805077E1,2.197050095E0
2.489270950E0,1.789500117E-1,9.607950211E0,1.857000113E0
2.491777027E0,1.339500099E-1,9.040950775E0,1.531950116E0
2.494283794E0,9.600000083E-2,8.803050041E0,1.350000024E0
2.496791563E0,4.500000179E-2,9.021000862E0,1.423950076E0
2.499298334E0,-1.395000052E-2,9.535950661E0,1.663950086E0
2.501804411E0,-8.100000024E-2,1.003395081E1,1.888950109E0
2.504311255E0,-1.639500111E-1,1.024005032E1,1.933950067E0
2.506818948E0,-2.479500175E-1,9.991050720E0,1.813950062E0
2.509325719E0,-2.959500253E-1,9.454950333E0,1.671000123E0
2.511831796E0,-2.629500031E-1,9.009000778E0,1.606050134E0
2.514338625E0,-1.549500078E-1,8.992950439E0,1.735050082E0
2.516846317E0,-2.295000106E-2,9.486000061E0,2.032050133E0
2.519353089E0,1.339500099E-1,1.012305069E1,2.359950066E0
2.521859186E0,2.509500086E-1,1.045095062E1,2.514000177E0
2.524366030E0,2.989500165E-1,1.029300022E1,2.359950066E0
2.526873722E0,2.850000262E-1,9.718050003E0,1.972050071E0
2.529380463E0,2.250000089E-1,9.163050652E0,1.599000096E0
2.531886540E0,1.960500032E-1,8.938050270E0,1.369050026E0
2.534393379E0,8.805000782E-2,9.115050316E0,1.429050088E0
2.536901072E0,1.395000052E-2,9.586050034E0,1.654050112E0
2.539407824E0,-1.000500023E-1,1.005300045E1,1.855050087E0
2.541913901E0,-1.789500117E-1,1.021395016E1,1.884000063E0
2.544420745E0,-2.869500220E-1,1.000095081E1,1.786050081E0
2.546928437E0,-3.490500152E-1,9.559950829E0,1.692000031E0
2.549435209E0,-3.340500295E-1,9.151050568E0,1.627950072E0
2.551941285E0,-1.999500096E-1,9.060000420E0,1.699050069E0
2.554447946E0,-6.900000572E-2,9.364050865E0,1.941000104E0
2.556954551E0,9.795000404E-2,9.886050224E0,2.287950039E0
2.559462591E0,2.149500102E-1,1.026600075E1,2.431950092E0
2.561968670E0,2.340000123E-1,1.028805065E1,2.320050001E0
2.564475514E0,2.509500086E-1,9.892950058E0,1.993950129E0
2.566983168E0,1.990500093E-1,9.273000717E0,1.639950037E0
2.569489939E0,1.410000026E-1,8.851050377E0,1.350000024E0
2.571996031E0,1.050000042E-1,8.866050720E0,1.297050118E0
2.574502875E0,4.095000029E-2,9.321000099E0,1.522050023E0
2.577010567E0,-4.500000179E-2,9.898050308E0,1.845000029E0
2.579517323E0,-1.210500076E-1,1.022100067E1,1.944000125E0
2.582023482E0,-1.909500062E-1,1.012500095E1,1.896000147E0
2.584530250E0,-2.290500104E-1,9.703950882E0,1.798050046E0
2.587037942E0,-2.599500120E-1,9.237000465E0,1.708950043E0
2.589544713E0,-1.860000044E-1,9.032999992E0,1.743000031E0
2.592050867E0,-6.105000153E-2,9.246000290E0,1.939050078E0
2.594557634E0,7.605000585E-2,9.782999992E0,2.238000154E0
2.597065326E0,2.110500038E-1,1.028295040E1,2.434050083E0
2.599572098E0,2.800500095E-1,1.040505028E1,2.382000208E0
2.602078252E0,2.560500205E-1,1.001295090E1,2.062950134E0
2.604585019E0,2.110500038E-1,9.397050858E0,1.699050069E0
2.607092711E0,1.630500108E-1,8.962050438E0,1.422000051E0
2.609599699E0,1.000500023E-1,8.973000526E0,1.371000051E0
2.612105622E0,1.905000024E-2,9.342000008E0,1.522050023E0
2.614612634E0,-7.304999977E-2,9.844950676E0,1.762050033E0
2.617120096E0,-1.720500141E-1,1.021905041E1,1.909950137E0
2.619627079E0,-2.580000162E-1,1.017495060E1,1.864950061E0
2.622132992E0,-3.250500262E-1,9.768000603E0,1.755000114E0
2.624639759E0,-3.270000219E-1,9.229950905E0,1.615950108E0
2.627147451E0,-2.719500065E-1,8.959050179E0,1.615950108E0
2.629654453E0,-1.240500063E-1,9.129000664E0,1.861950040E0
2.632160377E0,5.205000192E-2,9.709050179E0,2.200050116E0
2.634667144E0,1.840500087E-1,1.024200058E1,2.371950150E0
2.637174836E0,2.509500086E-1,1.039605045E1,2.371950150E0
2.639681838E0,2.899500132E-1,1.005105019E1,2.122950077E0
2.642187761E0,2.389500141E-1,9.418950081E0,1.776000142E0
2.644694528E0,2.110500038E-1,8.989950180E0,1.467000127E0
2.647202451E0,1.480500102E-1,8.917950630E0,1.326000094E0
2.649709271E0,8.805000782E-2,9.229950905E0,1.477050066E0
2.652215194E0,-1.800000109E-2,9.709050179E0,1.728000045E0
2.654722178E0,-8.295000345E-2,1.007205009E1,1.885950089E0
2.657229870E0,-1.980000138E-1,1.014705086E1,1.897950053E0
2.659736650E0,-2.719500065E-1,9.844950676E0,1.819050074E0
2.662242588E0,-2.719500065E-1,9.373050690E0,1.720950127E0
2.664749356E0,-2.149500102E-1,9.021000862E0,1.668000102E0
2.667257279E0,-8.505000174E-2,9.117000580E0,1.831050038E0
2.669764050E0,8.595000207E-2,9.615000725E0,2.125950098E0
2.672269973E0,2.220000178E-1,1.017105007E1,2.443950176E0
2.674776971E0,2.850000262E-1,1.041195011E1,2.467950106E0
2.677284663E0,2.850000262E-1,1.014705086E1,2.229000092E0
2.679791435E0,2.179500163E-1,9.562050819E0,1.869000077E0
2.682297358E0,1.309500039E-1,9.067049980E0,1.495950103E0
2.684804356E0,6.900000572E-2,8.911050797E0,1.345050097E0
2.687312048E0,-4.050000105E-3,9.169950485E0,1.411950111E0
2.689818799E0,-8.805000782E-2,9.664950371E0,1.714050055E0
2.692324722E0,-1.279500127E-1,1.011105061E1,1.885950089E0
2.694831720E0,-2.100000083E-1,1.020405006E1,1.924950123E0
2.697339448E0,-2.719500065E-1,9.922050476E0,1.800000072E0
2.699846219E0,-2.749500275E-1,9.486000061E0,1.738050103E0
2.702352142E0,-2.220000178E-1,9.154950142E0,1.699050069E0
2.704859121E0,-1.069500074E-1,9.124050140E0,1.786050081E0
2.707366813E0,2.400000021E-2,9.471000671E0,2.025000095E0
2.709873580E0,1.549500078E-1,1.000500011E1,2.278950214E0
2.712379503E0,2.490000129E-1,1.033095074E1,2.401050091E0
2.714886501E0,2.440500110E-1,1.021905041E1,2.217000008E0
2.717394227E0,2.460000068E-1,9.703950882E0,1.852950096E0
2.719900998E0,2.320500165E-1,9.139050484E0,1.506000042E0
2.722407152E0,1.890000105E-1,8.881950378E0,1.309050083E0
2.724913919E0,1.339500099E-1,9.013950348E0,1.359000087E0
2.727421612E0,4.800000042E-2,9.487950325E0,1.585050106E0
2.729928383E0,-5.205000192E-2,9.937950134E0,1.837950110E0
2.732434537E0,-1.500000060E-1,1.017300034E1,1.941000104E0
2.734941304E0,-2.530499995E-1,9.973950386E0,1.843050122E0
2.737448996E0,-3.220500052E-1,9.507000923E0,1.755000114E0
2.739955767E0,-3.130500019E-1,9.055050850E0,1.690050125E0
2.742461920E0,-2.269500047E-1,9.000000000E0,1.804950118E0
2.744968688E0,-9.300000221E-2,9.426000595E0,2.049000025E0
2.747476380E0,5.700000376E-2,9.993000031E0,2.344050169E0
2.749983151E0,2.130000144E-1,1.039305019E1,2.439000130E0
2.752489305E0,2.779500186E-1,1.030695057E1,2.272050142E0
2.754996072E0,3.060000241E-1,9.828000069E0,1.917000055E0
2.757503764E0,2.560500205E-1,9.265950203E0,1.615950108E0
2.760010556E0,1.870500147E-1,9.000000000E0,1.410000086E0
2.762516710E0,1.050000042E-1,9.117000580E0,1.446000099E0
2.765023477E0,1.395000052E-2,9.505050659E0,1.672950029E0
2.767531169E0,-9.000000358E-2,9.979050636E0,1.891050100E0
2.770037940E0,-2.119500041E-1,1.022295094E1,1.929000139E0
2.772544094E0,-3.010500073E-1,1.012305069E1,1.897950053E0
2.775050861E0,-3.270000219E-1,9.718050003E0,1.801950097E0
2.777558554E0,-2.890500128E-1,9.202950478E0,1.660950065E0
2.780065402E0,-1.549500078E-1,8.989950180E0,1.651950121E0
2.782571479E0,3.105000220E-2,9.261000633E0,1.845000029E0
2.785078323E0,1.669500023E-1,9.852000237E0,2.158950090E0
2.787585938E0,2.869500220E-1,1.032600021E1,2.302950144E0
2.790092787E0,2.850000262E-1,1.035000038E1,2.250000000E0
2.792598864E0,2.629500031E-1,9.898050308E0,2.013000011E0
2.795105712E0,1.630500108E-1,9.258000374E0,1.668000102E0
2.797613404E0,1.099500060E-1,8.824950218E0,1.363950014E0
2.800120175E0,3.299999982E-2,8.847000122E0,1.324050069E0
2.802626223E0,-2.805000171E-2,9.285000801E0,1.582050085E0
2.805132990E0,-9.300000221E-2,9.852000237E0,1.855050087E0
2.807640683E0,-1.450500041E-1,1.016100025E1,1.941000104E0
2.810147531E0,-2.410500050E-1,1.009200001E1,1.840950131E0
2.812653608E0,-2.820000052E-1,9.687000275E0,1.738050103E0
2.815160375E0,-2.719500065E-1,9.250950813E0,1.668000102E0
2.817668144E0,-1.759500057E-1,9.091050148E0,1.704000115E0
2.820174915E0,-2.595000155E-2,9.309000015E0,1.905000091E0
2.822680992E0,1.309500039E-1,9.796950340E0,2.206950188E0
2.825187837E0,2.539499998E-1,1.025895023E1,2.446050167E0
2.827695529E0,2.749500275E-1,1.038105011E1,2.425050020E0
2.830202300E0,2.700000107E-1,1.003695011E1,2.149950027E0
2.832708368E0,2.340000123E-1,9.414000511E0,1.774050117E0
2.835215135E0,1.939500123E-1,8.985000610E0,1.489050031E0
2.837722909E0,1.200000048E-1,8.911050797E0,1.402950048E0
2.840229680E0,4.500000179E-2,9.309000015E0,1.551000118E0
2.842735757E0,-3.795000166E-2,9.889950752E0,1.810050130E0
2.845242601E0,-1.380000114E-1,1.027395058E1,1.924950123E0
2.847750313E0,-2.190000117E-1,1.022100067E1,1.855050087E0
2.850257084E0,-2.910000086E-1,9.754050255E0,1.696950078E0
2.852763247E0,-3.010500073E-1,9.205950737E0,1.585050106E0
2.855270014E0,-2.290500104E-1,8.971050262E0,1.612950087E0
2.857777707E0,-1.120500043E-1,9.199050903E0,1.857000113E0
2.860284478E0,2.595000155E-2,9.747000694E0,2.193000078E0
2.862790632E0,1.549500078E-1,1.029795074E1,2.446050167E0
2.865297399E0,2.179500163E-1,1.039305019E1,2.383949995E0
2.867805091E0,2.610000074E-1,9.988950729E0,2.074949980E0
2.870311863E0,2.029500157E-1,9.346950531E0,1.692000031E0
2.872818017E0,1.669500023E-1,8.928000450E0,1.411950111E0
2.875324784E0,1.309500039E-1,8.887050629E0,1.324050069E0
2.877832510E0,6.705000252E-2,9.213000298E0,1.477050066E0
2.880339281E0,-1.605000161E-2,9.718050003E0,1.740000129E0
2.882845459E0,-1.090500057E-1,1.010595036E1,1.915050149E0
2.885352226E0,-2.119500041E-1,1.014405060E1,1.915050149E0
2.887859924E0,-2.980500162E-1,9.831000328E0,1.834050059E0
2.890366695E0,-3.220500052E-1,9.345000267E0,1.726050138E0
2.892872849E0,-2.629500031E-1,8.992950439E0,1.690050125E0
2.895379616E0,-1.260000020E-1,9.109950066E0,1.801950097E0
2.897887308E0,6.195000187E-2,9.651000023E0,2.101950169E0
2.900394080E0,2.320500165E-1,1.023495007E1,2.370000124E0
2.902900233E0,3.090000153E-1,1.043400097E1,2.401050091E0
2.905407001E0,3.090000153E-1,1.014900017E1,2.205000162E0
2.907914693E0,2.680500150E-1,9.514950752E0,1.836000085E0
2.910421695E0,2.110500038E-1,8.988000870E0,1.519950032E0
2.912927622E0,1.309500039E-1,8.875050545E0,1.378950119E0
2.915434389E0,2.100000158E-2,9.213000298E0,1.494000077E0
2.917942073E0,-1.050000042E-1,9.763950348E0,1.789950132E0
2.920449075E0,-2.070000172E-1,1.019205093E1,1.941000104E0
2.922954988E0,-2.530499995E-1,1.020705032E1,1.869000077E0
2.925461755E0,-3.130500019E-1,9.886050224E0,1.740000129E0
2.927969678E0,-3.060000241E-1,9.439949989E0,1.647000074E0
2.930476435E0,-2.170500159E-1,9.130949974E0,1.632000089E0
2.932982372E0,-7.304999977E-2,9.166950226E0,1.786050081E0
2.935489140E0,6.000000238E-2,9.565050125E0,2.026950121E0
2.937996832E0,1.890000105E-1,1.005105019E1,2.308050156E0
2.940503834E0,2.389500141E-1,1.030500031E1,2.410950184E0
2.943009757E0,2.580000162E-1,1.012005043E1,2.226000071E0
2.945516524E0,2.130000144E-1,9.594000816E0,1.900950074E0
2.948024217E0,1.309500039E-1,9.091050148E0,1.570050120E0
2.950531219E0,1.030500084E-1,8.892000198E0,1.338000059E0
2.953037142E0,5.205000192E-2,9.064050674E0,1.417050123E0
2.955544140E0,-1.950000064E-3,9.523950577E0,1.627950072E0
2.958051601E0,-9.300000221E-2,1.002495003E1,1.848000050E0
2.960558622E0,-1.840500087E-1,1.019505024E1,1.897950053E0
2.963064545E0,-2.509500086E-1,9.949950218E0,1.810050130E0
2.965571558E0,-2.719500065E-1,9.445050240E0,1.684950113E0
2.968079251E0,-2.239500135E-1,9.021000862E0,1.644000053E0
2.970586017E0,-1.360500008E-1,9.045000076E0,1.800000072E0
2.973091940E0,-9.000000544E-3,9.522000313E0,2.121000051E0
2.975598957E0,1.290000081E-1,1.014900017E1,2.410950184E0
2.978106418E0,2.299500108E-1,1.043205070E1,2.503950119E0
2.980613420E0,2.610000074E-1,1.024200058E1,2.281050205E0
2.983119344E0,2.340000123E-1,9.643950462E0,1.869000077E0
2.985626342E0,1.870500147E-1,9.093000412E0,1.483950019E0
2.988134034E0,1.290000081E-1,8.881950378E0,1.324050069E0
2.990640805E0,6.405000389E-2,9.127050400E0,1.446000099E0
2.993146959E0,-1.800000109E-2,9.613050461E0,1.716000080E0
2.995653726E0,-1.069500074E-1,1.008900070E1,1.908000112E0
2.998161419E0,-2.170500159E-1,1.023795033E1,1.900950074E0
3.000668185E0,-3.100500107E-1,1.000500011E1,1.822050095E0
3.003174339E0,-3.460500240E-1,9.535950661E0,1.738050103E0
3.005681106E0,-2.980500162E-1,9.130949974E0,1.654050112E0
3.008188784E0,-1.759500057E-1,9.073950768E0,1.707000136E0
3.010695555E0,-4.050000105E-3,9.412050247E0,1.984050035E0
3.013201694E0,1.600500047E-1,9.960000038E0,2.263950109E0
3.015708432E0,2.730000019E-1,1.036200047E1,2.374950171E0
3.018216125E0,2.869500220E-1,1.026900005E1,2.262000084E0
3.020722973E0,2.629500031E-1,9.756000519E0,1.939050078E0
3.023228819E0,2.220000178E-1,9.175050735E0,1.579950094E0
3.025735817E0,1.579500139E-1,8.806050301E0,1.345050097E0
3.028243509E0,9.600000083E-2,8.947050095E0,1.336050034E0
3.030750358E0,1.905000024E-2,9.454950333E0,1.591950059E0
3.033256435E0,-7.800000161E-2,9.967050552E0,1.864950061E0
3.035763202E0,-1.690500081E-1,1.022100067E1,1.917000055E0
3.038270894E0,-2.220000178E-1,1.002495003E1,1.843050122E0
3.040777742E0,-2.839500010E-1,9.558000565E0,1.738050103E0
3.043283819E0,-2.599500120E-1,9.164999962E0,1.680000067E0
3.045790586E0,-1.669500023E-1,9.072000504E0,1.731000066E0
3.048298279E0,-5.895000324E-2,9.382950783E0,1.968000054E0
3.050805112E0,9.300000221E-2,9.919050217E0,2.290950060E0
3.053311189E0,1.909500062E-1,1.034295082E1,2.454000235E0
3.055817956E0,2.629500031E-1,1.030695057E1,2.365050077E0
3.058325667E0,2.440500110E-1,9.847050667E0,2.053950071E0
3.060832516E0,1.990500093E-1,9.286950111E0,1.696950078E0
3.063338592E0,1.750500053E-1,8.973000526E0,1.443000078E0
3.065845360E0,8.100000024E-2,8.995050430E0,1.387950063E0
3.068353081E0,1.905000024E-2,9.394950867E0,1.564950109E0
3.070859929E0,-7.605000585E-2,9.904950142E0,1.810050130E0
3.073366006E0,-1.690500081E-1,1.024200058E1,1.956000090E0
3.075872773E0,-2.749500275E-1,1.019700050E1,1.896000147E0
3.078380466E0,-3.199500144E-1,9.756000519E0,1.719000101E0
3.080887314E0,-2.790000141E-1,9.193950653E0,1.611000061E0
3.083393391E0,-1.960500032E-1,8.962050438E0,1.647000074E0
3.085900158E0,-4.905000329E-2,9.222000122E0,1.915050149E0
3.088407850E0,1.150500029E-1,9.850050926E0,2.238000154E0
3.090914698E0,2.320500165E-1,1.036500072E1,2.434050083E0
3.093420842E0,2.939999998E-1,1.038405037E1,2.367000103E0
3.095927610E0,2.939999998E-1,9.895050049E0,2.037000179E0
3.098435302E0,2.680500150E-1,9.282000542E0,1.648950100E0
3.100942069E0,1.819500029E-1,8.880000114E0,1.371000051E0
3.103448146E0,1.099500060E-1,8.893950462E0,1.321050048E0
3.105954990E0,3.795000166E-2,9.268050194E0,1.539000034E0
3.108462586E0,-6.105000153E-2,9.814050674E0,1.800000072E0
3.110969434E0,-1.690500081E-1,1.015095043E1,1.900950074E0
3.113475511E0,-2.749500275E-1,1.013505077E1,1.861950040E0
3.115982355E0,-3.340500295E-1,9.759000778E0,1.777950048E0
3.118489970E0,-3.180000186E-1,9.244050026E0,1.666050076E0
3.120996818E0,-2.340000123E-1,8.962050438E0,1.680000067E0
3.123502895E0,-5.400000140E-2,9.163050652E0,1.872000098E0
3.126009739E0,1.000500023E-1,9.778050423E0,2.212050200E0
3.128517432E0,2.340000123E-1,1.035000038E1,2.473050117E0
3.131024203E0,3.060000241E-1,1.045305061E1,2.422950029E0
3.133530357E0,2.920500040E-1,1.004400063E1,2.128050089E0
3.136037124E0,2.389500141E-1,9.397050858E0,1.771050096E0
3.138544821E0,1.429500133E-1,8.896950722E0,1.455000043E0
3.141051593E0,7.905000448E-2,8.820000648E0,1.336050034E0
3.143557741E0,-1.950000064E-3,9.277950287E0,1.540950060E0
3.146064509E0,-6.900000572E-2,9.888000488E0,1.855050087E0
3.148572201E0,-1.480500102E-1,1.032405090E1,1.969950080E0
3.151078972E0,-2.190000117E-1,1.024995041E1,1.893000126E0
3.153585126E0,-2.790000141E-1,9.778050423E0,1.720950127E0
3.156091893E0,-2.550000250E-1,9.249000549E0,1.644000053E0
3.158599586E0,-1.759500057E-1,9.040950775E0,1.632000089E0
3.161106357E0,-4.500000179E-2,9.232050896E0,1.822050095E0
3.163612511E0,8.595000207E-2,9.732000351E0,2.121000051E0
3.166119278E0,2.080500126E-1,1.021905041E1,2.355000019E0
3.168626970E0,2.460000068E-1,1.034295082E1,2.389050007E0
3.171133972E0,2.539499998E-1,1.002495003E1,2.130000114E0
3.173639895E0,2.010000050E-1,9.427950859E0,1.762050033E0
3.176146663E0,1.429500133E-1,8.968950272E0,1.447950125E0
3.178654351E0,1.120500043E-1,8.872950554E0,1.351950049E0
3.181161353E0,6.000000238E-2,9.142950058E0,1.429050088E0
3.183667271E0,1.200000010E-2,9.663000107E0,1.672950029E0
3.186174038E0,-8.100000024E-2,1.009905052E1,1.861950040E0
3.188681692E0,-1.720500141E-1,1.018305016E1,1.912950039E0
3.191188694E0,-2.749500275E-1,9.844950676E0,1.801950097E0
3.193694588E0,-3.100500107E-1,9.322950363E0,1.695000052E0
3.196201586E0,-2.670000196E-1,8.995050430E0,1.647000074E0
3.198709047E0,-1.519500017E-1,9.120000839E0,1.837950110E0
3.201216049E0,-9.000000544E-3,9.618000031E0,2.169000149E0
3.203721972E0,1.669500023E-1,1.023000050E1,2.419950008E0
3.206228970E0,2.539499998E-1,1.044405079E1,2.442000151E0
3.208736432E0,3.109500110E-1,1.016805077E1,2.200050116E0
3.211243434E0,2.970000207E-1,9.559950829E0,1.800000072E0
3.213749357E0,2.509500086E-1,9.043050766E0,1.477050066E0
3.216256355E0,1.870500147E-1,8.908950806E0,1.339950085E0
3.218763817E0,9.600000083E-2,9.177000046E0,1.474050045E0
3.221270810E0,-1.800000109E-2,9.655950546E0,1.735050082E0
3.223776733E0,-1.380000114E-1,1.011600018E1,1.893000126E0
3.226283726E0,-2.599500120E-1,1.025700092E1,1.933950067E0
3.228791187E0,-3.180000186E-1,9.997950554E0,1.861950040E0
3.231298184E0,-3.439500034E-1,9.481050491E0,1.731000066E0
3.233804107E0,-2.550000250E-1,9.045000076E0,1.612950087E0
3.236311105E0,-1.210500076E-1,9.031050682E0,1.708950043E0
3.238818745E0,4.500000179E-2,9.471000671E0,2.035050154E0
3.241325516E0,1.789500117E-1,1.011300087E1,2.314950228E0
3.243831439E0,2.700000107E-1,1.041000080E1,2.374950171E0
3.246338437E0,2.629500031E-1,1.022595024E1,2.169000149E0
3.248846129E0,2.440500110E-1,9.606000900E0,1.864950061E0
3.251352900E0,1.840500087E-1,8.995050430E0,1.546050072E0
3.253858824E0,1.030500084E-1,8.760000229E0,1.363950014E0
3.256365822E0,3.105000220E-2,9.009000778E0,1.455000043E0
3.258873514E0,-4.500000179E-2,9.570000648E0,1.756950140E0
3.261380285E0,-1.140000075E-1,1.006800079E1,1.992000103E0
3.263886189E0,-1.669500023E-1,1.027605057E1,1.948050141E0
3.266393187E0,-2.340000123E-1,1.000305080E1,1.795050144E0
3.268900807E0,-2.410500050E-1,9.487950325E0,1.668000102E0
3.271407579E0,-2.119500041E-1,9.045000076E0,1.615950108E0
3.273913478E0,-6.599999964E-2,9.072000504E0,1.738050103E0
3.276420447E0,6.705000252E-2,9.495000839E0,1.996050119E0
3.278928139E0,1.890000105E-1,1.013505077E1,2.314950228E0
3.281434987E0,2.490000129E-1,1.046295071E1,2.499000072E0
3.283940833E0,2.629500031E-1,1.029300022E1,2.332050085E0
3.286447831E0,2.149500102E-1,9.658050537E0,1.951050043E0
3.288955524E0,1.549500078E-1,9.057000160E0,1.606050134E0
3.291462295E0,1.270500124E-1,8.832000732E0,1.395000100E0
3.293968449E0,2.895000204E-2,9.069000244E0,1.450050116E0
3.296475216E0,-2.805000171E-2,9.589050293E0,1.624950051E0
3.298982908E0,-9.705000371E-2,1.006800079E1,1.792950034E0
3.301489752E0,-1.909500062E-1,1.023000050E1,1.860000134E0
3.303995828E0,-2.790000141E-1,1.001505089E1,1.771050096E0
3.306502596E0,-3.250500262E-1,9.502950668E0,1.651950121E0
3.309010297E0,-2.939999998E-1,9.084000587E0,1.576950073E0
3.311517068E0,-1.879500151E-1,9.016950607E0,1.683000088E0
3.314023189E0,-6.599999964E-2,9.415950775E0,2.008050203E0
3.316529965E0,8.100000024E-2,1.001295090E1,2.344050169E0
3.319037658E0,2.010000050E-1,1.036500072E1,2.463000059E0
3.321544429E0,2.580000162E-1,1.026195049E1,2.332050085E0
3.324050583E0,2.939999998E-1,9.768000603E0,2.017950058E0
3.326557350E0,2.509500086E-1,9.184050560E0,1.615950108E0
3.329065119E0,2.200500071E-1,8.899050713E0,1.347000122E0
3.331571890E0,1.600500047E-1,9.001950264E0,1.347000122E0
3.334077967E0,8.595000207E-2,9.388050079E0,1.591950059E0
3.336584812E0,-2.595000155E-2,9.904950142E0,1.860000134E0
3.339092504E0,-1.189500093E-1,1.023495007E1,1.932000041E0
3.341599270E0,-2.340000123E-1,1.012800026E1,1.872000098E0
3.344105347E0,-2.839500010E-1,9.709050179E0,1.777950048E0
3.346612187E0,-2.959500253E-1,9.157950401E0,1.675950050E0
3.349119880E0,-1.810500026E-1,8.932950020E0,1.680000067E0
3.351626651E0,-1.800000109E-2,9.237000465E0,1.917000055E0
3.354132767E0,1.150500029E-1,9.850050926E0,2.275950193E0
3.356639611E0,2.250000089E-1,1.037895012E1,2.487000227E0
3.359147226E0,2.610000074E-1,1.039800072E1,2.391000032E0
3.361654093E0,2.659500241E-1,9.913950920E0,2.068050146E0
3.364160170E0,1.960500032E-1,9.246000290E0,1.660950065E0
3.366667014E0,1.170000061E-1,8.848950386E0,1.369050026E0
3.369174707E0,4.095000029E-2,8.880000114E0,1.345050097E0
3.371681478E0,-4.200000316E-2,9.354000092E0,1.579950094E0
3.374187555E0,-1.240500063E-1,9.943050385E0,1.855050087E0
3.376694399E0,-1.960500032E-1,1.029000092E1,1.941000104E0
3.379202091E0,-2.479500175E-1,1.017795086E1,1.824000120E0
3.381708863E0,-2.670000196E-1,9.720000267E0,1.696950078E0
3.384214955E0,-2.509500086E-1,9.246000290E0,1.642050028E0
3.386721799E0,-1.840500087E-1,9.028950691E0,1.666050076E0
3.389229476E0,-2.805000171E-2,9.262950897E0,1.884000063E0
3.391736247E0,1.170000061E-1,9.816000938E0,2.197050095E0
3.394242406E0,2.340000123E-1,1.026900005E1,2.382000208E0
3.396749173E0,2.730000019E-1,1.035300064E1,2.332050085E0
3.399256866E0,2.629500031E-1,9.940950394E0,2.074949980E0
3.401763666E0,2.179500163E-1,9.334950447E0,1.747050047E0
3.404269820E0,1.789500117E-1,8.890050888E0,1.462050080E0
3.406776587E0,1.200000048E-1,8.892000198E0,1.407000065E0
3.409284279E0,6.000000238E-2,9.292050362E0,1.539000034E0
3.411791051E0,-2.595000155E-2,9.811050415E0,1.765950084E0
3.414297204E0,-1.090500057E-1,1.015905094E1,1.864950061E0
3.416803972E0,-2.290500104E-1,1.011600018E1,1.786050081E0
3.419311664E0,-3.060000241E-1,9.720000267E0,1.716000080E0
3.421818666E0,-2.869500220E-1,9.211050034E0,1.624950051E0
3.424324608E0,-2.340000123E-1,8.929950714E0,1.644000053E0
3.426831375E0,-1.020000055E-1,9.164999962E0,1.893000126E0
3.429339131E0,5.700000376E-2,9.760950089E0,2.274000168E0
3.431846133E0,1.770000011E-1,1.032405090E1,2.523000002E0
3.434352075E0,2.580000162E-1,1.044105053E1,2.506050110E0
3.436858842E0,2.800500095E-1,1.005795002E1,2.205000162E0
3.439366534E0,2.490000129E-1,9.412050247E0,1.789950132E0
3.441873536E0,1.699500084E-1,8.992950439E0,1.443000078E0
3.444379487E0,1.290000081E-1,8.941950798E0,1.345050097E0
3.446886485E0,5.505000427E-2,9.286950111E0,1.467000127E0
3.449393947E0,-1.800000109E-2,9.790050507E0,1.723050117E0
3.451900949E0,-1.140000075E-1,1.016100025E1,1.879050136E0
3.454406872E0,-2.220000178E-1,1.017795086E1,1.884000063E0
3.456913870E0,-3.079500198E-1,9.880950928E0,1.788000107E0
