"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.203489289E0,6.324999966E-3,-8.249999955E-4,-1.044999994E-2
2.205996981E0,1.979999989E-2,-1.306249946E-2,-5.637499969E-3
2.208503780E0,1.484999992E-2,-1.911249943E-2,5.362499971E-3
2.211009934E0,-5.912499968E-3,-1.553750038E-2,1.402499992E-2
2.213516701E0,-2.667500079E-2,-1.058750041E-2,1.883750036E-2
2.216024394E0,-3.038750030E-2,-7.012499962E-3,1.759999990E-2
2.218531137E0,-1.567500085E-2,-5.774999969E-3,1.031249948E-2
2.221037291E0,1.113750041E-2,-5.774999969E-3,1.787499990E-3
2.223544058E0,3.561250120E-2,-3.299999982E-3,-6.737499963E-3
2.226051750E0,4.042499885E-2,-2.062499989E-3,-1.044999994E-2
2.228558521E0,2.461249940E-2,2.887499984E-3,-1.044999994E-2
2.231064675E0,1.374999993E-4,7.699999958E-3,-5.637499969E-3
2.233571442E0,-1.814999990E-2,1.498750038E-2,-4.399999976E-3
2.236079135E0,-2.186249942E-2,1.746249944E-2,-7.974999957E-3
2.238585906E0,-1.086249948E-2,1.374999993E-2,-7.974999957E-3
2.241092060E0,3.849999979E-3,4.124999978E-4,-9.212499484E-3
2.243598827E0,1.361249946E-2,-9.349999949E-3,-5.637499969E-3
2.246106519E0,7.424999960E-3,-1.553750038E-2,1.787499990E-3
2.248613291E0,-9.624999948E-3,-1.429999992E-2,1.154999994E-2
2.251119464E0,-2.309999987E-2,-1.058750041E-2,1.759999990E-2
2.253626231E0,-2.791249938E-2,-4.537499975E-3,1.512499992E-2
2.256133919E0,-1.209999993E-2,-3.299999982E-3,1.278750040E-2
2.258640690E0,9.899999946E-3,-8.112499490E-3,5.362499971E-3
2.261146862E0,3.313750029E-2,-8.112499490E-3,-3.162499983E-3
2.263653629E0,3.684999794E-2,-5.774999969E-3,-5.637499969E-3
2.266161327E0,2.337500080E-2,4.124999978E-4,-5.637499969E-3
2.268668098E0,3.849999979E-3,5.224999972E-3,-6.874999963E-4
2.271174252E0,-1.567500085E-2,1.264999993E-2,-5.637499969E-3
2.273681250E0,-2.186249942E-2,1.498750038E-2,-9.212499484E-3
2.276188711E0,-1.567500085E-2,1.374999993E-2,-1.416249946E-2
2.278695713E0,1.374999993E-3,5.224999972E-3,-1.539999992E-2
2.281201636E0,1.361249946E-2,-4.537499975E-3,-7.974999957E-3
2.283708404E0,1.237499993E-2,-1.182499994E-2,-6.874999963E-4
2.286216096E0,-5.912499968E-3,-1.677500084E-2,1.031249948E-2
2.288723098E0,-2.186249942E-2,-1.306249946E-2,1.636249945E-2
2.291229035E0,-2.543750033E-2,-9.349999949E-3,1.883750036E-2
2.293736033E0,-1.209999993E-2,-3.299999982E-3,1.512499992E-2
2.296243715E0,9.899999946E-3,-2.062499989E-3,6.599999964E-3
2.298750487E0,3.313750029E-2,-8.249999955E-4,-6.874999963E-4
2.301256410E0,3.918749839E-2,-3.299999982E-3,-6.737499963E-3
2.303763196E0,2.818750031E-2,-3.299999982E-3,-7.974999957E-3
2.306271119E0,6.324999966E-3,3.987499978E-3,-7.974999957E-3
2.308777905E0,-1.209999993E-2,1.498750038E-2,-7.974999957E-3
2.311283828E0,-2.433750033E-2,2.117500082E-2,-7.974999957E-3
2.313790610E0,-2.062499896E-2,1.746249944E-2,-9.212499484E-3
2.316298533E0,-2.337499987E-3,8.937500417E-3,-9.212499484E-3
2.318805304E0,1.237499993E-2,-9.349999949E-3,-5.637499969E-3
2.321311227E0,1.608750038E-2,-1.677500084E-2,3.024999984E-3
2.323817994E0,5.087499972E-3,-1.911249943E-2,1.154999994E-2
2.326325917E0,-1.457499992E-2,-1.306249946E-2,1.883750036E-2
2.328832689E0,-3.038750030E-2,-7.012499962E-3,2.007500082E-2
2.331338612E0,-2.433750033E-2,-2.062499989E-3,1.278750040E-2
2.333845610E0,1.374999993E-4,-2.062499989E-3,5.362499971E-3
2.336353302E0,2.708750032E-2,-4.537499975E-3,-5.637499969E-3
2.338860068E0,4.289999977E-2,-3.299999982E-3,-9.212499484E-3
2.341365991E0,3.066249937E-2,-8.249999955E-4,-7.974999957E-3
2.343872989E0,7.424999960E-3,2.887499984E-3,-6.737499963E-3
2.346380451E0,-1.567500085E-2,1.017499994E-2,-5.637499969E-3
2.348887453E0,-2.543750033E-2,1.869999990E-2,-5.637499969E-3
2.351393392E0,-1.814999990E-2,1.622499898E-2,-6.737499963E-3
2.353900390E0,1.374999993E-4,7.699999958E-3,-9.212499484E-3
2.356408072E0,1.718750037E-2,-5.774999969E-3,-6.737499963E-3
2.358914843E0,1.842499897E-2,-1.553750038E-2,5.499999970E-4
2.361420767E0,1.374999993E-3,-1.677500084E-2,9.074999951E-3
2.363927765E0,-1.938750036E-2,-1.182499994E-2,1.402499992E-2
2.366435457E0,-3.038750030E-2,-2.062499989E-3,1.402499992E-2
2.368942228E0,-2.543750033E-2,-8.249999955E-4,1.154999994E-2
2.371448151E0,-3.574999981E-3,-3.299999982E-3,3.024999984E-3
2.373955149E0,2.337500080E-2,-5.774999969E-3,-3.162499983E-3
2.376462842E0,4.042499885E-2,-3.299999982E-3,-4.399999976E-3
2.378969613E0,3.561250120E-2,-3.299999982E-3,-6.737499963E-3
2.381475555E0,1.608750038E-2,1.649999991E-3,-3.162499983E-3
2.383982553E0,-7.149999961E-3,1.017499994E-2,-3.162499983E-3
2.386490260E0,-1.938750036E-2,1.498750038E-2,-1.924999990E-3
2.388997031E0,-1.938750036E-2,1.622499898E-2,-7.974999957E-3
2.391502939E0,-4.674999975E-3,8.937500417E-3,-1.168750040E-2
2.394009937E0,1.237499993E-2,-3.299999982E-3,-1.044999994E-2
2.396517630E0,1.608750038E-2,-1.058750041E-2,-5.637499969E-3
2.399024401E0,2.612499986E-3,-1.429999992E-2,6.599999964E-3
2.401530324E0,-1.814999990E-2,-1.553750038E-2,1.402499992E-2
2.404037322E0,-2.791249938E-2,-9.349999949E-3,1.636249945E-2
2.406545014E0,-2.309999987E-2,-3.299999982E-3,1.278750040E-2
2.409051786E0,1.374999993E-4,-4.537499975E-3,9.074999951E-3
2.411557940E0,2.584999986E-2,-7.012499962E-3,4.124999978E-3
2.414064707E0,4.166249931E-2,-7.012499962E-3,-3.162499983E-3
2.416572399E0,3.684999794E-2,-7.012499962E-3,-5.637499969E-3
2.419079170E0,1.361249946E-2,-8.249999955E-4,-5.637499969E-3
2.421585324E0,-8.387500420E-3,8.937500417E-3,-5.637499969E-3
2.424092091E0,-2.667500079E-2,1.869999990E-2,-7.974999957E-3
2.426599784E0,-2.543750033E-2,2.241249941E-2,-1.168750040E-2
2.429106546E0,-1.333750039E-2,1.374999993E-2,-1.168750040E-2
2.431612700E0,7.424999960E-3,1.649999991E-3,-1.416249946E-2
2.434119467E0,1.608750038E-2,-1.058750041E-2,-5.637499969E-3
2.436627173E0,1.113750041E-2,-1.677500084E-2,5.362499971E-3
2.439134022E0,-5.912499968E-3,-1.553750038E-2,1.512499992E-2
2.441640098E0,-2.543750033E-2,-9.349999949E-3,2.007500082E-2
2.444146943E0,-2.791249938E-2,-7.012499962E-3,1.759999990E-2
2.446654558E0,-1.209999993E-2,-5.774999969E-3,1.402499992E-2
2.449161406E0,1.608750038E-2,-5.774999969E-3,3.024999984E-3
2.451667483E0,3.437500075E-2,-8.112499490E-3,-3.162499983E-3
2.454174250E0,3.808749840E-2,-3.299999982E-3,-7.974999957E-3
2.456681943E0,1.966249943E-2,1.649999991E-3,-9.212499484E-3
2.459188791E0,-3.574999981E-3,1.141249947E-2,-5.637499969E-3
2.461694868E0,-2.186249942E-2,1.622499898E-2,-6.737499963E-3
2.464201712E0,-2.186249942E-2,1.993750036E-2,-9.212499484E-3
2.466709327E0,-9.624999948E-3,1.498750038E-2,-1.044999994E-2
2.469216118E0,9.899999946E-3,-2.062499989E-3,-7.974999957E-3
2.471722271E0,2.213750035E-2,-1.553750038E-2,-1.924999990E-3
2.474229039E0,1.237499993E-2,-1.911249943E-2,6.599999964E-3
2.476736789E0,-9.624999948E-3,-1.553750038E-2,1.636249945E-2
2.479243560E0,-2.914999984E-2,-8.112499490E-3,1.636249945E-2
2.481749637E0,-2.914999984E-2,4.124999978E-4,1.402499992E-2
2.484256481E0,-1.209999993E-2,-2.062499989E-3,5.362499971E-3
2.486764102E0,1.484999992E-2,-3.299999982E-3,-1.924999990E-3
2.489270950E0,3.561250120E-2,-5.774999969E-3,-5.637499969E-3
2.491777027E0,3.808749840E-2,-3.299999982E-3,-6.737499963E-3
2.494283794E0,2.213750035E-2,4.124999978E-4,-3.162499983E-3
2.496791563E0,1.374999993E-4,6.462499965E-3,-6.874999963E-4
2.499298334E0,-1.814999990E-2,1.264999993E-2,-1.924999990E-3
2.501804411E0,-2.309999987E-2,1.622499898E-2,-6.737499963E-3
2.504311255E0,-1.209999993E-2,1.141249947E-2,-1.044999994E-2
2.506818948E0,6.324999966E-3,3.987499978E-3,-1.044999994E-2
2.509325719E0,1.842499897E-2,-4.537499975E-3,-7.974999957E-3
2.511831796E0,8.662499487E-3,-1.306249946E-2,1.787499990E-3
2.514338625E0,-1.086249948E-2,-1.306249946E-2,9.074999951E-3
2.516846317E0,-2.791249938E-2,-1.182499994E-2,1.636249945E-2
2.519353089E0,-3.162499890E-2,-8.112499490E-3,1.759999990E-2
2.521859186E0,-1.209999993E-2,-4.537499975E-3,1.154999994E-2
2.524366030E0,1.237499993E-2,-5.774999969E-3,6.599999964E-3
2.526873692E0,3.437500075E-2,-4.537499975E-3,-3.162499983E-3
2.529380463E0,4.042499885E-2,-4.537499975E-3,-5.637499969E-3
2.531886535E0,2.584999986E-2,1.649999991E-3,-6.737499963E-3
2.534393379E0,6.324999966E-3,5.224999972E-3,-7.974999957E-3
2.536901053E0,-1.209999993E-2,1.498750038E-2,-6.737499963E-3
2.539407824E0,-2.309999987E-2,1.993750036E-2,-1.044999994E-2
2.541913901E0,-1.691249944E-2,1.869999990E-2,-1.168750040E-2
2.544420745E0,-1.099999994E-3,6.462499965E-3,-1.292499993E-2
2.546928437E0,1.237499993E-2,-5.774999969E-3,-7.974999957E-3
2.549435209E0,1.113750041E-2,-1.429999992E-2,3.024999984E-3
2.551941285E0,-4.674999975E-3,-1.911249943E-2,1.154999994E-2
2.554447946E0,-2.062499896E-2,-1.429999992E-2,1.636249945E-2
2.556954551E0,-2.914999984E-2,-5.774999969E-3,1.636249945E-2
2.559462591E0,-1.938750036E-2,-3.299999982E-3,1.278750040E-2
2.561968670E0,3.849999979E-3,-3.299999982E-3,6.599999964E-3
2.564475475E0,2.942499891E-2,-3.299999982E-3,-3.162499983E-3
2.566983168E0,4.289999977E-2,-4.537499975E-3,-5.637499969E-3
2.569489954E0,3.313750029E-2,-2.062499989E-3,-6.737499963E-3
2.571996031E0,8.662499487E-3,-8.249999955E-4,-4.399999976E-3
2.574502875E0,-1.333750039E-2,1.017499994E-2,-4.399999976E-3
2.577010552E0,-2.543750033E-2,1.622499898E-2,-4.399999976E-3
2.579517323E0,-2.186249942E-2,1.746249944E-2,-7.974999957E-3
2.582023482E0,-5.912499968E-3,7.699999958E-3,-9.212499484E-3
2.584530250E0,1.237499993E-2,-5.774999969E-3,-9.212499484E-3
2.587037942E0,1.608750038E-2,-1.429999992E-2,-4.399999976E-3
2.589544713E0,1.374999993E-3,-1.677500084E-2,7.837500423E-3
2.592050867E0,-1.691249944E-2,-9.349999949E-3,1.402499992E-2
2.594557634E0,-2.543750033E-2,-4.537499975E-3,1.512499992E-2
2.597065326E0,-1.938750036E-2,-2.062499989E-3,1.402499992E-2
2.599572098E0,1.374999993E-4,-5.774999969E-3,6.599999964E-3
2.602078252E0,2.461249940E-2,-8.112499490E-3,5.499999970E-4
2.604585019E0,4.042499885E-2,-4.537499975E-3,-5.637499969E-3
2.607092697E0,3.684999794E-2,-2.062499989E-3,-6.737499963E-3
2.609599699E0,1.361249946E-2,5.224999972E-3,-7.974999957E-3
2.612105636E0,-9.624999948E-3,1.264999993E-2,-6.737499963E-3
2.614612634E0,-2.309999987E-2,1.993750036E-2,-5.637499969E-3
2.617120077E0,-1.938750036E-2,1.746249944E-2,-7.974999957E-3
2.619627079E0,-5.912499968E-3,1.017499994E-2,-1.044999994E-2
2.622132992E0,8.662499487E-3,-3.299999982E-3,-1.168750040E-2
2.624639759E0,1.361249946E-2,-1.182499994E-2,-4.399999976E-3
2.627147451E0,2.612499986E-3,-1.801249944E-2,6.599999964E-3
2.629654453E0,-1.567500085E-2,-1.429999992E-2,1.512499992E-2
2.632160377E0,-2.791249938E-2,-7.012499962E-3,1.883750036E-2
2.634667144E0,-2.433750033E-2,-5.774999969E-3,1.636249945E-2
2.637174836E0,-1.099999994E-3,-4.537499975E-3,1.031249948E-2
2.639681838E0,2.213750035E-2,-7.012499962E-3,1.787499990E-3
2.642187761E0,3.918749839E-2,-5.774999969E-3,-4.399999976E-3
2.644694528E0,3.561250120E-2,-3.299999982E-3,-5.637499969E-3
2.647202499E0,1.718750037E-2,2.887499984E-3,-5.637499969E-3
2.649709271E0,-4.674999975E-3,7.699999958E-3,-3.162499983E-3
2.652215180E0,-2.309999987E-2,1.498750038E-2,-5.637499969E-3
2.654722178E0,-2.433750033E-2,1.622499898E-2,-9.212499484E-3
2.657229879E0,-1.209999993E-2,1.141249947E-2,-1.292499993E-2
2.659736650E0,5.087499972E-3,4.124999978E-4,-1.044999994E-2
2.662242588E0,1.361249946E-2,-9.349999949E-3,-4.399999976E-3
2.664749356E0,8.662499487E-3,-1.429999992E-2,5.362499971E-3
2.667257279E0,-1.086249948E-2,-1.553750038E-2,1.636249945E-2
2.669764050E0,-2.543750033E-2,-9.349999949E-3,1.883750036E-2
2.672269973E0,-2.543750033E-2,-4.537499975E-3,1.512499992E-2
2.674776971E0,-8.387500420E-3,-8.249999955E-4,7.837500423E-3
2.677284663E0,1.842499897E-2,-2.062499989E-3,-1.924999990E-3
2.679791435E0,3.808749840E-2,-8.249999955E-4,-5.637499969E-3
2.682297358E0,3.808749840E-2,4.124999978E-4,-1.044999994E-2
2.684804356E0,2.089999989E-2,1.649999991E-3,-7.974999957E-3
2.687312028E0,1.374999993E-4,6.462499965E-3,-5.637499969E-3
2.689818799E0,-1.814999990E-2,1.498750038E-2,-4.399999976E-3
2.692324722E0,-2.186249942E-2,1.746249944E-2,-5.637499969E-3
2.694831755E0,-1.457499992E-2,1.264999993E-2,-7.974999957E-3
2.697339448E0,3.849999979E-3,1.649999991E-3,-7.974999957E-3
2.699846219E0,1.361249946E-2,-1.429999992E-2,-4.399999976E-3
2.702352123E0,7.424999960E-3,-1.911249943E-2,4.124999978E-3
2.704859121E0,-7.149999961E-3,-1.553750038E-2,1.278750040E-2
2.707366813E0,-2.433750033E-2,-8.112499490E-3,1.512499992E-2
2.709873580E0,-2.433750033E-2,-4.537499975E-3,1.402499992E-2
2.712379503E0,-1.209999993E-2,-2.062499989E-3,9.074999951E-3
2.714886535E0,1.237499993E-2,-4.537499975E-3,4.124999978E-3
2.717394227E0,3.189999983E-2,-8.112499490E-3,-3.162499983E-3
2.719900998E0,4.289999977E-2,-7.012499962E-3,-4.399999976E-3
2.722407152E0,2.708750032E-2,-2.062499989E-3,-4.399999976E-3
2.724913919E0,3.849999979E-3,7.699999958E-3,-4.399999976E-3
2.727421612E0,-1.814999990E-2,1.264999993E-2,-5.637499969E-3
2.729928383E0,-2.791249938E-2,1.622499898E-2,-9.212499484E-3
2.732434537E0,-2.062499896E-2,1.264999993E-2,-1.292499993E-2
2.734941304E0,-2.337499987E-3,3.987499978E-3,-1.416249946E-2
2.737448996E0,1.237499993E-2,-5.774999969E-3,-9.212499484E-3
2.739955766E0,9.899999946E-3,-1.058750041E-2,-1.924999990E-3
2.742461920E0,-4.674999975E-3,-1.429999992E-2,7.837500423E-3
2.744968688E0,-2.062499896E-2,-1.182499994E-2,1.759999990E-2
2.747476380E0,-2.667500079E-2,-5.774999969E-3,1.883750036E-2
2.749983151E0,-1.209999993E-2,-7.012499962E-3,1.636249945E-2
2.752489305E0,1.361249946E-2,-8.112499490E-3,7.837500423E-3
2.754996072E0,3.437500075E-2,-8.112499490E-3,1.787499990E-3
2.757503764E0,3.932499886E-2,-5.774999969E-3,-4.399999976E-3
2.760010556E0,2.461249940E-2,-2.062499989E-3,-6.874999963E-3
2.762516710E0,1.374999993E-3,6.462499965E-3,-5.637499969E-3
2.765023477E0,-1.814999990E-2,1.746249944E-2,-7.974999957E-3
2.767531169E0,-2.667500079E-2,1.993750036E-2,-9.212499484E-3
2.770037940E0,-1.938750036E-2,1.869999990E-2,-1.168750040E-2
2.772544094E0,-2.337499987E-3,5.224999972E-3,-1.168750040E-2
2.775050861E0,1.856249943E-2,-5.774999969E-3,-6.874999963E-3
2.777558554E0,1.856249943E-2,-1.677500084E-2,4.124999978E-3
2.780065402E0,6.324999966E-3,-1.553750038E-2,1.512499992E-2
2.782571479E0,-1.443750039E-2,-1.429999992E-2,2.007500082E-2
2.785078323E0,-2.667500079E-2,-7.012499962E-3,1.759999990E-2
2.787585938E0,-2.062499896E-2,-3.299999982E-3,1.154999994E-2
2.790092787E0,2.612499986E-3,-2.062499989E-3,1.787499990E-3
2.792598864E0,2.584999986E-2,-3.299999982E-3,-5.637499969E-3
2.795105712E0,3.561250120E-2,-8.249999955E-4,-1.044999994E-2
2.797613404E0,2.584999986E-2,-8.249999955E-4,-9.212499484E-3
2.800120146E0,6.324999966E-3,4.124999978E-4,-6.874999963E-3
2.802626223E0,-1.333750039E-2,8.937500417E-3,-4.399999976E-3
2.805132990E0,-2.062499896E-2,1.622499898E-2,-1.924999990E-3
2.807640683E0,-1.691249944E-2,1.869999990E-2,-7.974999957E-3
2.810147531E0,-1.099999994E-3,7.699999958E-3,-9.212499484E-3
2.812653608E0,1.608750038E-2,-3.299999982E-3,-6.874999963E-3
2.815160375E0,1.732499897E-2,-1.677500084E-2,5.499999970E-4
2.817668144E0,-1.099999994E-3,-1.801249944E-2,9.074999951E-3
2.820174915E0,-2.062499896E-2,-1.306249946E-2,1.512499992E-2
2.822680992E0,-2.914999984E-2,-4.537499975E-3,1.759999990E-2
2.825187837E0,-2.309999987E-2,-2.062499989E-3,1.154999994E-2
2.827695529E0,-4.674999975E-3,-4.537499975E-3,5.362499971E-3
2.830202300E0,2.089999989E-2,-7.012499962E-3,-3.162499983E-3
2.832708368E0,3.808749840E-2,-8.112499490E-3,-5.637499969E-3
2.835215135E0,3.684999794E-2,-3.299999982E-3,-5.637499969E-3
2.837722909E0,1.732499897E-2,2.749999985E-3,-6.874999963E-3
2.840229680E0,-4.674999975E-3,1.264999993E-2,-4.399999976E-3
2.842735757E0,-1.938750036E-2,1.622499898E-2,-7.974999957E-3
2.845242621E0,-1.691249944E-2,1.869999990E-2,-9.212499484E-3
2.847750313E0,-3.437499981E-3,1.017499994E-2,-1.168750040E-2
2.850257084E0,1.237499993E-2,-4.537499975E-3,-1.168750040E-2
2.852763247E0,1.484999992E-2,-1.306249946E-2,-4.399999976E-3
2.855270014E0,1.374999993E-4,-1.677500084E-2,5.362499971E-3
2.857777707E0,-1.938750036E-2,-1.306249946E-2,1.278750040E-2
2.860284478E0,-2.791249938E-2,-8.112499490E-3,1.402499992E-2
2.862790632E0,-2.186249942E-2,-2.062499989E-3,1.402499992E-2
2.865297399E0,1.374999993E-4,-4.537499975E-3,7.837500423E-3
2.867805091E0,2.708750032E-2,-4.537499975E-3,5.499999970E-4
2.870311863E0,4.042499885E-2,-8.112499490E-3,-3.162499983E-3
2.872818017E0,3.684999794E-2,-3.299999982E-3,-6.874999963E-3
2.875324784E0,1.361249946E-2,-8.249999955E-4,-4.399999976E-3
2.877832510E0,-1.086249948E-2,1.017499994E-2,-3.162499983E-3
2.880339281E0,-2.419999987E-2,1.869999990E-2,-5.637499969E-3
2.882845459E0,-2.667500079E-2,1.746249944E-2,-7.974999957E-3
2.885352226E0,-1.209999993E-2,1.017499994E-2,-1.292499993E-2
2.887859924E0,8.662499487E-3,-3.299999982E-3,-1.044999994E-2
2.890366695E0,1.732499897E-2,-9.349999949E-3,-5.637499969E-3
2.892872849E0,1.113750041E-2,-1.429999992E-2,6.599999964E-3
2.895379616E0,-8.387500420E-3,-1.182499994E-2,1.512499992E-2
2.897887308E0,-2.419999987E-2,-8.112499490E-3,1.883750036E-2
2.900394080E0,-2.667500079E-2,-5.774999969E-3,1.636249945E-2
2.902900233E0,-9.624999948E-3,-8.112499490E-3,1.031249948E-2
2.905407001E0,1.732499897E-2,-7.012499962E-3,3.024999984E-3
2.907914693E0,3.561250120E-2,-4.537499975E-3,-6.874999963E-3
2.910421695E0,3.189999983E-2,-8.249999955E-4,-9.212499484E-3
2.912927622E0,1.608750038E-2,6.462499965E-3,-1.044999994E-2
2.915434389E0,-5.912499968E-3,8.937500417E-3,-9.212499484E-3
2.917942073E0,-1.691249944E-2,1.622499898E-2,-5.637499969E-3
2.920449075E0,-1.691249944E-2,1.869999990E-2,-9.212499484E-3
2.922954988E0,-4.674999975E-3,1.498750038E-2,-9.212499484E-3
2.925461755E0,1.237499993E-2,4.124999978E-4,-7.974999957E-3
2.927969664E0,1.732499897E-2,-1.429999992E-2,-1.924999990E-3
2.930476435E0,7.562499959E-3,-2.034999989E-2,6.599999964E-3
2.932982372E0,-1.333750039E-2,-1.801249944E-2,1.402499992E-2
2.935489140E0,-2.667500079E-2,-9.349999949E-3,2.007500082E-2
2.937996832E0,-2.791249938E-2,-8.249999955E-4,1.402499992E-2
2.940503834E0,-1.209999993E-2,-2.062499989E-3,6.599999964E-3
2.943009757E0,1.113750041E-2,-3.299999982E-3,5.499999970E-4
2.945516524E0,3.313750029E-2,-4.537499975E-3,-5.637499969E-3
2.948024217E0,3.932499886E-2,-5.774999969E-3,-6.874999963E-3
2.950531219E0,2.461249940E-2,1.649999991E-3,-4.399999976E-3
2.953037142E0,5.087499972E-3,7.699999958E-3,-6.874999963E-4
2.955544140E0,-1.333750039E-2,1.374999993E-2,-3.162499983E-3
2.958051620E0,-2.062499896E-2,1.498750038E-2,-5.637499969E-3
2.960558622E0,-1.333750039E-2,1.141249947E-2,-7.974999957E-3
2.963064560E0,2.612499986E-3,2.749999985E-3,-1.044999994E-2
2.965571558E0,1.237499993E-2,-8.112499490E-3,-5.637499969E-3
2.968079246E0,6.324999966E-3,-1.429999992E-2,1.787499990E-3
2.970586017E0,-1.333750039E-2,-1.677500084E-2,1.154999994E-2
2.973091940E0,-2.914999984E-2,-8.112499490E-3,1.512499992E-2
2.975598957E0,-2.914999984E-2,-3.299999982E-3,1.402499992E-2
2.978106418E0,-9.624999948E-3,-8.249999955E-4,9.074999951E-3
2.980613420E0,1.732499897E-2,-2.062499989E-3,1.787499990E-3
2.983119344E0,3.932499886E-2,-5.774999969E-3,-1.924999990E-3
2.985626342E0,4.042499885E-2,-7.012499962E-3,-5.637499969E-3
2.988134034E0,2.337500080E-2,-2.062499989E-3,-5.637499969E-3
2.990640805E0,1.374999993E-4,5.224999972E-3,-5.637499969E-3
2.993146959E0,-2.062499896E-2,1.498750038E-2,-7.974999957E-3
2.995653726E0,-2.543750033E-2,2.364999987E-2,-7.974999957E-3
2.998161419E0,-1.567500085E-2,1.374999993E-2,-1.168750040E-2
3.000668185E0,3.849999979E-3,1.649999991E-3,-1.168750040E-2
3.003174339E0,1.608750038E-2,-1.182499994E-2,-6.874999963E-3
3.005681092E0,1.484999992E-2,-1.677500084E-2,1.787499990E-3
3.008188784E0,-1.099999994E-3,-1.553750038E-2,1.278750040E-2
3.010695540E0,-2.186249942E-2,-1.058750041E-2,1.759999990E-2
3.013201694E0,-2.914999984E-2,-7.012499962E-3,1.759999990E-2
3.015708432E0,-1.814999990E-2,-8.112499490E-3,1.402499992E-2
3.018216125E0,8.662499487E-3,-8.112499490E-3,4.124999978E-3
3.020722973E0,3.189999983E-2,-5.774999969E-3,-4.399999976E-3
3.023228819E0,4.042499885E-2,-3.299999982E-3,-7.974999957E-3
3.025735817E0,2.708750032E-2,4.124999978E-4,-5.637499969E-3
3.028243509E0,3.849999979E-3,6.462499965E-3,-4.399999976E-3
3.030750358E0,-1.567500085E-2,1.017499994E-2,-4.399999976E-3
3.033256435E0,-2.419999987E-2,1.498750038E-2,-7.974999957E-3
3.035763202E0,-1.443750039E-2,1.264999993E-2,-9.212499484E-3
3.038270894E0,1.374999993E-3,6.462499965E-3,-1.044999994E-2
3.040777742E0,1.484999992E-2,-3.299999982E-3,-9.212499484E-3
3.043283819E0,1.113750041E-2,-1.306249946E-2,-6.874999963E-4
3.045790586E0,-3.437499981E-3,-1.058750041E-2,7.837500423E-3
3.048298279E0,-2.186249942E-2,-1.306249946E-2,1.512499992E-2
3.050805112E0,-2.791249938E-2,-7.012499962E-3,1.512499992E-2
3.053311189E0,-1.938750036E-2,-4.537499975E-3,1.278750040E-2
3.055817956E0,2.612499986E-3,-3.299999982E-3,5.362499971E-3
3.058325667E0,2.584999986E-2,-7.012499962E-3,-6.874999963E-4
3.060832516E0,3.932499886E-2,-4.537499975E-3,-3.162499983E-3
3.063338592E0,3.313750029E-2,-8.249999955E-4,-6.874999963E-3
3.065845360E0,1.237499993E-2,2.749999985E-3,-5.637499969E-3
3.068353081E0,-9.624999948E-3,1.264999993E-2,-5.637499969E-3
3.070859929E0,-2.062499896E-2,1.622499898E-2,-6.874999963E-3
3.073366006E0,-1.691249944E-2,1.746249944E-2,-9.212499484E-3
3.075872773E0,-3.437499981E-3,6.462499965E-3,-1.168750040E-2
3.078380466E0,1.361249946E-2,-3.299999982E-3,-7.974999957E-3
3.080887314E0,1.608750038E-2,-1.553750038E-2,1.787499990E-3
3.083393391E0,1.374999993E-4,-2.034999989E-2,1.031249948E-2
3.085900158E0,-2.062499896E-2,-1.553750038E-2,1.759999990E-2
3.088407850E0,-3.038750030E-2,-7.012499962E-3,1.759999990E-2
3.090914698E0,-1.938750036E-2,-8.249999955E-4,1.512499992E-2
3.093420842E0,3.849999979E-3,-8.249999955E-4,6.599999964E-3
3.095927610E0,3.066249937E-2,-3.299999982E-3,1.787499990E-3
3.098435298E0,3.932499886E-2,-8.112499490E-3,-5.637499969E-3
3.100942069E0,3.066249937E-2,-5.774999969E-3,-7.974999957E-3
3.103448146E0,8.662499487E-3,1.649999991E-3,-6.874999963E-3
3.105954970E0,-1.086249948E-2,1.498750038E-2,-6.874999963E-3
3.108462586E0,-2.419999987E-2,2.241249941E-2,-7.974999957E-3
3.110969434E0,-2.186249942E-2,2.241249941E-2,-1.168750040E-2
3.113475511E0,-5.912499968E-3,8.937500417E-3,-1.168750040E-2
3.115982355E0,1.361249946E-2,-7.012499962E-3,-1.044999994E-2
3.118489970E0,1.608750038E-2,-1.677500084E-2,-1.924999990E-3
3.120996818E0,3.849999979E-3,-1.677500084E-2,1.031249948E-2
3.123502895E0,-1.567500085E-2,-1.182499994E-2,1.759999990E-2
3.126009739E0,-3.038750030E-2,-5.774999969E-3,2.131249942E-2
3.128517432E0,-2.543750033E-2,-2.062499989E-3,1.512499992E-2
3.131024203E0,-3.437499981E-3,-5.774999969E-3,6.599999964E-3
3.133530357E0,2.337500080E-2,-7.012499962E-3,-3.162499983E-3
3.136037124E0,4.166249931E-2,-7.012499962E-3,-9.212499484E-3
3.138544821E0,3.561250120E-2,1.649999991E-3,-9.212499484E-3
3.141051593E0,1.237499993E-2,2.749999985E-3,-6.874999963E-3
3.143557741E0,-1.086249948E-2,1.141249947E-2,-3.162499983E-3
3.146064509E0,-2.186249942E-2,1.746249944E-2,-5.637499969E-3
3.148572201E0,-1.814999990E-2,1.498750038E-2,-7.974999957E-3
3.151078972E0,-2.337499987E-3,1.017499994E-2,-9.212499484E-3
