"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.564051362E0,6.195000187E-2,9.088050842E0,2.475000143E0
2.566559285E0,-9.495000541E-2,9.217950821E0,2.323950052E0
2.569066364E0,-2.790000141E-1,9.418950081E0,2.427000046E0
2.571572594E0,-4.110000134E-1,9.414000511E0,2.676000118E0
2.574079592E0,-4.399500191E-1,9.376049995E0,2.901000023E0
2.576587596E0,-3.390000165E-1,9.523950577E0,3.034950256E0
2.579094445E0,-1.909500062E-1,9.724950790E0,3.085950136E0
2.581600829E0,1.950000064E-3,9.804000854E0,3.079050064E0
2.584107904E0,1.669500023E-1,9.706050873E0,2.911050081E0
2.586615678E0,3.450000286E-1,9.547950745E0,2.770050049E0
2.589122757E0,4.480500221E-1,9.378000259E0,2.818050146E0
2.591628911E0,4.710000157E-1,9.238950729E0,2.820000172E0
2.594136217E0,4.330500066E-1,9.127050400E0,2.736000061E0
2.596643986E0,2.629500031E-1,9.088050842E0,2.524950027E0
2.599151065E0,4.500000179E-2,9.164999962E0,2.374950171E0
2.601657219E0,-1.720500141E-1,9.289950371E0,2.359950066E0
2.604164294E0,-3.769500256E-1,9.313050270E0,2.454000235E0
2.606672217E0,-4.680000246E-1,9.313050270E0,2.739000082E0
2.609179296E0,-4.830000103E-1,9.406949997E0,3.076050043E0
2.611685517E0,-3.630000055E-1,9.555000305E0,3.205050230E0
2.614192515E0,-1.840500087E-1,9.706050873E0,3.129000187E0
2.616700284E0,2.895000204E-2,9.807000160E0,3.064050198E0
2.619207348E0,2.389500141E-1,9.718050003E0,2.908950090E0
2.621713732E0,3.570000231E-1,9.486000061E0,2.785950184E0
2.624220807E0,4.380000234E-1,9.282000542E0,2.773950100E0
2.626728576E0,4.480500221E-1,9.184050560E0,2.812950134E0
2.629235670E0,3.520500064E-1,9.166950226E0,2.700000048E0
2.631741824E0,1.429500133E-1,9.184050560E0,2.451000214E0
2.634248899E0,-1.069500074E-1,9.309000015E0,2.314950228E0
2.636756903E0,-3.060000241E-1,9.346950531E0,2.391000032E0
2.639263905E0,-4.729500115E-1,9.301050186E0,2.611950159E0
2.641770136E0,-5.160000324E-1,9.316050529E0,2.827050209E0
2.644277134E0,-3.919500113E-1,9.499950409E0,3.052050114E0
2.646784894E0,-2.359500080E-1,9.670050621E0,3.166950226E0
2.649291973E0,-2.805000171E-2,9.732000351E0,3.126000166E0
2.651798358E0,1.939500123E-1,9.759000778E0,2.961000204E0
2.654305442E0,3.760500252E-1,9.667950630E0,2.856000185E0
2.656813211E0,4.759500325E-1,9.433050156E0,2.818050146E0
2.659320290E0,4.759500325E-1,9.205950737E0,2.800950050E0
2.661826675E0,4.240500331E-1,9.049950600E0,2.712000132E0
2.664333519E0,2.560500205E-1,9.040950775E0,2.566050053E0
2.666841005E0,2.595000155E-2,9.105000496E0,2.347950220E0
2.669348320E0,-1.879500151E-1,9.277950287E0,2.281050205E0
2.671854761E0,-3.439500034E-1,9.390000343E0,2.470050097E0
2.674361836E0,-4.710000157E-1,9.337050438E0,2.743050098E0
2.676869759E0,-4.710000157E-1,9.361050606E0,2.959050179E0
2.679376838E0,-3.679500222E-1,9.519000053E0,3.117000103E0
2.681882992E0,-1.930500120E-1,9.732000351E0,3.184050083E0
2.684390067E0,1.950000064E-3,9.799950600E0,3.162000179E0
2.686897831E0,2.010000050E-1,9.732000351E0,2.985000134E0
2.689404910E0,3.589500189E-1,9.571950912E0,2.875050068E0
2.691911295E0,4.210500121E-1,9.388050079E0,2.893950224E0
2.694418134E0,4.570500255E-1,9.217950821E0,2.848950148E0
2.696926134E0,3.850500286E-1,9.129000664E0,2.683050156E0
2.699433136E0,1.939500123E-1,9.121950150E0,2.485050201E0
2.701939382E0,-2.100000158E-2,9.226950645E0,2.347950220E0
2.704446457E0,-2.269500047E-1,9.394950867E0,2.338950157E0
2.706954389E0,-3.990000188E-1,9.381000519E0,2.470050097E0
2.709461468E0,-4.759500325E-1,9.357000351E0,2.731050014E0
2.711967637E0,-4.399500191E-1,9.442950249E0,3.046950102E0
2.714474712E0,-2.820000052E-1,9.619950294E0,3.112050056E0
2.716982481E0,-7.304999977E-2,9.763950348E0,3.052050114E0
2.719489560E0,1.270500124E-1,9.768000603E0,3.019050121E0
2.721995944E0,2.850000262E-1,9.607950211E0,2.848950148E0
2.724502789E0,4.020000100E-1,9.378000259E0,2.740950108E0
2.727010789E0,4.669500291E-1,9.214950562E0,2.788950205E0
2.729517868E0,4.519500136E-1,9.127050400E0,2.821950197E0
2.732024021E0,3.060000241E-1,9.013950348E0,2.662050009E0
2.734531096E0,7.395000011E-2,9.079050064E0,2.418000221E0
2.737039019E0,-1.170000061E-1,9.262950897E0,2.338950157E0
2.739546098E0,-3.150000274E-1,9.382950783E0,2.451000214E0
2.742052329E0,-4.830000103E-1,9.289950371E0,2.676000118E0
2.744559404E0,-4.800000191E-1,9.316050529E0,2.892000198E0
2.747067312E0,-3.610500097E-1,9.498000145E0,3.141000032E0
2.749574391E0,-1.840500087E-1,9.720000267E0,3.165000200E0
2.752080545E0,-1.950000064E-3,9.811050415E0,3.064050198E0
2.754587620E0,2.110500038E-1,9.768000603E0,2.896950245E0
2.757095404E0,3.690000176E-1,9.619950294E0,2.842050076E0
2.759602483E0,4.240500331E-1,9.381000519E0,2.812950134E0
2.762108637E0,4.519500136E-1,9.202950478E0,2.776950121E0
2.764615727E0,3.850500286E-1,9.163050652E0,2.692950010E0
2.767123650E0,1.840500087E-1,9.151050568E0,2.535000086E0
2.769630806E0,-5.700000376E-2,9.196050644E0,2.370000124E0
2.772136970E0,-2.650500238E-1,9.313050270E0,2.338950157E0
2.774644044E0,-4.210500121E-1,9.337050438E0,2.533050060E0
2.777151968E0,-4.950000346E-1,9.313050270E0,2.836950064E0
2.779659031E0,-4.729500115E-1,9.409049988E0,3.058950186E0
2.782165185E0,-3.130500019E-1,9.601050377E0,3.142950058E0
2.784672260E0,-1.189500093E-1,9.775950432E0,3.172050238E0
2.787179991E0,8.400000632E-2,9.792000771E0,3.102000237E0
2.789687070E0,3.060000241E-1,9.682050705E0,2.893950224E0
2.792193455E0,4.429500103E-1,9.538950920E0,2.836950064E0
2.794700530E0,5.239500403E-1,9.354000092E0,2.887050152E0
2.797208299E0,4.980000257E-1,9.175050735E0,2.763000250E0
2.799715378E0,3.900000155E-1,9.057000160E0,2.578050137E0
2.802221532E0,1.750500053E-1,9.048000336E0,2.346000195E0
2.804728607E0,-3.000000119E-2,9.226950645E0,2.250000000E0
2.807236530E0,-2.410500050E-1,9.366000175E0,2.329050064E0
2.809743609E0,-4.009500146E-1,9.370950699E0,2.524950027E0
2.812249840E0,-4.759500325E-1,9.337050438E0,2.845950127E0
2.814756838E0,-4.110000134E-1,9.442950249E0,3.061950207E0
2.817264838E0,-2.839500010E-1,9.619950294E0,3.124050140E0
2.819771686E0,-7.095000148E-2,9.787950516E0,3.117000103E0
2.822278076E0,1.150500029E-1,9.784950256E0,3.058950186E0
2.824785150E0,2.490000129E-1,9.567000389E0,2.893950224E0
2.827292920E0,3.660000265E-1,9.345000267E0,2.842050076E0
2.829799999E0,3.970500231E-1,9.199050903E0,2.865000248E0
2.832306132E0,4.000500143E-1,9.139050484E0,2.773950100E0
2.834813207E0,2.340000123E-1,9.093000412E0,2.604000092E0
2.837321130E0,1.905000024E-2,9.163050652E0,2.377050161E0
2.839828277E0,-1.789500117E-1,9.381000519E0,2.365050077E0
2.842334431E0,-3.490500152E-1,9.427950859E0,2.502000093E0
2.844841429E0,-4.660500288E-1,9.313050270E0,2.652000189E0
2.847349409E0,-4.369500279E-1,9.340050697E0,2.865000248E0
2.849856257E0,-3.079500198E-1,9.586050034E0,3.102000237E0
2.852362642E0,-1.140000075E-1,9.763950348E0,3.133950233E0
2.854869717E0,8.595000207E-2,9.787950516E0,3.019050121E0
2.857377486E0,3.109500110E-1,9.694050789E0,2.853000164E0
2.859884565E0,4.090500176E-1,9.559950829E0,2.832000017E0
2.862390950E0,4.740000367E-1,9.345000267E0,2.812950134E0
2.864898011E0,4.500000179E-1,9.164999962E0,2.740950108E0
2.867405780E0,3.520500064E-1,9.045000076E0,2.703000069E0
2.869912859E0,1.650000066E-1,9.025950432E0,2.575950146E0
2.872419013E0,-6.105000153E-2,9.153000832E0,2.379000187E0
2.874926088E0,-2.430000156E-1,9.330000877E0,2.346000195E0
2.877434011E0,-3.990000188E-1,9.342000008E0,2.583000183E0
2.879941080E0,-4.920000136E-1,9.297000885E0,2.881950140E0
2.882447233E0,-4.009500146E-1,9.406949997E0,3.102000237E0
2.884954308E0,-2.670000196E-1,9.661050797E0,3.210000038E0
2.887462093E0,-1.000500023E-1,9.807000160E0,3.184050083E0
2.889969172E0,6.195000187E-2,9.742050171E0,2.997000217E0
2.892475556E0,2.580000162E-1,9.634050369E0,2.833950043E0
2.894982631E0,3.829500079E-1,9.483000755E0,2.820000172E0
2.897490400E0,4.360500276E-1,9.340050697E0,2.832000017E0
2.899997479E0,4.210500121E-1,9.184050560E0,2.776950121E0
2.902503633E0,3.010500073E-1,9.127050400E0,2.590050220E0
2.905010708E0,9.600000083E-2,9.178950310E0,2.371950150E0
2.907518631E0,-1.380000114E-1,9.289950371E0,2.302950144E0
2.910025710E0,-3.199500144E-1,9.333000183E0,2.353049994E0
2.912531864E0,-4.399500191E-1,9.298950195E0,2.595000029E0
2.915038963E0,-4.609500170E-1,9.373050690E0,2.941950083E0
2.917546732E0,-3.390000165E-1,9.505050659E0,3.153000116E0
2.920053811E0,-1.860000044E-1,9.661050797E0,3.174000263E0
2.922560196E0,2.100000158E-2,9.748950005E0,3.055050135E0
2.925067280E0,2.299500108E-1,9.739950180E0,2.965950251E0
2.927575049E0,3.880500197E-1,9.577050209E0,2.830050230E0
2.930082128E0,4.789500237E-1,9.382950783E0,2.808000088E0
2.932588497E0,4.830000103E-1,9.175050735E0,2.808000088E0
2.935095341E0,3.850500286E-1,9.025950432E0,2.743050098E0
2.937603341E0,2.149500102E-1,8.995050430E0,2.479950190E0
2.940110333E0,4.950000439E-3,9.166950226E0,2.281050205E0
2.942616564E0,-2.100000083E-1,9.415950775E0,2.305050135E0
2.945123639E0,-3.970500231E-1,9.391950607E0,2.502000093E0
2.947631557E0,-4.800000191E-1,9.282000542E0,2.751000166E0
2.950138636E0,-4.660500288E-1,9.370950699E0,3.007050037E0
2.952644790E0,-3.150000274E-1,9.640950203E0,3.160050154E0
2.955151889E0,-1.210500076E-1,9.754050255E0,3.148050070E0
2.957659658E0,4.800000042E-2,9.787950516E0,3.055050135E0
2.960166737E0,2.389500141E-1,9.667950630E0,2.917950153E0
2.962673132E0,3.570000231E-1,9.511950493E0,2.881950140E0
2.965179976E0,4.159500301E-1,9.297000885E0,2.887050152E0
2.967687976E0,4.069500268E-1,9.157950401E0,2.842050076E0
2.970194987E0,2.920500040E-1,9.084000587E0,2.703000069E0
2.972701218E0,9.105000645E-2,9.100049973E0,2.518050194E0
2.975208293E0,-1.260000020E-1,9.237000465E0,2.344050169E0
2.977716216E0,-2.700000107E-1,9.400050163E0,2.401050091E0
2.980223295E0,-4.180500209E-1,9.388050079E0,2.631000042E0
2.982729525E0,-4.570500255E-1,9.342000008E0,2.853000164E0
2.985236523E0,-3.580500185E-1,9.486000061E0,3.037950039E0
2.987744523E0,-1.860000044E-1,9.691950798E0,3.070950031E0
2.990251372E0,-2.595000155E-2,9.804000854E0,3.082950115E0
2.992757756E0,1.480500102E-1,9.727950096E0,2.940000057E0
2.995264846E0,3.109500110E-1,9.607950211E0,2.788950205E0
2.997772615E0,4.260000288E-1,9.451950073E0,2.808000088E0
3.000279694E0,4.519500136E-1,9.258000374E0,2.851050138E0
3.002785843E0,4.140000343E-1,9.105000496E0,2.779050112E0
3.005292918E0,2.899500132E-1,9.040950775E0,2.566050053E0
3.007800841E0,4.500000179E-2,9.139050484E0,2.407950163E0
3.010307934E0,-1.570500135E-1,9.286950111E0,2.353049994E0
3.012814165E0,-3.370500207E-1,9.322950363E0,2.461050034E0
3.015321240E0,-4.420500100E-1,9.309000015E0,2.712000132E0
3.017829168E0,-4.369500279E-1,9.366000175E0,3.046950102E0
3.020336247E0,-3.559500277E-1,9.517050743E0,3.220050097E0
3.022842401E0,-1.759500057E-1,9.703950882E0,3.142950058E0
3.025349490E0,2.895000204E-2,9.778050423E0,3.021000147E0
3.027857259E0,2.179500163E-1,9.712950706E0,2.913000107E0
3.030364338E0,3.330000043E-1,9.523950577E0,2.808000088E0
3.032870478E0,4.240500331E-1,9.328050613E0,2.791050196E0
3.035377553E0,4.570500255E-1,9.193950653E0,2.779050112E0
3.037885476E0,3.640500307E-1,9.139050484E0,2.727000237E0
3.040392555E0,1.600500047E-1,9.153000832E0,2.431950092E0
3.042898785E0,-5.895000324E-2,9.289950371E0,2.236050129E0
3.045405860E0,-2.719500065E-1,9.403950691E0,2.332050085E0
3.047913783E0,-4.570500255E-1,9.301050186E0,2.559000015E0
3.050420862E0,-5.089499950E-1,9.220050812E0,2.818050146E0
3.052927016E0,-4.230000079E-1,9.421050072E0,3.082950115E0
3.055434091E0,-2.629500031E-1,9.675000191E0,3.202950239E0
3.057942091E0,-6.105000153E-2,9.771000862E0,3.157950163E0
3.060448939E0,1.309500039E-1,9.775950432E0,2.997000217E0
3.062955314E0,3.349500299E-1,9.670050621E0,2.872950077E0
3.065462389E0,4.380000234E-1,9.522000313E0,2.872950077E0
3.067970158E0,4.399500191E-1,9.282000542E0,2.851050138E0
3.070477237E0,4.330500066E-1,9.072000504E0,2.748000145E0
3.072983391E0,3.040500283E-1,9.001950264E0,2.602050066E0
3.075490466E0,1.030500084E-1,9.057000160E0,2.386950016E0
3.077998360E0,-9.705000371E-2,9.217950821E0,2.262000084E0
3.080505439E0,-2.890500128E-1,9.376049995E0,2.413050175E0
3.083011670E0,-4.039500058E-1,9.381000519E0,2.688000202E0
3.085518644E0,-4.489500225E-1,9.366000175E0,2.947050095E0
3.088026644E0,-3.580500185E-1,9.487950325E0,3.069000244E0
3.090533492E0,-2.029500157E-1,9.703950882E0,3.141000032E0
3.093039892E0,-3.000000119E-2,9.823050499E0,3.138000250E0
3.095546967E0,1.510500014E-1,9.727950096E0,3.012000084E0
3.098054736E0,2.800500095E-1,9.550050735E0,2.853000164E0
3.100561824E0,3.690000176E-1,9.402000427E0,2.853000164E0
3.103067978E0,4.140000343E-1,9.238950729E0,2.899050236E0
3.105575284E0,3.570000231E-1,9.139050484E0,2.751000166E0
3.108082967E0,2.340000123E-1,9.085950851E0,2.524950027E0
3.110590046E0,0.000000000E0,9.157950401E0,2.346000195E0
3.113096277E0,-1.720500141E-1,9.346950531E0,2.365050077E0
3.115603275E0,-3.340500295E-1,9.406949997E0,2.499000072E0
3.118111270E0,-4.450500309E-1,9.337050438E0,2.727000237E0
3.120618118E0,-4.090500176E-1,9.402000427E0,2.968050241E0
3.123124503E0,-2.980500162E-1,9.555000305E0,3.079050064E0
3.125631578E0,-1.189500093E-1,9.739950180E0,3.058950186E0
3.128139347E0,7.905000448E-2,9.780000687E0,2.980050087E0
3.130646426E0,2.700000107E-1,9.667950630E0,2.860950232E0
3.133152810E0,3.850500286E-1,9.460050583E0,2.784000158E0
3.135659885E0,4.519500136E-1,9.250950813E0,2.773950100E0
3.138167655E0,4.570500255E-1,9.145950317E0,2.800950050E0
3.140674734E0,3.660000265E-1,9.091050148E0,2.679000139E0
3.143180887E0,1.459500045E-1,9.093000412E0,2.437050104E0
3.145687962E0,-7.800000161E-2,9.262950897E0,2.311950207E0
3.148195885E0,-2.479500175E-1,9.352050781E0,2.443950176E0
3.150702950E0,-4.210500121E-1,9.286950111E0,2.655000210E0
3.153209181E0,-4.680000246E-1,9.297000885E0,2.836950064E0
3.155716179E0,-3.889500201E-1,9.526950836E0,3.085950136E0
3.158224179E0,-2.359500080E-1,9.709050179E0,3.193050146E0
3.160731027E0,-7.304999977E-2,9.780000687E0,3.094950199E0
3.163237412E0,1.579500139E-1,9.744000435E0,2.983050108E0
3.165744477E0,3.210000098E-1,9.675000191E0,2.877000093E0
3.168252246E0,3.810000122E-1,9.463950157E0,2.833950043E0
3.170759325E0,4.140000343E-1,9.202950478E0,2.746050119E0
3.173265479E0,3.730500042E-1,9.120000839E0,2.700000048E0
3.175772549E0,2.419500053E-1,9.163050652E0,2.599950075E0
3.178280472E0,1.395000052E-2,9.193950653E0,2.446050167E0
3.180787551E0,-2.070000172E-1,9.268050194E0,2.314950228E0
3.183293763E0,-3.630000055E-1,9.316050529E0,2.482050180E0
3.185800838E0,-4.470000267E-1,9.337050438E0,2.767050028E0
3.188308761E0,-4.330500066E-1,9.400050163E0,2.980050087E0
3.190815854E0,-3.180000186E-1,9.570000648E0,3.097950220E0
3.193322007E0,-1.399500072E-1,9.700950623E0,3.145950079E0
3.195829082E0,6.405000389E-2,9.742050171E0,3.133950233E0
3.198336852E0,2.539499998E-1,9.658050537E0,2.973000050E0
3.200843935E0,4.039500058E-1,9.567000389E0,2.812950134E0
3.203350320E0,4.860000312E-1,9.366000175E0,2.812950134E0
3.205857395E0,4.950000346E-1,9.172050476E0,2.785950184E0
3.208365164E0,4.020000100E-1,9.012000084E0,2.614050150E0
3.210872243E0,2.179500163E-1,9.064050674E0,2.394000053E0
3.213378397E0,0.000000000E0,9.225000381E0,2.281050205E0
3.215885472E0,-2.100000083E-1,9.354000092E0,2.334000111E0
3.218393395E0,-4.009500146E-1,9.340050697E0,2.509050131E0
3.220900474E0,-4.710000157E-1,9.373050690E0,2.776950121E0
3.223406628E0,-4.420500100E-1,9.495000839E0,3.049950123E0
3.225913732E0,-3.180000186E-1,9.640950203E0,3.178950071E0
3.228421501E0,-1.519500017E-1,9.703950882E0,3.142950058E0
3.230928580E0,6.405000389E-2,9.744000435E0,3.081000090E0
3.233434946E0,2.460000068E-1,9.622050285E0,2.944050074E0
3.235942020E0,3.730500042E-1,9.433050156E0,2.844000101E0
3.238449790E0,4.620000124E-1,9.234000206E0,2.880000114E0
3.240956883E0,4.260000288E-1,9.117000580E0,2.853000164E0
3.243463037E0,2.989500165E-1,9.109950066E0,2.688000202E0
3.245970111E0,9.600000083E-2,9.175050735E0,2.418000221E0
3.248478049E0,-1.309500039E-1,9.342000008E0,2.286000013E0
3.250985127E0,-3.250500262E-1,9.424050331E0,2.439000130E0
3.253491281E0,-4.660500288E-1,9.304050446E0,2.628000021E0
3.255998346E0,-4.639500082E-1,9.334950447E0,2.860950232E0
3.258506346E0,-3.150000274E-1,9.562050819E0,3.052050114E0
3.261013425E0,-1.720500141E-1,9.727950096E0,3.100050211E0
3.263519569E0,3.299999982E-2,9.768000603E0,2.989950180E0
3.266026644E0,2.580000162E-1,9.724950790E0,2.827050209E0
3.268534413E0,3.900000155E-1,9.603000641E0,2.776950121E0
3.271041521E0,4.480500221E-1,9.382950783E0,2.824950218E0
3.273547906E0,4.740000367E-1,9.154950142E0,2.806050062E0
3.276054750E0,3.970500231E-1,9.079050064E0,2.736000061E0
3.278562755E0,1.870500147E-1,9.052050591E0,2.596950054E0
3.281069757E0,-5.700000376E-2,9.139050484E0,2.371950150E0
3.283575988E0,-2.430000156E-1,9.265950203E0,2.347950220E0
3.286083063E0,-4.129500091E-1,9.333000183E0,2.575950146E0
3.288590986E0,-4.800000191E-1,9.334950447E0,2.877000093E0
3.291098065E0,-4.420500100E-1,9.402000427E0,3.097950220E0
3.293604218E0,-3.010500073E-1,9.625050545E0,3.184050083E0
3.296111293E0,-1.240500063E-1,9.759000778E0,3.174000263E0
3.298619063E0,7.395000011E-2,9.792000771E0,3.052050114E0
3.301126142E0,2.680500150E-1,9.675000191E0,2.827050209E0
3.303632526E0,3.760500252E-1,9.510000229E0,2.809950113E0
3.306139370E0,4.639500082E-1,9.349050522E0,2.845950127E0
3.308647375E0,4.620000124E-1,9.217950821E0,2.812950134E0
3.311154377E0,3.520500064E-1,9.145950317E0,2.619000196E0
3.313660608E0,1.170000061E-1,9.175050735E0,2.371950150E0
3.316167702E0,-1.090500057E-1,9.285000801E0,2.296050072E0
3.318675625E0,-3.079500198E-1,9.337050438E0,2.350950003E0
3.321182704E0,-4.660500288E-1,9.310950279E0,2.563950062E0
3.323688858E0,-4.879500270E-1,9.370950699E0,2.911050081E0
3.326196000E0,-4.210500121E-1,9.493050575E0,3.169950247E0
3.328703923E0,-2.550000250E-1,9.630000114E0,3.169950247E0
3.331211002E0,-3.795000166E-2,9.747000694E0,3.114000082E0
3.333717170E0,1.990500093E-1,9.795000076E0,3.012000084E0
3.336224245E0,3.640500307E-1,9.598050117E0,2.868000031E0
3.338732014E0,4.639500082E-1,9.373050690E0,2.821950197E0
3.341239093E0,4.930500090E-1,9.177000046E0,2.830050230E0
3.343745477E0,4.210500121E-1,9.088050842E0,2.770050049E0
3.346252322E0,2.700000107E-1,9.073950768E0,2.527950048E0
3.348760265E0,1.695000008E-2,9.160050392E0,2.308050156E0
3.351267344E0,-1.740000099E-1,9.366000175E0,2.274000168E0
3.353773574E0,-3.510000110E-1,9.400050163E0,2.497050047E0
3.356280634E0,-4.800000191E-1,9.309000015E0,2.712000132E0
3.358788557E0,-4.710000157E-1,9.381000519E0,2.941950083E0
3.361295636E0,-3.250500262E-1,9.598050117E0,3.106950045E0
3.363801790E0,-1.600500047E-1,9.768000603E0,3.165000200E0
3.366308875E0,5.700000376E-2,9.782999992E0,3.061950207E0
3.368816644E0,2.389500141E-1,9.694050789E0,2.913000107E0
3.371323699E0,3.610500097E-1,9.529050827E0,2.901000023E0
3.373830084E0,4.309500158E-1,9.337050438E0,2.893950224E0
3.376336928E0,4.210500121E-1,9.157950401E0,2.803050041E0
3.378844928E0,3.229500055E-1,9.097949982E0,2.692950010E0
3.381351930E0,1.150500029E-1,9.103050232E0,2.535000086E0
3.383858161E0,-1.050000042E-1,9.190950394E0,2.391000032E0
3.386365236E0,-2.980500162E-1,9.352050781E0,2.406000137E0
3.388873159E0,-4.399500191E-1,9.400050163E0,2.599950075E0
3.391380238E0,-4.680000246E-1,9.321000099E0,2.851050138E0
3.393886468E0,-4.009500146E-1,9.454950333E0,3.037950039E0
3.396393543E0,-2.359500080E-1,9.676950455E0,3.105000257E0
3.398901471E0,-2.595000155E-2,9.808950424E0,3.106950045E0
3.401408550E0,1.770000011E-1,9.759000778E0,2.995050192E0
3.403914704E0,3.250500262E-1,9.598050117E0,2.824950218E0
3.406421793E0,4.279500246E-1,9.438000679E0,2.808000088E0
3.408929562E0,4.740000367E-1,9.294000626E0,2.803050041E0
3.411436641E0,4.639500082E-1,9.169950485E0,2.760000229E0
3.413942795E0,2.920500040E-1,9.036000252E0,2.578050137E0
3.416449870E0,7.200000435E-2,9.103050232E0,2.398950100E0
3.418957793E0,-1.399500072E-1,9.256050110E0,2.359950066E0
3.421464872E0,-2.910000086E-1,9.364050865E0,2.443950176E0
3.423971098E0,-4.470000267E-1,9.313050270E0,2.667000055E0
3.426478173E0,-4.399500191E-1,9.370950699E0,2.949000120E0
3.428986096E0,-3.540000021E-1,9.535950661E0,3.154950142E0
3.431493175E0,-1.879500151E-1,9.676950455E0,3.145950079E0
3.433999329E0,7.050000131E-3,9.790050507E0,3.085950136E0
3.436506404E0,2.059500068E-1,9.754050255E0,2.964000225E0
3.439014173E0,3.420000076E-1,9.486000061E0,2.818050146E0
3.441521242E0,3.850500286E-1,9.270000458E0,2.748000145E0
3.444027396E0,4.309500158E-1,9.190950394E0,2.767050028E0
3.446534701E0,3.589500189E-1,9.199050903E0,2.703000069E0
3.449042394E0,1.579500139E-1,9.164999962E0,2.506050110E0
3.451549473E0,-7.800000161E-2,9.211050034E0,2.344050169E0
3.454055703E0,-2.839500010E-1,9.366000175E0,2.410950184E0
3.456562798E0,-4.470000267E-1,9.357000351E0,2.607000113E0
3.459070721E0,-5.310000181E-1,9.282000542E0,2.760000229E0
3.461577800E0,-4.330500066E-1,9.412050247E0,2.983050108E0
3.464084031E0,-2.460000068E-1,9.639000893E0,3.162000179E0
3.466591106E0,-4.695000127E-2,9.771000862E0,3.157950163E0
3.469099029E0,1.459500045E-1,9.766050339E0,3.055050135E0
3.471605877E0,3.690000176E-1,9.694050789E0,2.887050152E0
3.474112262E0,4.789500237E-1,9.529050827E0,2.842050076E0
3.476619337E0,5.119500160E-1,9.249000549E0,2.788950205E0
3.479127106E0,4.620000124E-1,9.103050232E0,2.712000132E0
3.481634156E0,3.090000153E-1,9.049950600E0,2.578050137E0
3.484140310E0,1.170000061E-1,9.091050148E0,2.431950092E0
3.486647385E0,-1.360500008E-1,9.217950821E0,2.341050148E0
3.489155308E0,-3.130500019E-1,9.340050697E0,2.383949995E0
3.491662401E0,-4.540500343E-1,9.325050354E0,2.619000196E0
3.494168632E0,-4.830000103E-1,9.346950531E0,2.913000107E0
3.496675706E0,-3.919500113E-1,9.507000923E0,3.091050148E0
3.499183611E0,-2.530499995E-1,9.732000351E0,3.189000130E0
3.501690690E0,-4.695000127E-2,9.832950592E0,3.193050146E0
3.504196843E0,1.600500047E-1,9.760950089E0,3.057000160E0
3.506703908E0,2.869500220E-1,9.574050903E0,2.893950224E0
3.509211678E0,3.660000265E-1,9.397050858E0,2.842050076E0
3.511718756E0,4.090500176E-1,9.258000374E0,2.842050076E0
3.514224891E0,3.949500322E-1,9.145950317E0,2.722050190E0
3.516731966E0,2.440500110E-1,9.081000328E0,2.527950048E0
3.519239889E0,1.905000024E-2,9.175050735E0,2.383949995E0
3.521747040E0,-1.639500111E-1,9.370950699E0,2.394000053E0
3.524253194E0,-3.340500295E-1,9.418950081E0,2.461050034E0
3.526760269E0,-4.249500334E-1,9.342000008E0,2.626050234E0
3.529268192E0,-4.300500154E-1,9.390000343E0,2.917950153E0
3.531775257E0,-3.250500262E-1,9.526950836E0,3.081000090E0
3.534281488E0,-1.210500076E-1,9.685050011E0,3.064050198E0
3.536788486E0,8.595000207E-2,9.782999992E0,3.016050100E0
3.539296486E0,2.680500150E-1,9.703950882E0,2.880000114E0
3.541803334E0,3.610500097E-1,9.471000671E0,2.772000074E0
3.544309719E0,4.240500331E-1,9.234000206E0,2.728950024E0
3.546816817E0,4.399500191E-1,9.154950142E0,2.776950121E0
3.549324587E0,3.400500119E-1,9.108000755E0,2.722050190E0
3.551831666E0,1.219500080E-1,9.100049973E0,2.515950203E0
3.554337809E0,-9.300000221E-2,9.238950729E0,2.374950171E0
3.556844884E0,-2.770500183E-1,9.382950783E0,2.430000067E0
3.559352807E0,-4.350000322E-1,9.310950279E0,2.623950243E0
3.561859886E0,-4.999500215E-1,9.277950287E0,2.821950197E0
3.564366117E0,-4.039500058E-1,9.502950668E0,3.070950031E0
3.566873192E0,-2.530499995E-1,9.699000359E0,3.210000038E0
3.569381115E0,-6.405000389E-2,9.778050423E0,3.166950226E0
3.571887963E0,1.650000066E-1,9.748950005E0,3.004050255E0
3.574394348E0,3.420000076E-1,9.646050453E0,2.824950218E0
3.576901423E0,4.069500268E-1,9.481050491E0,2.796000242E0
3.579409192E0,4.450500309E-1,9.226950645E0,2.772000074E0
3.581916266E0,4.000500143E-1,9.145950317E0,2.740950108E0
3.584422420E0,2.440500110E-1,9.109950066E0,2.650050163E0
3.586929495E0,2.100000158E-2,9.160050392E0,2.466000080E0
3.589437506E0,-1.930500120E-1,9.262950897E0,2.334000111E0
3.591944585E0,-3.540000021E-1,9.310950279E0,2.386950016E0
3.594450739E0,-4.780500233E-1,9.322950363E0,2.623950243E0
3.596957814E0,-4.590000212E-1,9.385050774E0,2.976000071E0
3.599465746E0,-3.250500262E-1,9.582000732E0,3.184050083E0
3.601972825E0,-1.620000005E-1,9.697050095E0,3.184050083E0
3.604479055E0,2.400000021E-2,9.739950180E0,3.124050140E0
