"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
6.482363342E2,4.078878667E1,1.677716167E1,4.469495363E2,9.813694000E0,3.334200134E2,1.899999976E0,6.500000000E0
6.492363342E2,4.078887500E1,1.677711333E1,4.468491875E2,1.031142998E1,3.336199951E2,1.899999976E0,6.599999905E0
6.502363342E2,4.078895667E1,1.677706333E1,4.465488479E2,1.061614609E1,3.336000061E2,1.899999976E0,6.599999905E0
6.512363342E2,4.078904000E1,1.677700500E1,4.467484779E2,1.064548492E1,3.334200134E2,1.899999976E0,6.699999809E0
6.522363342E2,4.078912333E1,1.677694000E1,4.469480863E2,1.037319660E1,3.337399902E2,1.899999976E0,6.699999809E0
6.532363342E2,4.078920333E1,1.677688000E1,4.473477182E2,9.846635818E0,3.337900085E2,1.899999976E0,6.699999809E0
6.542363342E2,4.078927500E1,1.677682333E1,4.473473790E2,8.540785789E0,3.387000122E2,1.799999952E0,6.599999905E0
6.552363342E2,4.078934500E1,1.677680000E1,4.479471508E2,7.646198750E0,3.503399963E2,1.899999976E0,6.699999809E0
6.562363342E2,4.078941167E1,1.677680500E1,4.485470210E2,7.432589054E0,4.690000057E0,1.899999976E0,6.900000095E0
6.572363342E2,4.078947000E1,1.677682333E1,4.495469525E2,7.310599804E0,1.219999981E1,1.899999976E0,7.099999905E0
6.582363342E2,4.078953333E1,1.677685667E1,4.512469213E2,7.314202785E0,2.461000061E1,1.899999976E0,7.099999905E0
6.592363342E2,4.078959000E1,1.677690167E1,4.524469423E2,7.340968132E0,3.088999939E1,1.899999976E0,7.099999905E0
6.602363342E2,4.078965167E1,1.677695333E1,4.531469737E2,7.928266525E0,3.575999832E1,1.899999976E0,7.099999905E0
6.612363342E2,4.078971333E1,1.677701833E1,4.532470482E2,8.640127182E0,3.904000092E1,1.899999976E0,6.800000191E0
6.622363342E2,4.078977500E1,1.677709333E1,4.529471548E2,9.078155518E0,4.118999863E1,1.899999976E0,6.699999809E0
6.632363342E2,4.078983500E1,1.677716667E1,4.524472597E2,9.635085106E0,4.122999954E1,1.899999976E0,6.800000191E0
6.642363342E2,4.078990167E1,1.677724667E1,4.514473715E2,1.034385777E1,4.083000183E1,1.899999976E0,6.900000095E0
6.652363342E2,4.078997333E1,1.677733000E1,4.509474831E2,1.096924496E1,4.170999908E1,1.899999976E0,6.900000095E0
6.662363342E2,4.079005167E1,1.677742167E1,4.506476070E2,1.164610481E1,4.202000046E1,1.899999976E0,6.900000095E0
6.672363342E2,4.079012667E1,1.677750833E1,4.500477220E2,1.194207001E1,4.258000183E1,2.000000000E0,7.099999905E0
6.682363342E2,4.079020667E1,1.677760000E1,4.496478423E2,1.227612495E1,4.333000183E1,2.000000000E0,7.099999905E0
6.692363342E2,4.079028667E1,1.677770500E1,4.497480055E2,1.261532688E1,4.329999924E1,2.000000000E0,7.099999905E0
6.702363342E2,4.079037333E1,1.677781000E1,4.499481541E2,1.290408611E1,4.252000046E1,2.099999905E0,7.199999809E0
6.712363342E2,4.079046167E1,1.677791333E1,4.496482937E2,1.330299568E1,4.215999985E1,2.099999905E0,7.099999905E0
6.722363342E2,4.079055000E1,1.677801667E1,4.491484333E2,1.342961788E1,4.338000107E1,2.000000000E0,7.000000000E0
6.732363342E2,4.079064167E1,1.677811500E1,4.484485496E2,1.354851818E1,4.275000000E1,2.000000000E0,6.900000095E0
6.742363342E2,4.079073333E1,1.677822167E1,4.479486926E2,1.385992527E1,4.302000046E1,2.000000000E0,6.900000095E0
6.752363342E2,4.079082167E1,1.677833000E1,4.475488484E2,1.382801247E1,4.297000122E1,2.000000000E0,6.900000095E0
6.762363342E2,4.079091500E1,1.677843500E1,4.473489825E2,1.402103329E1,4.277999878E1,2.000000000E0,7.000000000E0
6.772363342E2,4.079100667E1,1.677854833E1,4.462491471E2,1.425368786E1,4.284999847E1,2.000000000E0,6.900000095E0
6.782363342E2,4.079110333E1,1.677867333E1,4.456493384E2,1.444773769E1,4.247000122E1,2.000000000E0,7.000000000E0
6.792363342E2,4.079120333E1,1.677879000E1,4.460494955E2,1.479671955E1,4.152999878E1,2.000000000E0,7.099999905E0
6.802363342E2,4.079130833E1,1.677890167E1,4.464496256E2,1.500672626E1,3.943000031E1,2.000000000E0,7.099999905E0
6.812363342E2,4.079141333E1,1.677901667E1,4.469497665E2,1.503606510E1,3.593000031E1,2.000000000E0,7.199999809E0
6.822363342E2,4.079152667E1,1.677912667E1,4.472498730E2,1.526408768E1,3.411999893E1,2.000000000E0,6.900000095E0
6.832363342E2,4.079164000E1,1.677922667E1,4.470499474E2,1.538659096E1,3.222999954E1,2.000000000E0,7.000000000E0
6.842363342E2,4.079175667E1,1.677931667E1,4.467499823E2,1.541284180E1,3.065999985E1,2.000000000E0,6.900000095E0
6.852363342E2,4.079187500E1,1.677940500E1,4.471500081E2,1.532636929E1,2.861000061E1,1.899999976E0,7.099999905E0
6.862363342E2,4.079199500E1,1.677949000E1,4.472500196E2,1.519048214E1,2.645999908E1,1.899999976E0,6.900000095E0
6.872363342E2,4.079211500E1,1.677957167E1,4.472500204E2,1.464436150E1,2.488999939E1,1.799999952E0,7.000000000E0
6.882363342E2,4.079223167E1,1.677964000E1,4.462499856E2,1.379712963E1,2.272999954E1,1.799999952E0,6.900000095E0
6.892363342E2,4.079234167E1,1.677969333E1,4.456499169E2,1.281658363E1,2.001000023E1,1.899999976E0,7.000000000E0
6.902363342E2,4.079245000E1,1.677974667E1,4.454498520E2,1.188699532E1,1.863999939E1,2.000000000E0,7.099999905E0
6.912363342E2,4.079254500E1,1.677978333E1,4.455497625E2,1.064599991E1,1.843000031E1,2.000000000E0,7.199999809E0
6.922363342E2,4.079263333E1,1.677981833E1,4.456496822E2,9.876489639E0,1.903000069E1,2.000000000E0,7.199999809E0
6.932363342E2,4.079271667E1,1.677986000E1,4.459496343E2,9.082273483E0,2.125000000E1,2.000000000E0,7.199999809E0
6.942363342E2,4.079279833E1,1.677990667E1,4.469496061E2,8.118199348E0,2.395000076E1,1.899999976E0,7.000000000E0
6.952363342E2,4.079286167E1,1.677994667E1,4.480495966E2,7.230817795E0,2.213999939E1,1.899999976E0,6.900000095E0
6.962363342E2,4.079292167E1,1.677997167E1,4.479495460E2,6.858159065E0,1.151000023E1,1.899999976E0,7.000000000E0
6.972363342E2,4.079298000E1,1.677996833E1,4.470494078E2,6.545207977E0,3.525299988E2,1.799999952E0,6.800000191E0
6.982363342E2,4.079303333E1,1.677993667E1,4.463491892E2,6.366599083E0,3.383299866E2,1.799999952E0,6.800000191E0
6.992363342E2,4.079307500E1,1.677988333E1,4.454489263E2,6.276008129E0,3.188200073E2,1.899999976E0,6.800000191E0
7.002363342E2,4.079310333E1,1.677981833E1,4.457486550E2,5.687165737E0,3.021199951E2,1.899999976E0,6.800000191E0
7.012363342E2,4.079311333E1,1.677973667E1,4.463483700E2,6.352187157E0,2.822900085E2,1.899999976E0,6.900000095E0
7.022363342E2,4.079311833E1,1.677964333E1,4.467480584E2,7.587520123E0,2.795100098E2,1.799999952E0,6.800000191E0
7.032363342E2,4.079312333E1,1.677954167E1,4.474477199E2,8.276218414E0,2.802999878E2,1.899999976E0,6.800000191E0
7.042363342E2,4.079313000E1,1.677943333E1,4.477473563E2,8.911385536E0,2.806199951E2,1.799999952E0,6.699999809E0
7.052363342E2,4.079314000E1,1.677932333E1,4.478469800E2,9.318016052E0,2.778699951E2,1.899999976E0,6.900000095E0
7.062363342E2,4.079314833E1,1.677920833E1,4.471465913E2,9.874945641E0,2.750599976E2,1.899999976E0,6.900000095E0
7.072363342E2,4.079315500E1,1.677908500E1,4.469461794E2,1.049312687E1,2.750499878E2,1.899999976E0,7.099999905E0
7.082363342E2,4.079316500E1,1.677895667E1,4.466457440E2,1.104079151E1,2.736799927E2,2.000000000E0,7.300000191E0
7.092363342E2,4.079317500E1,1.677882167E1,4.467452872E2,1.154727840E1,2.738399963E2,2.000000000E0,7.599999905E0
7.102363342E2,4.079318333E1,1.677868500E1,4.468448287E2,1.209391308E1,2.743200073E2,2.000000000E0,7.500000000E0
7.112363342E2,4.079319167E1,1.677853500E1,4.470443272E2,1.267246151E1,2.740199890E2,2.000000000E0,7.699999809E0
7.122363342E2,4.079319833E1,1.677838667E1,4.472438347E2,1.283459854E1,2.734899902E2,2.000000000E0,7.599999905E0
7.132363342E2,4.079320500E1,1.677823667E1,4.478433369E2,1.283253956E1,2.733800049E2,2.000000000E0,7.800000191E0
7.142363342E2,4.079321000E1,1.677808833E1,4.482428480E2,1.308990097E1,2.732799988E2,2.000000000E0,7.800000191E0
7.152363342E2,4.079321167E1,1.677792833E1,4.489423289E2,1.333593845E1,2.739800110E2,2.000000000E0,7.800000191E0
7.162363342E2,4.079322000E1,1.677777000E1,4.484418005E2,1.324740601E1,2.744700012E2,2.000000000E0,7.599999905E0
7.172363342E2,4.079322833E1,1.677761333E1,4.488412776E2,1.290357113E1,2.741900024E2,2.000000000E0,7.599999905E0
7.182363342E2,4.079323833E1,1.677746833E1,4.490407885E2,1.240017319E1,2.740100098E2,2.000000000E0,7.599999905E0
7.192363342E2,4.079324833E1,1.677732833E1,4.493403156E2,1.192508411E1,2.736300049E2,2.000000000E0,7.699999809E0
7.202363342E2,4.079325333E1,1.677719667E1,4.495398804E2,1.143095112E1,2.738699951E2,2.000000000E0,7.800000191E0
7.212363342E2,4.079326167E1,1.677706667E1,4.500394434E2,1.090593433E1,2.739899902E2,2.000000000E0,7.699999809E0
7.222363342E2,4.079326833E1,1.677693667E1,4.507390099E2,1.065372086E1,2.734700012E2,2.000000000E0,7.900000095E0
7.232363342E2,4.079327667E1,1.677680833E1,4.509385782E2,1.085497665E1,2.736799927E2,2.000000000E0,7.699999809E0
7.242363342E2,4.079328500E1,1.677667500E1,4.511381304E2,1.102843857E1,2.733599854E2,2.000000000E0,7.900000095E0
7.252363342E2,4.079328667E1,1.677654000E1,4.506376918E2,1.111594105E1,2.734599915E2,2.000000000E0,7.800000191E0
7.262363342E2,4.079329167E1,1.677640667E1,4.505372513E2,1.137639046E1,2.736400146E2,2.000000000E0,7.900000095E0
7.272363342E2,4.079329667E1,1.677627000E1,4.505368000E2,1.154264545E1,2.741199951E2,2.000000000E0,7.900000095E0
7.282363342E2,4.079330500E1,1.677613833E1,4.501363576E2,1.181699276E1,2.736499939E2,2.000000000E0,7.900000095E0
7.292363342E2,4.079331333E1,1.677600167E1,4.504358990E2,1.194670296E1,2.733500061E2,2.000000000E0,7.800000191E0
7.302363342E2,4.079332167E1,1.677586333E1,4.507354351E2,1.210317802E1,2.736000061E2,2.000000000E0,7.800000191E0
7.312363342E2,4.079333000E1,1.677571333E1,4.512349336E2,1.225038910E1,2.734899902E2,2.000000000E0,8.000000000E0
7.322363342E2,4.079333333E1,1.677556500E1,4.518344484E2,1.258084011E1,2.732500000E2,2.000000000E0,8.800000191E0
7.332363342E2,4.079334000E1,1.677541333E1,4.518339451E2,1.288298225E1,2.734299927E2,2.099999905E0,9.000000000E0
7.342363342E2,4.079334667E1,1.677525667E1,4.525334258E2,1.313004875E1,2.737099915E2,2.000000000E0,8.800000191E0
7.352363342E2,4.079335667E1,1.677509667E1,4.524328884E2,1.347491264E1,2.738699951E2,2.000000000E0,8.899999619E0
7.362363342E2,4.079335833E1,1.677493333E1,4.521323585E2,1.385838127E1,2.732799988E2,2.000000000E0,8.699999809E0
7.372363342E2,4.079337000E1,1.677476833E1,4.520318013E2,1.420221519E1,2.729899902E2,1.899999976E0,8.600000381E0
7.382363342E2,4.079337333E1,1.677459833E1,4.525312463E2,1.450229836E1,2.735000000E2,2.000000000E0,8.600000381E0
7.392363342E2,4.079338333E1,1.677443000E1,4.527306821E2,1.471230507E1,2.742200012E2,2.000000000E0,7.599999905E0
7.402363342E2,4.079339333E1,1.677426000E1,4.528301125E2,1.490944386E1,2.746199951E2,2.000000000E0,7.699999809E0
7.412363342E2,4.079340500E1,1.677408667E1,4.531295285E2,1.504687500E1,2.751400146E2,2.000000000E0,7.000000000E0
7.422363342E2,4.079341833E1,1.677391333E1,4.533289408E2,1.514261341E1,2.761099854E2,2.000000000E0,7.000000000E0
7.432363342E2,4.079343167E1,1.677373833E1,4.535283478E2,1.516062832E1,2.780899963E2,1.899999976E0,6.900000095E0
7.442363342E2,4.079344500E1,1.677355833E1,4.535277386E2,1.527695560E1,2.778900146E2,2.000000000E0,6.800000191E0
7.452363342E2,4.079345833E1,1.677337667E1,4.535271241E2,1.565270233E1,2.774899902E2,2.000000000E0,6.800000191E0
7.462363342E2,4.079347833E1,1.677318833E1,4.536264735E2,1.581792831E1,2.775000000E2,2.000000000E0,6.800000191E0
7.472363342E2,4.079350000E1,1.677299333E1,4.539257978E2,1.598778725E1,2.781400146E2,2.099999905E0,6.800000191E0
7.482363342E2,4.079352000E1,1.677279833E1,4.544251257E2,1.607477570E1,2.781400146E2,2.000000000E0,6.900000095E0
7.492363342E2,4.079354667E1,1.677260667E1,4.549244498E2,1.616845512E1,2.782399902E2,2.000000000E0,6.800000191E0
7.502363342E2,4.079356667E1,1.677242000E1,4.551238045E2,1.641397667E1,2.781600037E2,2.000000000E0,6.800000191E0
7.512363342E2,4.079358500E1,1.677223500E1,4.554231683E2,1.654162788E1,2.781400146E2,1.899999976E0,6.800000191E0
7.522363342E2,4.079360500E1,1.677202833E1,4.560224586E2,1.664920425E1,2.780700073E2,1.899999976E0,6.699999809E0
7.532363342E2,4.079362833E1,1.677183000E1,4.561217685E2,1.684325600E1,2.778500061E2,1.899999976E0,6.699999809E0
7.542363342E2,4.079364833E1,1.677162500E1,4.564210642E2,1.660648346E1,2.775700073E2,1.899999976E0,6.699999809E0
7.552363342E2,4.079367000E1,1.677143167E1,4.562203938E2,1.658023262E1,2.777699890E2,2.000000000E0,6.800000191E0
7.562363342E2,4.079369333E1,1.677123833E1,4.556197197E2,1.645463943E1,2.778099976E2,1.899999976E0,7.400000095E0
7.572363342E2,4.079371500E1,1.677105000E1,4.548190654E2,1.642169762E1,2.778200073E2,1.899999976E0,7.400000095E0
7.582363342E2,4.079372833E1,1.677086333E1,4.542184347E2,1.607117271E1,2.777699890E2,2.000000000E0,7.199999809E0
7.592363342E2,4.079375000E1,1.677067667E1,4.537177858E2,1.579064846E1,2.780899963E2,2.000000000E0,7.300000191E0
7.602363342E2,4.079377000E1,1.677049667E1,4.536171620E2,1.547512341E1,2.781600037E2,2.000000000E0,7.400000095E0
7.612363342E2,4.079378667E1,1.677031833E1,4.539165509E2,1.522393894E1,2.778200073E2,2.000000000E0,7.300000191E0
7.622363342E2,4.079380500E1,1.677014500E1,4.546159522E2,1.486363316E1,2.779200134E2,1.899999976E0,7.400000095E0
7.632363342E2,4.079382667E1,1.676997500E1,4.550153570E2,1.485128021E1,2.780799866E2,1.899999976E0,7.400000095E0
7.642363342E2,4.079384333E1,1.676980167E1,4.549147619E2,1.481524944E1,2.783699951E2,1.899999976E0,7.599999905E0
7.652363342E2,4.079386500E1,1.676963000E1,4.549141613E2,1.477818966E1,2.779299927E2,1.899999976E0,7.599999905E0
7.662363342E2,4.079388333E1,1.676945000E1,4.552135411E2,1.465620041E1,2.779899902E2,1.899999976E0,7.800000191E0
7.672363342E2,4.079390000E1,1.676927500E1,4.550129407E2,1.462171459E1,2.775100098E2,1.899999976E0,8.000000000E0
7.682363342E2,4.079391833E1,1.676911167E1,4.550123743E2,1.457899189E1,2.778900146E2,1.899999976E0,8.100000381E0
7.692363342E2,4.079393833E1,1.676894667E1,4.554117988E2,1.355315113E1,2.787000122E2,1.899999976E0,8.199999809E0
7.702363342E2,4.079395500E1,1.676879333E1,4.557112682E2,1.321034622E1,2.783399963E2,1.899999976E0,8.300000191E0
7.712363342E2,4.079396000E1,1.676864667E1,4.555107846E2,1.276768494E1,2.772399902E2,2.000000000E0,8.300000191E0
7.722363342E2,4.079398333E1,1.676849000E1,4.557102286E2,1.253503036E1,2.781400146E2,2.000000000E0,8.500000000E0
7.732363342E2,4.079400167E1,1.676834500E1,4.555097212E2,1.213612080E1,2.780599976E2,1.899999976E0,8.500000000E0
7.742363342E2,4.079401500E1,1.676819667E1,4.554092140E2,1.176655006E1,2.780499878E2,1.899999976E0,8.500000000E0
7.752363342E2,4.079403167E1,1.676806333E1,4.554087478E2,1.114785385E1,2.775799866E2,1.899999976E0,8.600000381E0
7.762363342E2,4.079404500E1,1.676794833E1,4.554083481E2,9.863107681E0,2.796600037E2,1.899999976E0,8.600000381E0
7.772363342E2,4.079406333E1,1.676784500E1,4.551079749E2,9.073008537E0,2.863399963E2,1.899999976E0,8.600000381E0
7.782363342E2,4.079408667E1,1.676775500E1,4.553076337E2,7.943193436E0,2.906199951E2,2.000000000E0,8.699999809E0
7.792363342E2,4.079411667E1,1.676768167E1,4.553073317E2,7.373910427E0,2.945299988E2,1.899999976E0,8.800000191E0
7.802363342E2,4.079414667E1,1.676760333E1,4.558070135E2,7.160815716E0,2.949899902E2,1.899999976E0,8.899999619E0
7.812363342E2,4.079417167E1,1.676753333E1,4.567067331E2,6.766538143E0,2.933299866E2,2.000000000E0,9.000000000E0
7.822363342E2,4.079419167E1,1.676746500E1,4.573064691E2,6.377408504E0,2.884500122E2,1.899999976E0,9.100000381E0
7.832363342E2,4.079420167E1,1.676739167E1,4.578062108E2,5.719078541E0,2.707099915E2,1.899999976E0,9.199999809E0
7.842363342E2,4.079419500E1,1.676733500E1,4.586060428E2,5.315021515E0,2.502799988E2,1.899999976E0,9.399999619E0
7.852363342E2,4.079416667E1,1.676729167E1,4.586059653E2,5.147222042E0,2.332500000E2,1.899999976E0,9.600000381E0
7.862363342E2,4.079412833E1,1.676726333E1,4.574059581E2,4.505878448E0,2.134199982E2,1.799999952E0,9.600000381E0
7.872363342E2,4.079407833E1,1.676724833E1,4.563060194E2,5.090602875E0,1.869499969E2,1.799999952E0,7.599999905E0
7.882363342E2,4.079402000E1,1.676726000E1,4.566061848E2,5.940923691E0,1.705099945E2,1.799999952E0,7.199999809E0
7.892363342E2,4.079395833E1,1.676727833E1,4.567063791E2,6.821613789E0,1.672400055E2,1.799999952E0,6.900000095E0
7.902363342E2,4.079389167E1,1.676729333E1,4.571065736E2,7.392440319E0,1.729600067E2,1.899999976E0,7.099999905E0
7.912363342E2,4.079382167E1,1.676729667E1,4.569067378E2,7.833557606E0,1.804400024E2,1.899999976E0,6.800000191E0
7.922363342E2,4.079375000E1,1.676728333E1,4.566068520E2,8.399751663E0,1.855500031E2,1.799999952E0,6.699999809E0
7.932363342E2,4.079367333E1,1.676727667E1,4.566069986E2,8.854251862E0,1.848899994E2,1.799999952E0,6.800000191E0
7.942363342E2,4.079358833E1,1.676726833E1,4.575071581E2,9.291251183E0,1.846999969E2,1.899999976E0,6.699999809E0
7.952363342E2,4.079350333E1,1.676726000E1,4.579073176E2,9.678321838E0,1.868399963E2,1.799999952E0,6.800000191E0
7.962363342E2,4.079341333E1,1.676724667E1,4.580074720E2,1.018223476E1,1.876499939E2,1.899999976E0,6.599999905E0
7.972363342E2,4.079331833E1,1.676723000E1,4.580076266E2,1.050959873E1,1.874900055E2,1.899999976E0,6.699999809E0
7.982363342E2,4.079322000E1,1.676721333E1,4.580077885E2,1.085240364E1,1.875899963E2,1.899999976E0,6.699999809E0
7.992363342E2,4.079311833E1,1.676719167E1,4.587079416E2,1.098262787E1,1.881699982E2,1.899999976E0,6.500000000E0
8.002363342E2,4.079301500E1,1.676717500E1,4.590081144E2,1.107888126E1,1.886600037E2,1.899999976E0,6.400000095E0
8.012363342E2,4.079291833E1,1.676715667E1,4.594082673E2,1.042621326E1,1.888200073E2,1.899999976E0,6.500000000E0
8.022363342E2,4.079283000E1,1.676714167E1,4.599084127E2,9.920241356E0,1.880000000E2,1.899999976E0,6.500000000E0
8.032363342E2,4.079274167E1,1.676712667E1,4.609085580E2,9.316472054E0,1.887799988E2,1.899999976E0,6.300000191E0
8.042363342E2,4.079266000E1,1.676711000E1,4.610086834E2,9.134260178E0,1.883999939E2,1.899999976E0,6.300000191E0
8.052363342E2,4.079258000E1,1.676709000E1,4.614087943E2,8.905723572E0,1.880099945E2,1.899999976E0,6.500000000E0
8.062363342E2,4.079250667E1,1.676707167E1,4.612088961E2,8.447106361E0,1.900399933E2,1.899999976E0,6.599999905E0
8.072363342E2,4.079244167E1,1.676704833E1,4.611089634E2,8.142905235E0,2.011799927E2,1.899999976E0,6.699999809E0
8.082363342E2,4.079237667E1,1.676700333E1,4.610089610E2,7.899956703E0,2.145500031E2,1.899999976E0,6.800000191E0
8.092363342E2,4.079231833E1,1.676693667E1,4.615088741E2,7.920031071E0,2.155299988E2,2.000000000E0,7.000000000E0
8.102363342E2,4.079225833E1,1.676688333E1,4.614088339E2,7.817601204E0,2.144199982E2,1.899999976E0,6.599999905E0
8.112363342E2,4.079220000E1,1.676684000E1,4.618088222E2,7.352292061E0,2.037299957E2,1.899999976E0,6.699999809E0
8.122363342E2,4.079213000E1,1.676681667E1,4.615089005E2,7.317805767E0,1.891999969E2,1.799999952E0,6.699999809E0
8.132363342E2,4.079206833E1,1.676682500E1,4.608090626E2,7.169051170E0,1.723999939E2,1.899999976E0,6.599999905E0
8.142363342E2,4.079200667E1,1.676686000E1,4.605093105E2,7.296187401E0,1.554199982E2,1.899999976E0,6.300000191E0
8.152363342E2,4.079194667E1,1.676691333E1,4.603096139E2,7.670390606E0,1.425700073E2,1.899999976E0,6.199999809E0
8.162363342E2,4.079188833E1,1.676697333E1,4.600099351E2,7.870102882E0,1.485700073E2,1.899999976E0,6.000000000E0
8.172363342E2,4.079182500E1,1.676701333E1,4.601102028E2,7.838704586E0,1.627799988E2,1.899999976E0,6.099999905E0
8.182363342E2,4.079175833E1,1.676701667E1,4.599103597E2,8.015769005E0,1.780000000E2,1.899999976E0,6.099999905E0
8.192363342E2,4.079168333E1,1.676700333E1,4.596104812E2,8.332838058E0,1.828099976E2,1.899999976E0,6.199999809E0
8.202363342E2,4.079160167E1,1.676699000E1,4.591106173E2,8.916533470E0,1.838099976E2,1.799999952E0,6.300000191E0
8.212363342E2,4.079152167E1,1.676698500E1,4.588107766E2,9.318531036E0,1.843899994E2,1.899999976E0,6.400000095E0
8.222363342E2,4.079143333E1,1.676698000E1,4.585109542E2,9.322134018E0,1.846000061E2,1.899999976E0,6.400000095E0
8.232363342E2,4.079134833E1,1.676697167E1,4.585111137E2,9.122422218E0,1.837899933E2,1.899999976E0,6.400000095E0
8.242363342E2,4.079126833E1,1.676696333E1,4.584112623E2,8.887193680E0,1.839600067E2,1.899999976E0,6.500000000E0
8.252363342E2,4.079119000E1,1.676696000E1,4.581114233E2,8.644245148E0,1.831999969E2,1.899999976E0,6.500000000E0
8.262363342E2,4.079111667E1,1.676696000E1,4.581115841E2,8.494975090E0,1.823399963E2,1.799999952E0,6.300000191E0
8.272363342E2,4.079104333E1,1.676694667E1,4.587117020E2,8.335926056E0,1.803099976E2,1.899999976E0,6.400000095E0
8.282363342E2,4.079097000E1,1.676694000E1,4.592118413E2,8.189744949E0,1.799199982E2,1.899999976E0,6.400000095E0
8.292363342E2,4.079090167E1,1.676694000E1,4.593119911E2,8.154229164E0,1.823200073E2,1.899999976E0,6.599999905E0
8.302363342E2,4.079083167E1,1.676694167E1,4.595121500E2,7.972017765E0,1.885800018E2,1.899999976E0,6.699999809E0
8.312363342E2,4.079076000E1,1.676693000E1,4.599122695E2,7.643110275E0,1.903899994E2,1.799999952E0,6.400000095E0
8.322363342E2,4.079068833E1,1.676692333E1,4.603124052E2,7.623550892E0,1.895000000E2,1.799999952E0,6.400000095E0
8.332363342E2,4.079061833E1,1.676691167E1,4.611125211E2,7.754290104E0,1.888699951E2,1.799999952E0,6.400000095E0
8.342363342E2,4.079054667E1,1.676690167E1,4.610126461E2,8.380706787E0,1.887599945E2,1.899999976E0,6.500000000E0
8.352363342E2,4.079047167E1,1.676689000E1,4.609127729E2,9.101833344E0,1.883000031E2,1.899999976E0,6.500000000E0
8.362363342E2,4.079039000E1,1.676687167E1,4.605128930E2,9.822443962E0,1.876600037E2,1.899999976E0,6.599999905E0
8.372363342E2,4.079030000E1,1.676685333E1,4.604130313E2,1.051062775E1,1.892200012E2,1.899999976E0,6.500000000E0
8.382363342E2,4.079020333E1,1.676683333E1,4.604131788E2,1.132028580E1,1.895399933E2,1.899999976E0,6.599999905E0
8.392363342E2,4.079010000E1,1.676681167E1,4.608133356E2,1.184272861E1,1.910299988E2,1.899999976E0,6.699999809E0
8.402363342E2,4.078999167E1,1.676678000E1,4.612134712E2,1.186743546E1,1.921199951E2,1.899999976E0,6.500000000E0
8.412363342E2,4.078989000E1,1.676675500E1,4.608136136E2,1.206972122E1,1.954600067E2,2.000000000E0,6.599999905E0
8.422363342E2,4.078979000E1,1.676671500E1,4.602137041E2,1.237906933E1,1.989100037E2,1.899999976E0,6.599999905E0
8.432363342E2,4.078968500E1,1.676666667E1,4.602137787E2,1.268018150E1,2.009100037E2,2.000000000E0,6.800000191E0
8.442363342E2,4.078958000E1,1.676660500E1,4.602138104E2,1.289739513E1,2.036000061E2,1.899999976E0,6.900000095E0
8.452363342E2,4.078947500E1,1.676654500E1,4.601138475E2,1.298901558E1,2.053699951E2,1.899999976E0,6.500000000E0
8.462363342E2,4.078936667E1,1.676646833E1,4.601138382E2,1.321755219E1,2.066699982E2,1.899999976E0,6.699999809E0
8.472363342E2,4.078925833E1,1.676639167E1,4.596138289E2,1.319541931E1,2.085399933E2,1.899999976E0,6.599999905E0
8.482363342E2,4.078915167E1,1.676630500E1,4.589137838E2,1.331226063E1,2.106999969E2,1.799999952E0,6.400000095E0
8.492363342E2,4.078904833E1,1.676621000E1,4.599137046E2,1.347851658E1,2.129299927E2,1.899999976E0,6.300000191E0
8.502363342E2,4.078895167E1,1.676611167E1,4.604136000E2,1.318563938E1,2.160899963E2,2.000000000E0,6.400000095E0
8.512363342E2,4.078885833E1,1.676602500E1,4.606135256E2,1.292416000E1,2.205500031E2,2.000000000E0,6.400000095E0
8.522363342E2,4.078877000E1,1.676593167E1,4.605134189E2,1.288967419E1,2.246399994E2,2.000000000E0,6.699999809E0
8.532363342E2,4.078869000E1,1.676582500E1,4.597132509E2,1.233017063E1,2.273000031E2,1.899999976E0,6.800000191E0
8.542363342E2,4.078861500E1,1.676570500E1,4.592130291E2,1.185508251E1,2.307500000E2,2.000000000E0,7.099999905E0
8.552363342E2,4.078854833E1,1.676558833E1,4.590127998E2,1.161419201E1,2.328999939E2,2.000000000E0,7.300000191E0
8.562363342E2,4.078848833E1,1.676547667E1,4.587125719E2,1.165125179E1,2.331399994E2,2.000000000E0,7.500000000E0
8.572363342E2,4.078842833E1,1.676536667E1,4.580123494E2,1.167956161E1,2.343899994E2,2.000000000E0,7.599999905E0
8.582363342E2,4.078836167E1,1.676525667E1,4.572121415E2,1.196265888E1,2.347400055E2,2.000000000E0,7.800000191E0
8.592363342E2,4.078829667E1,1.676513667E1,4.571118978E2,1.227252197E1,2.341000061E2,2.000000000E0,8.000000000E0
8.602363342E2,4.078823833E1,1.676501000E1,4.572116180E2,1.243723297E1,2.345099945E2,2.000000000E0,8.399999619E0
8.612363342E2,4.078817833E1,1.676488500E1,4.575113472E2,1.234200954E1,2.351999969E2,2.000000000E0,8.500000000E0
8.622363342E2,4.078811500E1,1.676476333E1,4.581110945E2,1.243980694E1,2.351600037E2,2.000000000E0,8.699999809E0
8.632363342E2,4.078805333E1,1.676463333E1,4.586108113E2,1.242076206E1,2.353600006E2,2.099999905E0,8.899999619E0
8.642363342E2,4.078798833E1,1.676451167E1,4.594105623E2,1.238679028E1,2.357799988E2,1.799999952E0,8.899999619E0
