"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
4.201122191E2,4.078794833E1,1.677674167E1,4.442500178E2,6.486014843E0,1.102699966E2,1.799999952E0,6.800000191E0
4.211122191E2,4.078793000E1,1.677681167E1,4.445502832E2,6.581753254E0,1.073000031E2,1.700000048E0,6.800000191E0
4.221122191E2,4.078791333E1,1.677688667E1,4.446505611E2,6.619327545E0,1.059100037E2,1.799999952E0,6.699999809E0
4.231122191E2,4.078790000E1,1.677696667E1,4.446508478E2,6.731537342E0,1.034499969E2,1.799999952E0,6.800000191E0
4.241122191E2,4.078788500E1,1.677704833E1,4.446511434E2,6.768082619E0,9.954000092E1,1.799999952E0,6.800000191E0
4.251122191E2,4.078787000E1,1.677713500E1,4.446514552E2,6.904483795E0,9.658000183E1,1.799999952E0,6.900000095E0
4.261122191E2,4.078786167E1,1.677721667E1,4.443517363E2,6.926617146E0,9.576999664E1,1.899999976E0,6.699999809E0
4.271122191E2,4.078785833E1,1.677730167E1,4.442520172E2,7.058900356E0,9.287999725E1,1.799999952E0,6.800000191E0
4.281122191E2,4.078785667E1,1.677738667E1,4.437522945E2,6.804627895E0,8.680000305E1,1.799999952E0,6.699999809E0
4.291122191E2,4.078786667E1,1.677747000E1,4.436525408E2,6.534398556E0,7.722000122E1,1.799999952E0,6.800000191E0
4.301122191E2,4.078788833E1,1.677754167E1,4.443527242E2,6.093281746E0,6.633999634E1,1.799999952E0,6.800000191E0
4.311122191E2,4.078792000E1,1.677759667E1,4.447528319E2,5.655252934E0,5.315000153E1,1.799999952E0,6.900000095E0
4.321122191E2,4.078796000E1,1.677763500E1,4.455528679E2,5.564661980E0,3.524000168E1,1.799999952E0,6.800000191E0
4.331122191E2,4.078800833E1,1.677766500E1,4.460528587E2,5.602751255E0,1.913999939E1,1.799999952E0,7.000000000E0
4.341122191E2,4.078806333E1,1.677767167E1,4.463527599E2,6.121591568E0,8.299999833E-1,1.799999952E0,7.199999809E0
4.351122191E2,4.078811667E1,1.677765000E1,4.463525736E2,6.539031029E0,3.461799927E2,1.799999952E0,7.099999905E0
4.361122191E2,4.078817833E1,1.677762667E1,4.462523636E2,6.793303967E0,3.441700134E2,1.799999952E0,7.099999905E0
4.371122191E2,4.078824000E1,1.677761333E1,4.463521858E2,6.476749897E0,3.595000000E2,1.799999952E0,7.199999809E0
4.381122191E2,4.078829333E1,1.677762667E1,4.465521121E2,6.241006851E0,1.557999992E1,1.799999952E0,7.000000000E0
4.391122191E2,4.078834500E1,1.677765500E1,4.464520904E2,6.451528549E0,2.760000038E1,1.799999952E0,7.199999809E0
4.401122191E2,4.078839333E1,1.677769500E1,4.463521134E2,6.482926369E0,3.950999832E1,1.799999952E0,7.000000000E0
4.411122191E2,4.078843333E1,1.677774833E1,4.463521977E2,6.577120781E0,4.406999969E1,1.799999952E0,7.000000000E0
4.421122191E2,4.078847333E1,1.677780667E1,4.465522980E2,6.611607075E0,4.397999954E1,1.799999952E0,7.000000000E0
4.431122191E2,4.078852000E1,1.677786667E1,4.469523891E2,6.858673573E0,4.290999985E1,1.799999952E0,6.900000095E0
4.441122191E2,4.078857167E1,1.677792167E1,4.475524532E2,7.034708500E0,4.311000061E1,1.799999952E0,7.000000000E0
4.451122191E2,4.078862167E1,1.677797833E1,4.477525263E2,7.340453625E0,3.999000168E1,1.899999976E0,7.000000000E0
4.461122191E2,4.078867667E1,1.677803167E1,4.478525777E2,7.467075348E0,4.133000183E1,1.799999952E0,7.099999905E0
4.471122191E2,4.078873333E1,1.677809167E1,4.479526470E2,7.655978203E0,4.213999939E1,1.799999952E0,7.000000000E0
4.481122191E2,4.078878500E1,1.677814833E1,4.479527164E2,7.663184643E0,4.231999969E1,1.799999952E0,7.199999809E0
4.491122191E2,4.078883333E1,1.677821000E1,4.477528093E2,7.669875622E0,4.245000076E1,1.899999976E0,7.199999809E0
4.501122191E2,4.078888333E1,1.677827333E1,4.478529039E2,8.044078827E0,4.181999969E1,1.899999976E0,7.500000000E0
4.511122191E2,4.078894167E1,1.677833000E1,4.472529588E2,8.314308167E0,4.061000061E1,1.899999976E0,7.500000000E0
4.521122191E2,4.078899667E1,1.677840333E1,4.474530746E2,8.699834824E0,4.220000076E1,1.899999976E0,7.599999905E0
4.531122191E2,4.078905167E1,1.677847500E1,4.477531851E2,8.722482681E0,4.158000183E1,1.899999976E0,6.699999809E0
4.541122191E2,4.078911333E1,1.677854833E1,4.481532864E2,8.990138054E0,4.184000015E1,2.000000000E0,6.800000191E0
4.551122191E2,4.078917333E1,1.677862167E1,4.485533913E2,9.075582504E0,4.238000107E1,2.000000000E0,6.699999809E0
4.561122191E2,4.078923667E1,1.677869833E1,4.492534997E2,9.205806732E0,4.218999863E1,2.000000000E0,6.800000191E0
4.571122191E2,4.078929833E1,1.677877667E1,4.493536171E2,9.224336624E0,4.281000137E1,2.000000000E0,6.800000191E0
4.581122191E2,4.078935667E1,1.677885500E1,4.497537418E2,9.378753662E0,4.288999939E1,1.899999976E0,6.699999809E0
4.591122191E2,4.078942000E1,1.677893000E1,4.498538448E2,9.297427177E0,4.320000076E1,1.899999976E0,6.599999905E0
4.601122191E2,4.078948000E1,1.677901000E1,4.497539712E2,9.414784431E0,4.334999847E1,1.899999976E0,6.599999905E0
4.611122191E2,4.078954000E1,1.677908667E1,4.495540869E2,9.541405678E0,4.352000046E1,1.899999976E0,6.599999905E0
4.621122191E2,4.078959333E1,1.677916500E1,4.489542226E2,9.395224571E0,4.274000168E1,1.799999952E0,6.400000095E0
4.631122191E2,4.078965500E1,1.677924333E1,4.485543400E2,9.568171501E0,4.238000107E1,1.899999976E0,6.500000000E0
4.641122191E2,4.078971500E1,1.677932000E1,4.479544557E2,9.582068443E0,4.283000183E1,1.899999976E0,6.400000095E0
4.651122191E2,4.078978167E1,1.677940000E1,4.477545676E2,9.768913269E0,4.272000122E1,1.899999976E0,6.599999905E0
4.661122191E2,4.078985167E1,1.677947667E1,4.478546614E2,9.750897408E0,4.356000137E1,1.899999976E0,6.500000000E0
4.671122191E2,4.078991167E1,1.677955500E1,4.480547825E2,9.728764534E0,4.313999939E1,1.899999976E0,6.699999809E0
4.681122191E2,4.078997667E1,1.677963167E1,4.479548873E2,9.644350052E0,4.320999908E1,2.000000000E0,6.599999905E0
4.691122191E2,4.079003833E1,1.677970333E1,4.474549833E2,9.548611641E0,4.184000015E1,2.000000000E0,6.599999905E0
4.701122191E2,4.079010167E1,1.677978167E1,4.472550972E2,9.433314323E0,4.256000137E1,2.000000000E0,6.699999809E0
4.711122191E2,4.079016167E1,1.677985000E1,4.465551861E2,9.157423019E0,4.356000137E1,2.000000000E0,6.800000191E0
4.721122191E2,4.079022167E1,1.677992333E1,4.460552911E2,8.840868950E0,4.386999893E1,2.000000000E0,6.800000191E0
4.731122191E2,4.079027833E1,1.677999667E1,4.460554034E2,8.697775841E0,4.190999985E1,1.899999976E0,6.900000095E0
4.741122191E2,4.079033833E1,1.678006000E1,4.459554762E2,8.509902954E0,4.102000046E1,1.899999976E0,6.599999905E0
4.751122191E2,4.079040000E1,1.678012500E1,4.457555508E2,8.678730965E0,4.077999878E1,1.899999976E0,6.699999809E0
4.761122191E2,4.079046000E1,1.678019667E1,4.453556504E2,8.798661232E0,3.995999908E1,1.899999976E0,6.599999905E0
4.771122191E2,4.079052333E1,1.678025833E1,4.452557106E2,9.061684608E0,4.084000015E1,1.899999976E0,6.599999905E0
4.781122191E2,4.079058000E1,1.678033167E1,4.450558229E2,9.079185486E0,3.818000031E1,1.799999952E0,6.699999809E0
4.791122191E2,4.079064500E1,1.678040167E1,4.457559063E2,9.244925499E0,3.447999954E1,1.899999976E0,6.800000191E0
4.801122191E2,4.079071500E1,1.678046167E1,4.467559466E2,9.373606682E0,3.169000053E1,1.799999952E0,6.800000191E0
4.811122191E2,4.079079000E1,1.678051667E1,4.470559598E2,9.411181450E0,3.283000183E1,1.799999952E0,6.900000095E0
4.821122191E2,4.079086333E1,1.678057833E1,4.472559982E2,9.512581825E0,3.347999954E1,1.799999952E0,6.900000095E0
4.831122191E2,4.079093833E1,1.678063500E1,4.470560168E2,9.396254539E0,3.234000015E1,1.899999976E0,6.900000095E0
4.841122191E2,4.079101000E1,1.678068833E1,4.466560320E2,9.030801773E0,3.144000053E1,1.799999952E0,7.199999809E0
4.851122191E2,4.079107667E1,1.678074833E1,4.461560795E2,8.994256020E0,3.078000069E1,1.899999976E0,7.300000191E0
4.861122191E2,4.079114333E1,1.678080333E1,4.458561110E2,9.016903877E0,3.128000069E1,1.899999976E0,7.400000095E0
4.871122191E2,4.079121500E1,1.678085833E1,4.459561316E2,9.294854164E0,2.902000046E1,1.899999976E0,7.599999905E0
4.881122191E2,4.079128333E1,1.678091333E1,4.458561594E2,9.390592575E0,2.729999924E1,1.899999976E0,7.400000095E0
4.891122191E2,4.079135833E1,1.678096833E1,4.462561727E2,9.389562607E0,2.623999977E1,1.899999976E0,7.300000191E0
4.901122191E2,4.079143667E1,1.678101500E1,4.462561518E2,9.251102448E0,2.504000092E1,1.899999976E0,7.400000095E0
4.911122191E2,4.079151500E1,1.678105333E1,4.456561042E2,9.083817482E0,2.361000061E1,1.899999976E0,7.000000000E0
4.921122191E2,4.079159500E1,1.678109167E1,4.451560528E2,9.342722893E0,2.179000092E1,1.799999952E0,7.000000000E0
4.931122191E2,4.079167333E1,1.678113000E1,4.447560052E2,9.236690521E0,2.097999954E1,1.799999952E0,6.800000191E0
4.941122191E2,4.079174833E1,1.678116833E1,4.445559648E2,9.057052612E0,2.009000015E1,1.799999952E0,6.699999809E0
4.951122191E2,4.079182167E1,1.678120667E1,4.446559280E2,8.462548256E0,2.004999924E1,1.799999952E0,6.800000191E0
4.961122191E2,4.079189000E1,1.678124000E1,4.451558861E2,7.531415462E0,1.970999908E1,1.799999952E0,6.699999809E0
4.971122191E2,4.079195167E1,1.678126667E1,4.450558373E2,6.366084576E0,1.940999985E1,1.799999952E0,6.699999809E0
4.981122191E2,4.079200000E1,1.678129333E1,4.450558176E2,5.044277668E0,1.887999916E1,1.700000048E0,6.599999905E0
4.991122191E2,4.079203833E1,1.678130167E1,4.444557607E2,3.638056755E0,5.829999924E0,1.700000048E0,6.599999905E0
5.001122191E2,4.079206667E1,1.678129333E1,4.442556719E2,3.641144991E0,3.427200012E2,1.700000048E0,6.599999905E0
5.011122191E2,4.079209333E1,1.678126167E1,4.442555117E2,4.022039413E0,3.199599915E2,1.700000048E0,6.699999809E0
5.021122191E2,4.079211000E1,1.678121833E1,4.444553357E2,4.362785339E0,3.003800049E2,1.700000048E0,6.900000095E0
5.031122191E2,4.079212500E1,1.678116167E1,4.447551204E2,5.014423847E0,2.893800049E2,1.799999952E0,7.199999809E0
5.041122191E2,4.079213167E1,1.678109667E1,4.446548964E2,5.422598839E0,2.877799988E2,1.799999952E0,7.000000000E0
5.051122191E2,4.079214333E1,1.678102833E1,4.447546508E2,5.840038300E0,2.846099854E2,1.799999952E0,7.099999905E0
5.061122191E2,4.079215667E1,1.678095667E1,4.448543908E2,6.310494423E0,2.823900146E2,1.700000048E0,6.599999905E0
5.071122191E2,4.079216833E1,1.678088333E1,4.449541291E2,6.339318752E0,2.820199890E2,1.700000048E0,6.699999809E0
5.081122191E2,4.079218167E1,1.678080833E1,4.449538584E2,6.571458817E0,2.803599854E2,1.799999952E0,6.599999905E0
5.091122191E2,4.079218500E1,1.678073167E1,4.448536041E2,6.565796852E0,2.744200134E2,1.700000048E0,6.500000000E0
5.101122191E2,4.079218667E1,1.678065500E1,4.451533535E2,6.565281868E0,2.773299866E2,1.799999952E0,6.000000000E0
5.111122191E2,4.079219667E1,1.678058500E1,4.452531062E2,6.539546013E0,2.831900024E2,1.799999952E0,6.099999905E0
5.121122191E2,4.079221333E1,1.678050833E1,4.452528228E2,6.549840450E0,2.849899902E2,1.799999952E0,6.099999905E0
5.131122191E2,4.079223000E1,1.678043000E1,4.450525340E2,6.566311359E0,2.868800049E2,1.799999952E0,6.099999905E0
5.141122191E2,4.079224667E1,1.678035500E1,4.451522560E2,6.788156509E0,2.845799866E2,1.799999952E0,6.199999809E0
5.151122191E2,4.079226167E1,1.678027500E1,4.448519655E2,6.770656109E0,2.865299988E2,1.799999952E0,6.599999905E0
5.161122191E2,4.079227500E1,1.678019000E1,4.445516626E2,7.050664902E0,2.846499939E2,1.799999952E0,6.300000191E0
5.171122191E2,4.079229000E1,1.678011167E1,4.445513775E2,7.182948589E0,2.838099976E2,1.799999952E0,6.400000095E0
5.181122191E2,4.079230333E1,1.678003000E1,4.445510852E2,6.832422733E0,2.837500000E2,1.799999952E0,6.300000191E0
5.191122191E2,4.079231500E1,1.677995333E1,4.448508128E2,6.181299210E0,2.812200012E2,1.700000048E0,6.300000191E0
5.201122191E2,4.079231500E1,1.677988333E1,4.446505873E2,5.463776588E0,2.595100098E2,1.700000048E0,6.199999809E0
5.211122191E2,4.079229333E1,1.677982833E1,4.445504575E2,4.956260204E0,2.381100006E2,1.799999952E0,6.199999809E0
5.221122191E2,4.079225333E1,1.677979500E1,4.446504375E2,5.308845043E0,2.091600037E2,1.700000048E0,6.000000000E0
5.231122191E2,4.079220000E1,1.677977167E1,4.449504789E2,6.242551327E0,2.011199951E2,1.700000048E0,6.000000000E0
5.241122191E2,4.079214333E1,1.677974833E1,4.449505276E2,6.724330902E0,2.013099976E2,1.700000048E0,6.000000000E0
5.251122191E2,4.079208833E1,1.677972167E1,4.450505619E2,7.108314037E0,2.023999939E2,1.700000048E0,6.099999905E0
5.261122191E2,4.079202333E1,1.677968833E1,4.450505966E2,7.682229042E0,2.035000000E2,1.700000048E0,6.099999905E0
5.271122191E2,4.079195667E1,1.677965333E1,4.450506296E2,7.703332901E0,2.043699951E2,1.700000048E0,6.099999905E0
5.281122191E2,4.079189500E1,1.677962500E1,4.451506731E2,7.834587097E0,2.049400024E2,1.700000048E0,6.099999905E0
5.291122191E2,4.079182667E1,1.677958500E1,4.455506936E2,8.121802330E0,2.058399963E2,1.700000048E0,6.099999905E0
5.301122191E2,4.079176000E1,1.677954333E1,4.456507051E2,8.459974289E0,2.064799957E2,1.700000048E0,6.000000000E0
5.311122191E2,4.079168833E1,1.677949667E1,4.461507114E2,8.890796661E0,2.081100006E2,1.700000048E0,6.099999905E0
5.321122191E2,4.079161833E1,1.677943667E1,4.463506711E2,8.998888969E0,2.098099976E2,1.700000048E0,5.900000095E0
5.331122191E2,4.079154500E1,1.677937833E1,4.466506435E2,9.293824196E0,2.121399994E2,1.700000048E0,5.900000095E0
5.341122191E2,4.079147333E1,1.677931667E1,4.472506016E2,9.187791824E0,2.134100037E2,1.700000048E0,5.900000095E0
5.351122191E2,4.079140333E1,1.677925500E1,4.475505560E2,8.920136452E0,2.148300018E2,1.799999952E0,6.000000000E0
5.361122191E2,4.079133833E1,1.677919333E1,4.474504994E2,8.566521645E0,2.156399994E2,1.700000048E0,5.900000095E0
5.371122191E2,4.079127833E1,1.677913167E1,4.476504320E2,8.287027359E0,2.174299927E2,1.799999952E0,6.000000000E0
5.381122191E2,4.079122333E1,1.677907333E1,4.478503643E2,8.114595413E0,2.186600037E2,1.799999952E0,6.000000000E0
5.391122191E2,4.079117167E1,1.677900667E1,4.480502625E2,8.084741592E0,2.192299957E2,1.799999952E0,6.199999809E0
5.401122191E2,4.079111500E1,1.677894500E1,4.478501878E2,7.888118267E0,2.200299988E2,1.799999952E0,6.199999809E0
5.411122191E2,4.079106333E1,1.677888000E1,4.475500914E2,7.859808445E0,2.204199982E2,1.799999952E0,6.300000191E0
5.421122191E2,4.079101167E1,1.677882000E1,4.470500111E2,7.748113632E0,2.221199951E2,1.799999952E0,6.300000191E0
5.431122191E2,4.079096000E1,1.677876000E1,4.463499308E2,7.615315437E0,2.227500000E2,1.799999952E0,6.199999809E0
5.441122191E2,4.079091000E1,1.677869667E1,4.459498362E2,7.636418819E0,2.220599976E2,1.799999952E0,6.199999809E0
5.451122191E2,4.079085833E1,1.677864167E1,4.459497720E2,7.665758133E0,2.210800018E2,1.799999952E0,6.199999809E0
5.461122191E2,4.079080833E1,1.677858167E1,4.458496881E2,7.915398121E0,2.203999939E2,1.799999952E0,6.199999809E0
5.471122191E2,4.079075500E1,1.677852167E1,4.462496114E2,7.945766926E0,2.222799988E2,1.799999952E0,6.300000191E0
5.481122191E2,4.079069667E1,1.677846167E1,4.465495457E2,8.033269882E0,2.218800049E2,1.799999952E0,6.400000095E0
5.491122191E2,4.079064167E1,1.677839833E1,4.470494620E2,8.050769806E0,2.225200043E2,1.799999952E0,6.500000000E0
5.501122191E2,4.079059167E1,1.677833667E1,4.476493727E2,8.156288147E0,2.246999969E2,1.899999976E0,6.400000095E0
5.511122191E2,4.079053500E1,1.677826667E1,4.480492712E2,8.327176094E0,2.229900055E2,1.799999952E0,6.400000095E0
5.521122191E2,4.079047833E1,1.677819667E1,4.481491697E2,8.361662865E0,2.220500031E2,1.799999952E0,6.599999905E0
5.531122191E2,4.079042000E1,1.677812833E1,4.479490772E2,8.270556450E0,2.225899963E2,1.799999952E0,6.599999905E0
5.541122191E2,4.079036667E1,1.677806000E1,4.480489737E2,8.299381256E0,2.230099945E2,1.799999952E0,6.599999905E0
5.551122191E2,4.079031000E1,1.677799333E1,4.482488829E2,8.311220169E0,2.239199982E2,1.799999952E0,6.500000000E0
5.561122191E2,4.079025667E1,1.677792500E1,4.486487795E2,8.404899597E0,2.232799988E2,1.799999952E0,6.599999905E0
5.571122191E2,4.079020333E1,1.677785667E1,4.486486761E2,8.394089699E0,2.239900055E2,1.799999952E0,6.599999905E0
5.581122191E2,4.079015167E1,1.677778833E1,4.486485690E2,8.429091454E0,2.242700043E2,1.799999952E0,6.599999905E0
5.591122191E2,4.079009833E1,1.677772000E1,4.489484656E2,8.434753418E0,2.247899933E2,1.799999952E0,6.500000000E0
5.601122191E2,4.079004500E1,1.677765000E1,4.490483568E2,8.445047379E0,2.243099976E2,1.799999952E0,5.900000095E0
5.611122191E2,4.078998833E1,1.677758167E1,4.492482607E2,8.551594734E0,2.236000061E2,1.799999952E0,5.900000095E0
5.621122191E2,4.078992833E1,1.677751333E1,4.493481719E2,8.562404633E0,2.236399994E2,1.799999952E0,6.099999905E0
5.631122191E2,4.078987167E1,1.677744500E1,4.494480757E2,8.572698593E0,2.233500061E2,1.799999952E0,6.099999905E0
5.641122191E2,4.078981667E1,1.677737167E1,4.497479599E2,8.585051537E0,2.232899933E2,1.799999952E0,6.000000000E0
5.651122191E2,4.078975667E1,1.677730333E1,4.501478711E2,8.586081505E0,2.228600006E2,1.799999952E0,6.199999809E0
5.661122191E2,4.078969667E1,1.677723333E1,4.500477769E2,8.610273361E0,2.221499939E2,1.799999952E0,6.099999905E0
5.671122191E2,4.078963833E1,1.677716833E1,4.494476952E2,8.422399521E0,2.218600006E2,1.799999952E0,6.199999809E0
5.681122191E2,4.078958000E1,1.677709667E1,4.496475920E2,8.015769005E0,2.213500061E2,1.799999952E0,6.099999905E0
5.691122191E2,4.078953167E1,1.677703500E1,4.493474991E2,7.372366428E0,2.197500000E2,1.700000048E0,6.000000000E0
5.701122191E2,4.078948167E1,1.677698167E1,4.492474368E2,6.466969967E0,2.157599945E2,1.700000048E0,6.000000000E0
5.711122191E2,4.078943500E1,1.677695333E1,4.496474476E2,5.684592247E0,2.003399963E2,1.700000048E0,6.000000000E0
5.721122191E2,4.078938833E1,1.677694833E1,4.494475336E2,5.390686035E0,1.811699982E2,1.799999952E0,6.099999905E0
5.731122191E2,4.078934167E1,1.677696500E1,4.492476893E2,5.373700142E0,1.610099945E2,1.700000048E0,6.099999905E0
5.741122191E2,4.078930000E1,1.677699667E1,4.490478824E2,5.716505051E0,1.490500031E2,1.799999952E0,6.199999809E0
5.751122191E2,4.078925500E1,1.677703167E1,4.495480935E2,6.031515121E0,1.485099945E2,1.700000048E0,6.000000000E0
5.761122191E2,4.078921167E1,1.677706667E1,4.497483010E2,5.935261726E0,1.492899933E2,1.700000048E0,5.800000191E0
5.771122191E2,4.078916667E1,1.677710333E1,4.494485174E2,5.953277111E0,1.506699982E2,1.700000048E0,5.800000191E0
5.781122191E2,4.078912000E1,1.677714167E1,4.494487429E2,6.042839050E0,1.498699951E2,1.700000048E0,5.599999905E0
5.791122191E2,4.078907333E1,1.677717833E1,4.497489630E2,6.042324066E0,1.496600037E2,1.700000048E0,5.500000000E0
5.801122191E2,4.078902333E1,1.677721333E1,4.496491851E2,6.313067913E0,1.497899933E2,1.700000048E0,5.599999905E0
5.811122191E2,4.078897167E1,1.677725333E1,4.494494268E2,6.304317951E0,1.498899994E2,1.700000048E0,5.599999905E0
5.821122191E2,4.078892333E1,1.677729000E1,4.493496506E2,6.288876057E0,1.500500031E2,1.700000048E0,5.500000000E0
5.831122191E2,4.078887333E1,1.677732500E1,4.490498726E2,6.292994022E0,1.512200012E2,1.700000048E0,5.599999905E0
5.841122191E2,4.078882167E1,1.677736000E1,4.490500983E2,6.311523914E0,1.507700043E2,1.700000048E0,5.699999809E0
5.851122191E2,4.078877000E1,1.677740000E1,4.483503400E2,6.291964531E0,1.511399994E2,1.700000048E0,5.800000191E0
5.861122191E2,4.078872000E1,1.677743500E1,4.481505621E2,6.016588211E0,1.517599945E2,1.700000048E0,5.699999809E0
5.871122191E2,4.078867167E1,1.677746667E1,4.479507697E2,5.755109310E0,1.510000000E2,1.700000048E0,5.699999809E0
5.881122191E2,4.078862500E1,1.677750000E1,4.477509791E2,5.526572704E0,1.512400055E2,1.700000048E0,5.800000191E0
5.891122191E2,4.078858333E1,1.677752833E1,4.478511614E2,5.137957096E0,1.508300018E2,1.700000048E0,5.699999809E0
5.901122191E2,4.078854167E1,1.677756000E1,4.480513545E2,4.941333294E0,1.515700073E2,1.700000048E0,5.800000191E0
5.911122191E2,4.078850500E1,1.677758833E1,4.477515259E2,4.637647152E0,1.524900055E2,1.700000048E0,5.699999809E0
5.921122191E2,4.078846667E1,1.677761667E1,4.479517009E2,4.652574062E0,1.563200073E2,1.700000048E0,5.699999809E0
5.931122191E2,4.078843000E1,1.677763000E1,4.480518240E2,4.545511723E0,1.757400055E2,1.700000048E0,5.699999809E0
5.941122191E2,4.078839333E1,1.677762333E1,4.481518827E2,4.364329815E0,1.998699951E2,1.700000048E0,5.699999809E0
5.951122191E2,4.078835833E1,1.677759667E1,4.483518734E2,3.977773428E0,2.239600067E2,1.700000048E0,5.800000191E0
5.961122191E2,4.078833667E1,1.677755667E1,4.491517920E2,3.955640316E0,2.456199951E2,1.700000048E0,5.800000191E0
5.971122191E2,4.078833667E1,1.677750500E1,4.490516257E2,3.792473316E0,2.697999878E2,1.700000048E0,5.900000095E0
5.981122191E2,4.078834833E1,1.677745667E1,4.489514446E2,3.994244337E0,2.922699890E2,1.700000048E0,6.099999905E0
5.991122191E2,4.078836833E1,1.677741333E1,4.492512614E2,4.268076897E0,3.118500061E2,1.700000048E0,6.300000191E0
6.001122191E2,4.078840667E1,1.677738000E1,4.495510702E2,4.578969002E0,3.248200073E2,1.700000048E0,6.400000095E0
6.011122191E2,4.078844333E1,1.677734500E1,4.493508774E2,4.928465366E0,3.303200073E2,1.700000048E0,6.300000191E0
6.021122191E2,4.078848500E1,1.677731667E1,4.492506950E2,5.341272354E0,3.315400085E2,1.700000048E0,6.300000191E0
6.031122191E2,4.078852833E1,1.677728833E1,4.484505091E2,5.600177765E0,3.322600098E2,1.799999952E0,6.400000095E0
6.041122191E2,4.078857667E1,1.677726333E1,4.482503229E2,5.902834415E0,3.316700134E2,1.700000048E0,6.199999809E0
6.051122191E2,4.078863333E1,1.677723167E1,4.478500970E2,6.161224842E0,3.326300049E2,1.799999952E0,5.900000095E0
6.061122191E2,4.078868167E1,1.677719833E1,4.476498840E2,6.272405148E0,3.324500122E2,1.700000048E0,5.800000191E0
6.071122191E2,4.078873500E1,1.677716167E1,4.481496493E2,6.302258968E0,3.323500061E2,1.799999952E0,6.099999905E0
6.081122191E2,4.078878833E1,1.677712500E1,4.484494146E2,6.387702942E0,3.327900085E2,1.700000048E0,5.900000095E0
6.091122191E2,4.078883833E1,1.677709167E1,4.484491980E2,6.397997379E0,3.335700073E2,1.700000048E0,5.800000191E0
6.101122191E2,4.078888833E1,1.677705833E1,4.488489813E2,6.380496502E0,3.336000061E2,1.700000048E0,5.800000191E0
6.111122191E2,4.078893667E1,1.677702167E1,4.491487575E2,6.473661423E0,3.333500061E2,1.700000048E0,5.900000095E0
6.121122191E2,4.078898833E1,1.677698833E1,4.492485372E2,6.489102840E0,3.325599976E2,1.700000048E0,5.900000095E0
6.131122191E2,4.078904333E1,1.677695667E1,4.490483150E2,6.522045135E0,3.336499939E2,1.700000048E0,5.800000191E0
6.141122191E2,4.078909167E1,1.677692167E1,4.489480966E2,6.526677608E0,3.327000122E2,1.700000048E0,5.800000191E0
6.151122191E2,4.078914333E1,1.677688667E1,4.492478709E2,6.515353680E0,3.330599976E2,1.700000048E0,5.699999809E0
6.161122191E2,4.078919500E1,1.677685167E1,4.495476452E2,6.372261047E0,3.338200073E2,1.700000048E0,5.900000095E0
6.171122191E2,4.078924500E1,1.677681667E1,4.492474231E2,5.832832336E0,3.339800110E2,1.700000048E0,5.699999809E0
6.181122191E2,4.078928667E1,1.677678667E1,4.497472354E2,5.282079220E0,3.353099976E2,1.700000048E0,5.800000191E0
6.191122191E2,4.078933000E1,1.677676167E1,4.500470602E2,4.714340687E0,3.435400085E2,1.799999952E0,5.800000191E0
6.201122191E2,4.078937167E1,1.677675000E1,4.497469315E2,4.612425804E0,3.544700012E2,1.700000048E0,5.800000191E0
6.211122191E2,4.078941833E1,1.677675167E1,4.499468347E2,5.097294331E0,6.349999905E0,1.799999952E0,5.900000095E0
6.221122191E2,4.078946667E1,1.677677167E1,4.496467934E2,5.483335972E0,1.414000034E1,1.700000048E0,5.800000191E0
6.231122191E2,4.078951667E1,1.677679000E1,4.491467431E2,5.835405827E0,1.160999966E1,1.799999952E0,5.800000191E0
6.241122191E2,4.078957167E1,1.677680167E1,4.492466604E2,5.853935719E0,3.597600098E2,1.799999952E0,5.900000095E0
6.251122191E2,4.078962333E1,1.677678833E1,4.490465044E2,5.752535343E0,3.437600098E2,1.700000048E0,5.800000191E0
6.261122191E2,4.078967167E1,1.677675500E1,4.492462914E2,5.725255489E0,3.267699890E2,1.799999952E0,6.000000000E0
6.271122191E2,4.078970000E1,1.677670000E1,4.493460523E2,5.547676086E0,3.048900146E2,1.700000048E0,6.099999905E0
6.281122191E2,4.078971500E1,1.677664000E1,4.496458263E2,5.340242863E0,2.811900024E2,1.700000048E0,6.099999905E0
6.291122191E2,4.078970667E1,1.677657500E1,4.497456352E2,5.338184357E0,2.608099976E2,1.600000024E0,5.900000095E0
6.301122191E2,4.078968833E1,1.677651333E1,4.495454768E2,5.544073105E0,2.490299988E2,1.700000048E0,5.800000191E0
6.311122191E2,4.078966500E1,1.677644667E1,4.495453132E2,5.742755890E0,2.463200073E2,1.700000048E0,5.800000191E0
6.321122191E2,4.078964167E1,1.677638500E1,4.500451656E2,5.866804123E0,2.448699951E2,1.700000048E0,6.000000000E0
6.331122191E2,4.078961500E1,1.677632333E1,4.511450254E2,5.979013443E0,2.383000031E2,1.700000048E0,5.800000191E0
6.341122191E2,4.078958333E1,1.677626500E1,4.515449069E2,5.997028828E0,2.356300049E2,1.799999952E0,5.800000191E0
6.351122191E2,4.078955167E1,1.677620667E1,4.523447883E2,6.101002693E0,2.350099945E2,1.799999952E0,5.699999809E0
6.361122191E2,4.078951833E1,1.677614500E1,4.523446627E2,6.347554207E0,2.376600037E2,1.799999952E0,5.500000000E0
