"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.662433240E1,5.269500017E-1,8.680950165E0,1.776000142E0
1.662683979E1,7.950000167E-1,9.450000763E0,1.635000110E0
1.662934648E1,9.220500588E-1,1.017795086E1,1.680000067E0
1.663185212E1,6.820500493E-1,1.019700050E1,2.329050064E0
1.663435881E1,4.000500143E-1,9.559950829E0,2.788950205E0
1.663686619E1,2.250000089E-1,8.902050018E0,2.383949995E0
1.663937273E1,1.840500087E-1,8.872950554E0,1.381050110E0
1.664187858E1,3.540000021E-1,9.136050224E0,4.995000362E-2
1.664438504E1,4.519500136E-1,9.270000458E0,-4.930500090E-1
1.664689265E1,4.639500082E-1,9.261000633E0,2.370000184E-1
1.664939919E1,4.620000124E-1,9.238950729E0,1.258950114E0
1.665190498E1,5.410500169E-1,9.451950073E0,1.702050090E0
1.665441152E1,8.310000300E-1,9.804000854E0,1.110000014E0
1.665691890E1,1.021950006E0,1.002900028E1,2.410500050E-1
1.665942560E1,9.019500613E-1,9.949950218E0,1.960500032E-1
1.666193143E1,6.340500116E-1,9.309000015E0,7.510500550E-1
1.666443789E1,3.610500097E-1,8.629050255E0,1.339950085E0
1.666694535E1,3.589500189E-1,8.418000221E0,1.318950057E0
1.666945182E1,6.220500469E-1,8.902050018E0,6.910500526E-1
1.667195767E1,8.070000410E-1,9.570000648E0,3.109500110E-1
1.667446436E1,7.350000143E-1,9.747000694E0,6.079500318E-1
1.667697174E1,5.839500427E-1,9.285000801E0,1.375950098E0
1.667947828E1,3.880500197E-1,8.818050385E0,1.752000093E0
1.668198404E1,4.020000100E-1,8.932950020E0,1.462050080E0
1.668449058E1,5.430000424E-1,9.591000557E0,9.550500512E-1
1.668699796E1,6.199500561E-1,1.018500042E1,8.880000710E-1
1.668950466E1,5.959500074E-1,1.018305016E1,1.225050092E0
1.669201053E1,5.100000501E-1,9.727950096E0,1.822050095E0
1.669451706E1,4.279500246E-1,9.232050896E0,1.953000069E0
1.669702445E1,4.950000346E-1,9.154950142E0,1.309050083E0
1.669953114E1,6.679500341E-1,9.712950706E0,5.740500093E-1
1.670203676E1,6.769500375E-1,1.038795090E1,3.349500299E-1
1.670454343E1,5.070000291E-1,1.074000072E1,9.739500284E-1
1.670705082E1,3.090000153E-1,1.048395061E1,1.891050100E0
1.670955736E1,2.010000050E-1,9.688950539E0,1.941000104E0
1.671206320E1,2.850000262E-1,9.277950287E0,1.170000076E0
1.671456988E1,5.100000501E-1,9.606000900E0,2.269500047E-1
1.671707727E1,6.250500083E-1,1.031205082E1,-6.705000252E-2
1.671958381E1,4.810500145E-1,1.067805004E1,6.079500318E-1
1.672208958E1,1.819500029E-1,1.033800030E1,1.342950106E0
1.672459612E1,4.950000439E-3,9.603000641E0,1.422000051E0
1.672710351E1,-6.000000052E-3,9.193950653E0,8.020500541E-1
1.672961020E1,1.530000120E-1,9.285000801E0,5.205000192E-2
1.673211605E1,3.330000043E-1,9.473999977E0,-1.960500032E-1
1.673462260E1,3.589500189E-1,9.424050331E0,4.810500145E-1
1.673712998E1,4.789500237E-1,9.226950645E0,1.429050088E0
1.673963668E1,6.439500451E-1,9.225000381E0,1.848000050E0
1.674214229E1,8.350500464E-1,9.505050659E0,1.501050115E0
1.674464900E1,9.529500604E-1,9.697050095E0,7.750500441E-1
1.674715638E1,8.740500212E-1,9.427950859E0,2.269500047E-1
1.674966293E1,6.490500569E-1,8.935050011E0,4.980000257E-1
1.675216877E1,4.429500103E-1,8.683950424E0,1.338000059E0
1.675467546E1,4.500000179E-1,8.835000038E0,1.699050069E0
1.675718284E1,6.460500360E-1,9.406949997E0,1.423950076E0
1.675968938E1,8.400000334E-1,9.913950920E0,5.190000534E-1
1.676219515E1,8.110500574E-1,9.937950134E0,-1.549500078E-1
1.676470168E1,5.340000391E-1,9.481050491E0,1.429500133E-1
1.676720907E1,2.340000123E-1,8.952000618E0,7.129500508E-1
1.676971576E1,1.770000011E-1,8.968950272E0,9.690000415E-1
1.677222161E1,3.060000241E-1,9.735000610E0,8.449500203E-1
1.677472807E1,5.119500160E-1,1.045800018E1,3.130500019E-1
1.677723552E1,5.340000391E-1,1.049400043E1,2.490000129E-1
1.677974221E1,3.160500228E-1,9.820950508E0,1.004999995E0
1.678224783E1,2.179500163E-1,9.177000046E0,1.642050028E0
1.678475452E1,2.899500132E-1,9.249000549E0,1.684950113E0
1.678726190E1,4.570500255E-1,9.940950394E0,1.041000009E0
1.678976844E1,5.100000501E-1,1.044600010E1,3.919500113E-1
1.679227429E1,2.389500141E-1,1.021395016E1,4.690500200E-1
1.679478075E1,-6.105000153E-2,9.475950241E0,1.279950023E0
1.679728836E1,-1.360500008E-1,9.024000168E0,1.929000139E0
1.679979483E1,1.170000061E-1,9.097949982E0,1.632000089E0
1.680230068E1,3.450000286E-1,9.799950600E0,1.288050056E0
1.680480721E1,4.740000367E-1,1.045995045E1,9.450000525E-1
1.680731460E1,4.360500276E-1,1.039605045E1,7.780500650E-1
1.680982129E1,1.819500029E-1,9.876000404E0,1.422000051E0
1.681232714E1,5.700000376E-2,9.273000717E0,1.695000052E0
1.681483360E1,1.530000120E-1,9.241950035E0,1.288050056E0
1.681734098E1,2.920500040E-1,9.928950310E0,7.270500064E-1
1.681984752E1,3.589500189E-1,1.040295029E1,2.805000171E-2
1.682235337E1,1.990500093E-1,1.017105007E1,1.120500043E-1
1.682486008E1,-4.050000105E-3,9.369000435E0,7.780500650E-1
1.682736746E1,-9.495000541E-2,8.859000206E0,1.182000041E0
1.682987400E1,4.305000231E-2,9.164999962E0,1.137000084E0
1.683237977E1,2.680500150E-1,9.747000694E0,6.700500250E-1
1.683488631E1,2.970000207E-1,9.988950729E0,5.599500537E-1
1.683739326E1,1.290000081E-1,9.640950203E0,1.158000112E0
1.683990008E1,-5.205000192E-2,9.117000580E0,1.879050136E0
1.684240624E1,-1.120500043E-1,9.088050842E0,2.262000084E0
1.684491277E1,4.500000179E-2,9.402000427E0,1.630050063E0
1.684742016E1,1.770000011E-1,9.699000359E0,7.200000286E-1
1.684992685E1,7.395000011E-2,9.562050819E0,1.840500087E-1
1.685243248E1,-9.495000541E-2,9.009000778E0,3.870000243E-1
1.685493917E1,-1.330500096E-1,8.607000351E0,9.430500269E-1
1.685744656E1,4.500000179E-2,8.847000122E0,1.165950060E0
1.685995310E1,3.810000122E-1,9.795000076E0,1.084050059E0
1.686245894E1,6.270000339E-1,1.073595047E1,8.970000148E-1
1.686496563E1,5.700000525E-1,1.093200016E1,8.230500221E-1
1.686747301E1,2.539499998E-1,1.020405006E1,1.165950060E0
1.686997955E1,-1.309500039E-1,9.067049980E0,1.467000127E0
1.687248535E1,-2.749500275E-1,8.502000809E0,1.399950027E0
1.687499189E1,-2.029500157E-1,8.977950096E0,1.122000098E0
1.687749927E1,-9.000000544E-3,9.901950836E0,8.329500556E-1
1.688000597E1,1.000500023E-1,1.033095074E1,1.015050054E0
1.688251183E1,1.360500008E-1,9.924000740E0,1.627950072E0
1.688501837E1,2.110500038E-1,9.214950562E0,1.944000125E0
1.688752575E1,4.549500346E-1,9.100049973E0,1.599000096E0
1.689003245E1,7.639500499E-1,9.711000443E0,8.659500480E-1
1.689253808E1,8.860500455E-1,1.039305019E1,3.439500034E-1
1.689504477E1,7.230000496E-1,1.041705036E1,5.770500302E-1
1.689755215E1,4.000500143E-1,9.715950012E0,1.206000090E0
1.690005869E1,2.149500102E-1,8.953950882E0,1.656000137E0
1.690256454E1,2.610000074E-1,8.941950798E0,1.561050057E0
1.690507125E1,4.450500309E-1,9.649050713E0,1.098000050E0
1.690757863E1,5.389500260E-1,1.047495079E1,8.970000148E-1
1.691008518E1,4.260000288E-1,1.051995087E1,1.078950047E0
1.691259094E1,1.870500147E-1,9.582000732E0,1.477050066E0
1.691509748E1,0.000000000E0,8.602050781E0,1.699050069E0
1.691760486E1,1.510500014E-1,8.527950287E0,1.383000016E0
1.692011156E1,4.740000367E-1,9.664950371E0,1.101000071E0
1.692261740E1,6.490500569E-1,1.078095055E1,9.070500135E-1
1.692512392E1,6.010500193E-1,1.090800095E1,1.057950020E0
1.692763130E1,3.850500286E-1,1.005600071E1,1.555950046E0
1.693013800E1,2.200500071E-1,9.141000748E0,1.587000132E0
1.693264361E1,2.680500150E-1,9.244050026E0,1.194000006E0
1.693515029E1,4.330500066E-1,1.006995010E1,6.390000582E-1
1.693765768E1,5.029500127E-1,1.061400032E1,3.250500262E-1
1.694016422E1,2.800500095E-1,1.031700039E1,8.160000443E-1
1.694267006E1,-6.000000052E-3,9.321000099E0,1.543950081E0
1.694517676E1,-6.900000572E-2,8.731950760E0,1.777950048E0
1.694768415E1,2.200500071E-1,9.237000465E0,1.561050057E0
1.695019069E1,5.620500445E-1,1.053495026E1,1.234950066E0
1.695269646E1,6.889500618E-1,1.141995049E1,1.306950092E0
1.695520300E1,6.010500193E-1,1.109205055E1,1.728000045E0
1.695771039E1,3.210000098E-1,9.952950478E0,2.074949980E0
1.696021708E1,1.870500147E-1,9.096000671E0,1.813950062E0
1.696272292E1,2.200500071E-1,9.226950645E0,9.139500260E-1
1.696522946E1,3.229500055E-1,1.002000046E1,1.720500141E-1
1.696773684E1,2.680500150E-1,1.057500076E1,8.805000782E-2
1.697024354E1,-5.700000376E-2,1.053900051E1,1.045950055E0
1.697274915E1,-2.910000086E-1,1.019895077E1,1.957950115E0
1.697525584E1,-2.599500120E-1,1.007700062E1,1.834050059E0
1.697776322E1,-6.105000153E-2,1.044795036E1,1.048050046E0
1.698026976E1,1.000500023E-1,1.067100048E1,3.079500198E-1
1.698277561E1,1.030500084E-1,1.011300087E1,2.080500126E-1
1.698528229E1,6.000000238E-2,9.258000374E0,1.081950068E0
1.698778968E1,2.680500150E-1,8.824950218E0,1.735050082E0
1.699029622E1,7.200000286E-1,9.309000015E0,1.549050093E0
1.699280199E1,1.183050036E0,1.041195011E1,1.158000112E0
1.699530852E1,1.306950092E0,1.128405094E1,9.210000634E-1
1.699781589E1,1.210950017E0,1.115205097E1,1.015050054E0
1.700032258E1,8.569500446E-1,1.012995052E1,1.453050017E0
1.700282843E1,4.210500121E-1,8.884950638E0,1.623000026E0
1.700533489E1,3.040500283E-1,8.455950737E0,1.429050088E0
1.700784235E1,4.450500309E-1,9.169950485E0,1.156050086E0
1.701034882E1,6.409500241E-1,1.041000080E1,1.141950011E0
1.701285466E1,6.730500460E-1,1.120305061E1,1.807050109E0
1.701536135E1,5.740500093E-1,1.087905025E1,2.518050194E0
1.701786875E1,4.429500103E-1,9.840000153E0,2.425050020E0
1.702037529E1,4.140000343E-1,9.292050362E0,1.696950078E0
1.702288114E1,4.980000257E-1,9.715950012E0,7.819500566E-1
1.702538760E1,4.879500270E-1,1.056795025E1,1.650000066E-1
1.702789521E1,3.160500228E-1,1.094400024E1,4.189500213E-1
1.703040175E1,8.595000207E-2,1.033800030E1,9.720000625E-1
1.703290752E1,-4.695000127E-2,9.466950417E0,1.213050008E0
1.703541406E1,1.290000081E-1,9.382950783E0,9.690000415E-1
1.703792140E1,4.999500215E-1,1.028805065E1,6.790500283E-1
1.704042810E1,7.540500164E-1,1.103700066E1,5.569500327E-1
1.704293371E1,7.300500274E-1,1.065705013E1,1.041000009E0
1.704544040E1,5.170500278E-1,9.427950859E0,1.723050117E0
1.704794780E1,4.020000100E-1,8.418000221E0,1.968000054E0
1.705045457E1,5.430000424E-1,8.715000153E0,1.704000115E0
1.705296018E1,8.110500574E-1,9.991050720E0,1.297050118E0
1.705546688E1,9.019500613E-1,1.077195072E1,1.333050013E0
1.705797424E1,8.640000224E-1,1.028295040E1,1.810050130E0
1.706048078E1,6.700500250E-1,9.061950684E0,1.999050140E0
1.706298662E1,6.679500341E-1,8.272050858E0,1.576950073E0
1.706549331E1,1.000950098E0,8.872950554E0,7.350000143E-1
1.706800068E1,1.209000111E0,1.025205040E1,2.719500065E-1
1.707050722E1,1.207050085E0,1.102800083E1,4.660500288E-1
1.707301299E1,9.600000381E-1,1.056300068E1,9.139500260E-1
1.707551952E1,5.959500074E-1,9.388050079E0,1.242000103E0
1.707802690E1,4.020000100E-1,8.820000648E0,1.036050081E0
1.708053359E1,5.599500537E-1,9.409049988E0,4.159500301E-1
1.708303944E1,7.969500422E-1,1.042905045E1,-2.170500159E-1
1.708554590E1,7.590000629E-1,1.071900082E1,-1.339500099E-1
1.708805336E1,5.430000424E-1,9.931050301E0,5.329500437E-1
1.709055982E1,3.570000231E-1,8.788949966E0,1.177050114E0
1.709306567E1,4.380000234E-1,8.463000298E0,1.338000059E0
1.709557236E1,8.020500541E-1,9.157950401E0,1.141950011E0
1.709807974E1,1.077000022E0,1.016595078E1,1.126950026E0
1.710058628E1,1.069950104E0,1.060605049E1,1.539000034E0
1.710309213E1,8.830500245E-1,1.012305069E1,2.121000051E0
1.710559882E1,5.100000501E-1,9.282000542E0,2.341050148E0
1.710810620E1,2.779500186E-1,9.021000862E0,1.848000050E0
1.711061274E1,2.200500071E-1,9.571950912E0,9.910500646E-1
1.711311851E1,1.000500023E-1,1.025400066E1,4.140000343E-1
1.711562504E1,-3.299999982E-2,1.022295094E1,4.740000367E-1
1.711813243E1,-1.360500008E-1,9.511950493E0,9.760500193E-1
1.712063912E1,-2.805000171E-2,8.964000702E0,1.411950111E0
1.712314474E1,3.180000186E-1,9.256050110E0,1.309050083E0
1.712565150E1,4.980000257E-1,1.041705036E1,1.300050020E0
1.712815882E1,6.319500208E-1,1.126005077E1,1.089000106E0
1.713066559E1,5.359500051E-1,1.092000008E1,1.113000035E0
1.713317120E1,6.000000238E-2,9.901950836E0,1.642050028E0
1.713567790E1,-3.510000110E-1,8.956950188E0,1.768950105E0
1.713818528E1,-4.570500255E-1,8.779950142E0,1.053000093E0
1.714069182E1,-3.700500131E-1,9.256050110E0,2.389500141E-1
1.714319767E1,-3.130500019E-1,9.613050461E0,1.140000075E-1
1.714570436E1,-3.030000031E-1,9.426000595E0,7.009500265E-1
1.714821150E1,-2.980500162E-1,8.859000206E0,1.258950114E0
1.715071827E1,-1.669500023E-1,8.467950821E0,1.081950068E0
1.715322404E1,1.819500029E-1,8.605050087E0,3.490500152E-1
1.715573057E1,3.010500073E-1,9.241950035E0,4.005000368E-2
1.715823794E1,2.700000107E-1,9.661050797E0,5.430000424E-1
1.716074463E1,1.120500043E-1,9.414000511E0,1.486050129E0
1.716325025E1,-5.205000192E-2,8.641050339E0,1.981950045E0
1.716575702E1,3.299999982E-2,7.933950424E0,1.483950019E0
1.716826440E1,1.870500147E-1,8.229000092E0,8.209500313E-1
1.717077086E1,1.480500102E-1,9.361050606E0,6.649500132E-1
1.717327671E1,-5.700000376E-2,1.006995010E1,1.072050095E0
1.717578340E1,-4.399500191E-1,9.687000275E0,1.528950095E0
1.717829077E1,-6.910500526E-1,8.965950012E0,1.719000101E0
1.718079731E1,-6.259500384E-1,8.644950867E0,1.254000068E0
1.718330316E1,-5.020500422E-1,9.093000412E0,8.490000367E-1
1.718580962E1,-4.350000322E-1,9.979050636E0,1.078950047E0
1.718831722E1,-2.580000162E-1,1.028295040E1,1.302000046E0
1.719082368E1,-2.820000052E-1,9.985950470E0,1.714050055E0
1.719332953E1,-4.039500058E-1,9.505050659E0,1.789950132E0
1.719583606E1,-4.759500325E-1,9.244050026E0,9.739500284E-1
1.719834346E1,-6.289500594E-1,9.688950539E0,4.639500082E-1
1.720085015E1,-8.920500278E-1,1.021095085E1,4.230000079E-1
1.720335600E1,-1.138950109E0,1.032900047E1,9.570000172E-1
1.720586254E1,-1.141050100E0,9.972000122E0,1.627950072E0
1.720836984E1,-7.770000100E-1,9.145950317E0,1.503000021E0
1.721087661E1,-5.670000315E-1,8.896950722E0,1.624950051E0
1.721338223E1,-4.470000267E-1,9.555000305E0,1.969950080E0
1.721588892E1,-1.570500135E-1,1.023300076E1,1.575000048E0
1.721839631E1,-1.050000042E-1,1.045995045E1,1.431000113E0
1.722090285E1,-3.769500256E-1,1.005795002E1,1.651950121E0
1.722340862E1,-6.720000505E-1,9.414000511E0,1.588950038E0
1.722591539E1,-9.070500135E-1,9.370950699E0,1.606050134E0
1.722842253E1,-9.400500655E-1,9.736950874E0,1.257000089E0
1.723092930E1,-7.170000076E-1,9.904950142E0,7.249500155E-1
1.723343508E1,-5.620500445E-1,9.529050827E0,7.699500322E-1
1.723594161E1,-3.730500042E-1,8.926050186E0,9.979500771E-1
1.723844898E1,-4.005000368E-2,8.743950844E0,8.400000334E-1
1.724095567E1,2.110500038E-1,9.427950859E0,6.460500360E-1
1.724346152E1,3.060000241E-1,1.046295071E1,5.089499950E-1
1.724596805E1,2.539499998E-1,1.096605015E1,7.300500274E-1
1.724847543E1,-1.380000114E-1,1.049595070E1,1.291950107E0
1.725098212E1,-5.569500327E-1,9.325050354E0,1.759050131E0
1.725348774E1,-7.530000210E-1,8.419950485E0,1.390950084E0
1.725599443E1,-6.190500259E-1,8.617050171E0,8.089500666E-1
1.725850192E1,-3.730500042E-1,9.531000137E0,2.959500253E-1
1.726100838E1,-2.530499995E-1,1.022595024E1,5.020500422E-1
1.726351415E1,-2.580000162E-1,1.005795002E1,1.233000040E0
1.726602068E1,-2.910000086E-1,9.406949997E0,1.726050138E0
1.726852830E1,-1.309500039E-1,9.306000710E0,1.656000137E0
1.727103476E1,1.720500141E-1,9.979050636E0,1.257000089E0
1.727354060E1,3.570000231E-1,1.068300056E1,8.040000200E-1
1.727604714E1,3.400500119E-1,1.083105087E1,9.910500646E-1
1.727855477E1,1.339500099E-1,1.013205051E1,1.291950107E0
1.728106123E1,-7.304999977E-2,9.349050522E0,1.153950095E0
1.728356708E1,-2.310000062E-1,9.433050156E0,8.449500203E-1
1.728607362E1,-2.580000162E-1,1.025400066E1,3.390000165E-1
1.728858098E1,-3.730500042E-1,1.087200069E1,4.995000362E-2
1.729108768E1,-5.910000205E-1,1.060605049E1,4.980000257E-1
1.729359329E1,-6.739500165E-1,9.433050156E0,9.790500402E-1
1.729609998E1,-5.279999971E-1,8.656949997E0,1.387950063E0
1.729860737E1,-9.705000371E-2,9.145950317E0,1.483950019E0
1.730111393E1,4.549500346E-1,1.046505070E1,1.113000035E0
1.730361977E1,8.160000443E-1,1.138500023E1,1.015050054E0
1.730612623E1,8.190000653E-1,1.106400013E1,1.279950023E0
1.730863385E1,5.580000281E-1,9.955050468E0,1.759050131E0
1.731114039E1,2.080500126E-1,9.265950203E0,1.812000036E0
1.731364616E1,1.410000026E-1,9.559950829E0,1.216050029E0
1.731615293E1,1.960500032E-1,1.038600063E1,3.919500113E-1
1.731866008E1,1.270500124E-1,1.076700020E1,3.420000076E-1
1.732116689E1,9.000000544E-3,1.017495060E1,1.041000009E0
1.732367266E1,-6.900000572E-2,9.225000381E0,1.696950078E0
1.732617919E1,1.150500029E-1,8.964000702E0,1.714050055E0
1.732868658E1,5.190000534E-1,9.625050545E0,1.024049997E0
1.733119325E1,7.800000310E-1,1.059405041E1,4.279500246E-1
1.733369887E1,8.110500574E-1,1.089795017E1,6.100500226E-1
1.733620563E1,5.410500169E-1,1.024995041E1,1.350000024E0
1.733871294E1,2.269500047E-1,9.309000015E0,1.776000142E0
1.734121944E1,1.699500084E-1,9.096000671E0,1.426050067E0
1.734372529E1,3.520500064E-1,9.898050308E0,5.329500437E-1
1.734623198E1,5.670000315E-1,1.063005066E1,-1.909500062E-1
1.734873937E1,4.690500200E-1,1.047195053E1,-8.595000207E-2
1.735124590E1,2.110500038E-1,9.400050163E0,4.420500100E-1
1.735375175E1,1.339500099E-1,8.581050873E0,8.569500446E-1
1.735625821E1,3.349500299E-1,8.997000694E0,1.114950061E0
1.735876582E1,7.920000553E-1,1.019505024E1,1.027050018E0
1.736127228E1,1.039050102E0,1.089105034E1,1.149000049E0
1.736377813E1,1.012950063E0,1.052505016E1,1.647000074E0
1.736628466E1,8.640000224E-1,9.486000061E0,1.933950067E0
1.736879205E1,7.590000629E-1,8.952000618E0,1.798050046E0
1.737129873E1,8.190000653E-1,9.676950455E0,1.288050056E0
1.737380434E1,9.240000248E-1,1.063500023E1,6.889500618E-1
1.737631103E1,8.040000200E-1,1.094595051E1,5.329500437E-1
1.737881850E1,6.010500193E-1,1.010400009E1,7.510500550E-1
1.738132496E1,3.370500207E-1,8.938050270E0,8.970000148E-1
1.738383081E1,2.580000162E-1,8.788949966E0,8.830500245E-1
1.738633750E1,6.270000339E-1,9.736950874E0,5.209500194E-1
1.738884488E1,9.100500345E-1,1.092000008E1,2.869500220E-1
1.739135142E1,9.340500236E-1,1.135095024E1,8.689500690E-1
1.739385726E1,7.710000277E-1,1.059000015E1,1.563000083E0
1.739636395E1,5.670000315E-1,9.583950043E0,1.750050068E0
1.739887134E1,5.700000525E-1,9.442950249E0,1.435950041E0
1.740137789E1,8.670000434E-1,1.007700062E1,6.169500351E-1
1.740388366E1,1.080000043E0,1.064505005E1,1.669500023E-1
1.740639020E1,9.979500771E-1,1.035705090E1,6.910500526E-1
1.740889758E1,7.800000310E-1,9.357000351E0,1.362000108E0
1.741140429E1,6.580500603E-1,8.680950165E0,1.608000040E0
1.741391014E1,8.209500313E-1,9.001950264E0,1.350000024E0
1.741641660E1,1.004999995E0,1.019895077E1,9.930000305E-1
1.741892406E1,1.027050018E0,1.115700054E1,1.174950004E0
1.742143075E1,7.759500146E-1,1.093695068E1,1.678050041E0
1.742393637E1,4.210500121E-1,9.792000771E0,2.140050173E0
1.742644306E1,1.750500053E-1,8.811000824E0,2.164050102E0
1.742895044E1,2.340000123E-1,8.851050377E0,1.273050070E0
1.743145698E1,4.500000179E-1,9.699000359E0,2.370000184E-1
1.743396282E1,4.950000346E-1,1.037400055E1,3.105000220E-2
1.743646952E1,3.640500307E-1,1.011105061E1,7.800000310E-1
1.743897690E1,8.805000782E-2,9.346950531E0,1.762050033E0
1.744148344E1,4.095000029E-2,8.973000526E0,1.999050140E0
1.744398920E1,3.010500073E-1,9.522000313E0,1.540950060E0
1.744649574E1,5.239500403E-1,1.036005020E1,8.059500456E-1
1.744900312E1,5.940000415E-1,1.063305092E1,7.080000043E-1
1.745150982E1,4.930500090E-1,1.020705032E1,1.362000108E0
1.745401567E1,3.589500189E-1,9.523950577E0,1.752000093E0
1.745652220E1,4.140000343E-1,9.280050278E0,1.276050091E0
1.745902959E1,5.980500579E-1,9.502950668E0,2.440500110E-1
1.746153626E1,6.390000582E-1,9.828000069E0,-5.740500093E-1
1.746404188E1,4.710000157E-1,9.756000519E0,-2.440500110E-1
1.746654857E1,2.179500163E-1,9.285000801E0,7.470000386E-1
1.746905595E1,9.105000645E-2,8.839050293E0,1.510050058E0
1.747156249E1,2.730000019E-1,9.048000336E0,1.872000098E0
1.747406833E1,5.149500370E-1,9.703950882E0,1.573050022E0
1.747657502E1,6.150000095E-1,1.026195049E1,1.459950089E0
1.747908241E1,4.759500325E-1,9.913950920E0,1.824000120E0
1.748158893E1,1.480500102E-1,8.932950020E0,2.206950188E0
1.748409478E1,-8.100000024E-2,8.470950127E0,2.311950207E0
1.748660124E1,-1.879500151E-1,9.214950562E0,1.702050090E0
1.748910885E1,-2.269500047E-1,1.036200047E1,9.000000358E-1
1.749161533E1,-3.370500207E-1,1.090800095E1,4.420500100E-1
1.749412118E1,-5.089499950E-1,1.037700081E1,6.319500208E-1
1.749662771E1,-7.170000076E-1,9.403950691E0,1.267950058E0
1.749913510E1,-5.359500051E-1,8.896950722E0,1.185000062E0
1.750164190E1,-2.310000062E-1,9.462000847E0,8.329500556E-1
1.750414767E1,-1.240500063E-1,1.071405029E1,9.330000281E-1
1.750665421E1,-9.000000358E-2,1.129800034E1,8.160000443E-1
1.750916159E1,-3.970500231E-1,1.070700073E1,1.228050113E0
1.751166827E1,-8.659500480E-1,9.487950325E0,1.957950115E0
1.751417388E1,-1.018950105E0,8.827050209E0,2.109000206E0
1.751668057E1,-7.819500566E-1,8.973000526E0,1.684950113E0
1.751918796E1,-7.459500432E-1,9.799950600E0,1.642050028E0
1.752169452E1,-6.700500250E-1,1.018995094E1,1.834050059E0
1.752420036E1,-6.070500016E-1,9.744000435E0,1.920000076E0
1.752670705E1,-6.739500165E-1,9.187050819E0,2.152050018E0
1.752921444E1,-5.670000315E-1,9.181950569E0,1.816950083E0
1.753172098E1,-4.039500058E-1,9.819000244E0,1.182000041E0
1.753422675E1,-4.159500301E-1,1.053495026E1,9.960000515E-1
1.753673328E1,-5.380499959E-1,1.047495079E1,1.105949998E0
1.753924090E1,-7.560000420E-1,9.768000603E0,1.498050094E0
1.754174736E1,-8.110500574E-1,9.124050140E0,1.743000031E0
1.754425320E1,-5.950500369E-1,9.166950226E0,1.359000087E0
1.754675974E1,-4.039500058E-1,9.888000488E0,9.480000734E-1
1.754926712E1,-3.580500185E-1,1.050600052E1,7.489500642E-1
1.755177382E1,-5.209500194E-1,1.025400066E1,8.710500598E-1
1.755427944E1,-8.059500456E-1,9.325050354E0,1.258950114E0
1.755678613E1,-9.550500512E-1,8.674050331E0,1.465050101E0
1.755929359E1,-8.230500221E-1,9.009000778E0,1.410000086E0
1.756180007E1,-4.590000212E-1,1.007700062E1,1.258950114E0
1.756430592E1,-1.240500063E-1,1.078605080E1,1.234950066E0
1.756681261E1,1.950000064E-3,1.039305019E1,1.588950038E0
1.756932000E1,1.695000008E-2,9.280050278E0,1.801950097E0
1.757182654E1,1.150500029E-1,8.689050674E0,1.423950076E0
1.757433238E1,3.040500283E-1,9.289950371E0,7.129500508E-1
1.757683907E1,3.810000122E-1,1.043595028E1,1.020000055E-1
1.757934646E1,2.010000050E-1,1.107300091E1,3.390000165E-1
1.758185297E1,-1.860000044E-1,1.046295071E1,1.054949999E0
1.758435874E1,-5.860500336E-1,9.120000839E0,1.671000123E0
1.758686551E1,-6.100500226E-1,8.513999939E0,1.635000110E0
1.758937266E1,-2.629500031E-1,9.109950066E0,9.690000415E-1
1.759187936E1,9.105000645E-2,1.044405079E1,8.329500556E-1
1.759438522E1,3.109500110E-1,1.106100082E1,1.336050034E0
1.759689176E1,2.939999998E-1,1.029495049E1,1.825950146E0
1.759939914E1,1.360500008E-1,8.992950439E0,2.116050005E0
1.760190583E1,1.990500093E-1,8.320050240E0,1.615950108E0
1.760441145E1,3.829500079E-1,9.202950478E0,8.520000577E-1
1.760691814E1,3.660000265E-1,1.043895054E1,5.670000315E-1
1.760942553E1,1.770000011E-1,1.072800064E1,8.449500203E-1
1.761193207E1,-1.000500023E-1,9.925950050E0,1.359000087E0
1.761443794E1,-3.319500089E-1,9.025950432E0,1.680000067E0
1.761694463E1,-3.100500107E-1,9.108000755E0,1.417050123E0
1.761945201E1,6.000000238E-2,9.969000816E0,7.129500508E-1
1.762195855E1,3.570000231E-1,1.056300068E1,2.650500238E-1
1.762446433E1,4.480500221E-1,1.024005032E1,7.489500642E-1
1.762697087E1,3.949500322E-1,9.262950897E0,1.455000043E0
1.762947848E1,3.829500079E-1,8.656949997E0,1.792950034E0
1.763198495E1,6.409500241E-1,9.129000664E0,1.627950072E0
1.763449082E1,9.190500379E-1,1.019505024E1,1.089000106E0
1.763699735E1,9.720000625E-1,1.073805046E1,9.570000172E-1
1.763950474E1,7.060500383E-1,1.012005043E1,1.233000040E0
1.764201143E1,3.330000043E-1,8.848950386E0,1.458000064E0
1.764451728E1,2.059500068E-1,8.233950615E0,1.393050075E0
1.764702381E1,2.939999998E-1,9.037950516E0,8.419500589E-1
1.764953120E1,5.029500127E-1,1.030200005E1,2.719500065E-1
1.765203789E1,5.149500370E-1,1.085295010E1,3.199500144E-1
1.765454351E1,2.389500141E-1,1.008405018E1,7.350000143E-1
1.765705023E1,4.950000439E-3,8.791950226E0,1.018950105E0
1.765955762E1,-5.205000192E-2,8.254950523E0,7.660500407E-1
