"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.575642541E1,8.662499487E-3,1.761374921E-1,4.908749834E-2
2.576642541E1,7.218749821E-2,-7.438749820E-2,-6.448750198E-2
2.577642541E1,-1.704999991E-2,7.108750194E-2,5.761250108E-2
2.578642541E1,-3.286249936E-2,-1.938750036E-2,1.003750041E-2
2.579642541E1,-3.286249936E-2,-1.938750036E-2,1.003750041E-2
2.580642541E1,1.237499993E-2,6.008749828E-2,-4.372499883E-2
2.581642541E1,4.166249931E-2,-4.991250113E-2,-9.487500414E-3
2.582642541E1,5.623750016E-2,8.332499862E-2,2.956249937E-2
2.583642541E1,5.623750016E-2,8.332499862E-2,2.956249937E-2
2.584642541E1,5.623750016E-2,8.332499862E-2,2.956249937E-2
2.585642541E1,-1.086249948E-2,-1.207249984E-1,-7.301250100E-2
2.586642541E1,1.552374959E-1,1.394249946E-1,-9.624999948E-4
2.587642541E1,-2.309999987E-2,-1.524875015E-1,1.979999989E-2
2.588642541E1,-2.309999987E-2,-1.524875015E-1,1.979999989E-2
2.589642541E1,-7.081250101E-2,-1.219625026E-1,-6.324999779E-2
2.590642541E1,8.566249907E-2,1.284250021E-1,-2.901249938E-2
2.591642541E1,-2.914999984E-2,-1.134374961E-1,-2.901249938E-2
2.592642541E1,-2.914999984E-2,-1.134374961E-1,-2.901249938E-2
2.593642541E1,-2.914999984E-2,-1.134374961E-1,-2.901249938E-2
2.594642541E1,9.899999946E-3,8.566249907E-2,1.127499994E-2
2.595642541E1,9.899999946E-3,8.566249907E-2,1.127499994E-2
2.596642541E1,9.899999946E-3,8.566249907E-2,1.127499994E-2
2.597642541E1,9.899999946E-3,8.566249907E-2,1.127499994E-2
2.598642541E1,1.966249943E-2,-8.387500420E-3,5.775000155E-2
2.599642541E1,2.323750034E-2,2.089999989E-2,7.562499959E-3
2.600642541E1,-5.376249924E-2,-1.086249948E-2,1.374999993E-2
2.601642541E1,-5.376249924E-2,-1.086249948E-2,1.374999993E-2
2.602642541E1,-1.952499896E-2,-3.396249935E-2,1.608750038E-2
2.603642541E1,6.476250291E-2,4.908749834E-2,6.324999966E-3
2.604642541E1,6.476250291E-2,4.908749834E-2,6.324999966E-3
2.605642541E1,6.476250291E-2,4.908749834E-2,6.324999966E-3
2.606642541E1,6.476250291E-2,4.908749834E-2,6.324999966E-3
2.607642541E1,7.342500240E-2,6.489999592E-2,1.979999989E-2
2.608642541E1,7.342500240E-2,6.489999592E-2,1.979999989E-2
2.609642541E1,7.342500240E-2,6.489999592E-2,1.979999989E-2
