"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
5.353112758E0,4.784999788E-2,-4.537499975E-3,-6.874999963E-3
5.355620451E0,2.612499986E-3,8.937500417E-3,5.362499971E-3
5.358127453E0,-2.791249938E-2,3.987499978E-3,9.074999951E-3
5.360633376E0,-2.791249938E-2,1.017499994E-2,9.074999951E-3
5.363140143E0,-8.387500420E-3,1.251249947E-2,5.499999970E-4
5.365647835E0,2.584999986E-2,4.124999978E-4,-4.399999976E-3
5.368154837E0,6.008749828E-2,-1.306249946E-2,-8.112499490E-3
5.370660760E0,5.156249925E-2,-1.429999992E-2,-6.874999963E-3
5.373167528E0,-7.149999961E-3,-2.062499989E-3,5.499999970E-4
5.375675201E0,-7.191249728E-2,2.749999985E-3,1.787499990E-3
5.378182203E0,-9.267500043E-2,-3.299999982E-3,4.124999978E-3
5.380688141E0,-6.448750198E-2,2.749999985E-3,-3.162499983E-3
5.383194908E0,-8.387500420E-3,3.987499978E-3,-3.162499983E-3
5.385702621E0,5.637500063E-2,-2.062499989E-3,-3.162499983E-3
5.388209623E0,9.308750182E-2,-1.058750041E-2,1.787499990E-3
5.390715512E0,6.613750011E-2,-1.182499994E-2,7.837500423E-3
5.393222279E0,1.512499992E-3,2.749999985E-3,1.154999994E-2
5.395729971E0,-4.248749837E-2,-2.062499989E-3,1.636249945E-2
5.398236973E0,-4.867500067E-2,5.224999972E-3,9.074999951E-3
5.400742896E0,-2.172499895E-2,1.622499898E-2,-4.399999976E-3
5.403249664E0,1.608750038E-2,1.017499994E-2,-1.416249946E-2
5.405757356E0,4.784999788E-2,4.124999978E-4,-2.268750034E-2
5.408264358E0,4.303750023E-2,-9.349999949E-3,-1.787500083E-2
5.410770281E0,1.512499992E-3,-8.249999955E-4,-6.874999963E-3
5.413277067E0,-4.372499883E-2,-2.062499989E-3,7.837500423E-3
5.415784760E0,-6.201250106E-2,-3.299999982E-3,1.636249945E-2
5.418291531E0,-4.867500067E-2,-8.249999955E-4,1.388750039E-2
5.420798037E0,-8.387500420E-3,-8.249999955E-4,9.074999951E-3
5.423304652E0,4.661250114E-2,-8.249999955E-3,5.499999970E-4
5.425812144E0,8.084999770E-2,-1.553750038E-2,-1.924999990E-3
5.428318915E0,5.884999782E-2,-5.774999969E-3,5.499999970E-4
5.430825055E0,-5.912499968E-3,5.224999972E-3,5.362499971E-3
5.433331822E0,-5.843750015E-2,2.749999985E-3,6.599999964E-3
5.435839515E0,-6.696250290E-2,2.749999985E-3,5.499999970E-4
5.438346305E0,-3.272499889E-2,1.746249944E-2,-9.212499484E-3
5.440852459E0,2.584999986E-2,1.374999993E-2,-1.539999992E-2
5.443359226E0,7.961250097E-2,6.462499965E-3,-1.539999992E-2
5.445866918E0,7.713750005E-2,-7.012499962E-3,-7.974999957E-3
5.448373690E0,1.856249943E-2,-9.349999949E-3,4.124999978E-3
5.450879844E0,-5.115000159E-2,-8.249999955E-3,1.388750039E-2
5.453386611E0,-7.919999957E-2,-1.306249946E-2,1.883750036E-2
5.455894303E0,-6.338749826E-2,-2.062499989E-3,1.512499992E-2
5.458401305E0,-2.172499895E-2,2.749999985E-3,4.124999978E-3
5.460907194E0,2.956249937E-2,-7.012499962E-3,-3.162499983E-3
5.463414192E0,6.008749828E-2,-1.553750038E-2,-7.974999957E-3
5.465921654E0,4.784999788E-2,-1.058750041E-2,-7.974999957E-3
5.468428656E0,5.087499972E-3,6.462499965E-3,-1.924999990E-3
5.470934579E0,-2.667500079E-2,1.498750038E-2,1.787499990E-3
5.473441596E0,-3.038750030E-2,1.498750038E-2,1.787499990E-3
5.475949057E0,-1.086249948E-2,1.993750036E-2,-5.637499969E-3
5.478456079E0,2.708750032E-2,6.462499965E-3,-9.212499484E-3
5.480962002E0,6.366249919E-2,-5.774999969E-3,-7.974999957E-3
5.483469000E0,6.366249919E-2,-1.058750041E-2,-4.399999976E-3
5.485976428E0,1.003750041E-2,-1.058750041E-2,5.362499971E-3
5.488483430E0,-5.843750015E-2,-8.249999955E-3,1.154999994E-2
5.490989353E0,-9.391249716E-2,-1.306249946E-2,1.512499992E-2
5.493496351E0,-8.291249722E-2,-8.249999955E-4,7.837500423E-3
5.496003813E0,-2.667500079E-2,3.987499978E-3,-1.924999990E-3
5.498510815E0,4.908749834E-2,5.224999972E-3,-9.212499484E-3
5.501016738E0,9.432499856E-2,-8.249999955E-4,-1.292499993E-2
5.503523736E0,7.713750005E-2,-4.537499975E-3,-6.874999963E-3
5.506031197E0,1.484999992E-2,3.987499978E-3,1.787499990E-3
5.508538199E0,-3.519999981E-2,4.124999978E-4,1.031249948E-2
5.511044112E0,-4.619999975E-2,7.699999958E-3,1.031249948E-2
5.513551110E0,-2.667500079E-2,1.622499898E-2,5.499999970E-4
5.516058544E0,1.113750041E-2,6.462499965E-3,-3.162499983E-3
5.518565546E0,4.413750023E-2,-1.058750041E-2,-1.292499993E-2
5.521071469E0,4.784999788E-2,-2.034999989E-2,-1.044999994E-2
5.523578481E0,6.324999966E-3,-9.349999949E-3,-3.162499983E-3
5.526085943E0,-4.138749838E-2,5.224999972E-3,2.887499984E-3
5.528592945E0,-6.696250290E-2,2.749999985E-3,9.074999951E-3
5.531098868E0,-5.596249923E-2,8.937500417E-3,5.362499971E-3
5.533605866E0,-1.814999990E-2,5.224999972E-3,-6.874999963E-4
5.536113327E0,3.189999983E-2,-5.774999969E-3,-4.399999976E-3
5.538620329E0,7.356250286E-2,-1.306249946E-2,-3.162499983E-3
5.541126252E0,6.489999592E-2,-1.058750041E-2,5.499999970E-4
5.543633250E0,1.237499993E-2,6.462499965E-3,5.362499971E-3
5.546140712E0,-4.262499884E-2,1.649999991E-3,1.154999994E-2
5.548647714E0,-6.215000153E-2,4.124999978E-4,7.837500423E-3
5.551153637E0,-3.643750027E-2,1.264999993E-2,-1.924999990E-3
5.553660389E0,1.979999989E-2,1.141249947E-2,-1.292499993E-2
5.556168081E0,7.108750194E-2,2.749999985E-3,-1.787500083E-2
5.558675083E0,7.356250286E-2,-3.299999982E-3,-1.539999992E-2
5.561181007E0,1.979999989E-2,-4.537499975E-3,-5.637499969E-3
5.563687774E0,-4.619999975E-2,-4.537499975E-3,6.599999964E-3
5.566195466E0,-8.291249722E-2,-1.058750041E-2,1.278750040E-2
5.568702468E0,-7.191249728E-2,-4.537499975E-3,1.154999994E-2
5.571208391E0,-2.543750033E-2,2.749999985E-3,4.124999978E-3
5.573715158E0,3.079999983E-2,-5.774999969E-3,-1.924999990E-3
5.576222851E0,6.737499684E-2,-1.553750038E-2,-4.399999976E-3
5.578729853E0,5.637500063E-2,-1.553750038E-2,-6.874999963E-4
5.581235776E0,1.608750038E-2,3.987499978E-3,5.362499971E-3
5.583742543E0,-2.172499895E-2,5.224999972E-3,9.074999951E-3
5.586250235E0,-3.519999981E-2,1.017499994E-2,7.837500423E-3
5.588757237E0,-2.296249941E-2,1.993750036E-2,-5.637499969E-3
5.591263141E0,1.237499993E-2,1.141249947E-2,-1.292499993E-2
5.593769909E0,5.389999971E-2,-8.249999955E-4,-1.539999992E-2
5.596277606E0,5.884999782E-2,-1.182499994E-2,-1.416249946E-2
5.598784608E0,1.361249946E-2,-4.537499975E-3,-1.924999990E-3
5.601290531E0,-5.348749831E-2,-5.774999969E-3,9.074999951E-3
5.603797308E0,-8.648750186E-2,-1.058750041E-2,1.512499992E-2
5.606305231E0,-7.548750192E-2,-5.774999969E-3,9.074999951E-3
5.608811988E0,-2.543750033E-2,3.987499978E-3,1.787499990E-3
5.611317911E0,4.537500069E-2,-8.249999955E-4,-3.162499983E-3
5.613824678E0,9.061250091E-2,-8.249999955E-3,-4.399999976E-3
5.616332370E0,7.466249913E-2,-8.249999955E-3,5.499999970E-4
5.618839372E0,1.237499993E-2,1.649999991E-3,2.887499984E-3
5.621345295E0,-3.891250119E-2,2.749999985E-3,9.074999951E-3
5.623852063E0,-5.238749832E-2,7.699999958E-3,5.362499971E-3
5.626359986E0,-2.914999984E-2,2.241249941E-2,-5.637499969E-3
5.628866757E0,1.237499993E-2,1.264999993E-2,-1.292499993E-2
5.631372680E0,5.032499880E-2,4.124999978E-4,-1.787500083E-2
5.633879692E0,5.156249925E-2,-1.306249946E-2,-1.168750040E-2
5.636387384E0,1.361249946E-2,-1.182499994E-2,-6.874999963E-4
5.638894156E0,-3.162499890E-2,-5.774999969E-3,1.031249948E-2
5.641400065E0,-5.967500061E-2,-7.012499962E-3,2.007500082E-2
5.643907063E0,-5.719999969E-2,2.749999985E-3,1.388750039E-2
5.646414765E0,-2.296249941E-2,2.749999985E-3,6.599999964E-3
5.648921536E0,3.079999983E-2,-7.012499962E-3,-4.399999976E-3
5.651427439E0,7.108750194E-2,-1.306249946E-2,-6.874999963E-3
5.653934437E0,6.132499874E-2,-5.774999969E-3,-5.637499969E-3
5.656441899E0,1.003750041E-2,8.937500417E-3,-3.162499983E-3
5.658948901E0,-4.015000165E-2,7.699999958E-3,4.124999978E-3
5.661454824E0,-5.967500061E-2,6.462499965E-3,5.499999970E-4
5.663961822E0,-3.519999981E-2,1.622499898E-2,-4.399999976E-3
5.666469514E0,1.979999989E-2,7.699999958E-3,-7.974999957E-3
5.668976286E0,7.356250286E-2,-3.299999982E-3,-9.212499484E-3
5.671482209E0,7.590000331E-2,-1.306249946E-2,-3.162499983E-3
5.673989207E0,2.089999989E-2,-1.182499994E-2,5.362499971E-3
5.676496919E0,-4.867500067E-2,-8.249999955E-3,1.512499992E-2
5.679003690E0,-8.415000141E-2,-1.058750041E-2,1.636249945E-2
5.681509603E0,-7.191249728E-2,2.749999985E-3,6.599999964E-3
5.684016601E0,-2.667500079E-2,6.462499965E-3,-3.162499983E-3
5.686524294E0,2.832499892E-2,-8.249999955E-4,-1.168750040E-2
5.689031060E0,6.256250292E-2,-1.306249946E-2,-1.168750040E-2
5.691536983E0,5.156249925E-2,-8.249999955E-3,-5.637499969E-3
5.694043967E0,1.608750038E-2,7.699999958E-3,4.124999978E-3
5.696551659E0,-1.691249944E-2,1.141249947E-2,9.074999951E-3
5.699058430E0,-2.791249938E-2,1.141249947E-2,7.837500423E-3
5.701564354E0,-1.567500085E-2,1.374999993E-2,5.499999970E-4
5.704071352E0,1.856249943E-2,2.749999985E-3,-6.874999963E-3
5.706579044E0,5.156249925E-2,-7.012499962E-3,-9.212499484E-3
5.709085815E0,5.156249925E-2,-9.349999949E-3,-7.974999957E-3
5.711591738E0,2.612499986E-3,-5.774999969E-3,-1.924999990E-3
5.714098736E0,-5.719999969E-2,-4.537499975E-3,2.887499984E-3
5.716606198E0,-9.391249716E-2,-1.182499994E-2,9.074999951E-3
5.719113200E0,-7.919999957E-2,-8.249999955E-4,5.362499971E-3
5.721619123E0,-2.062499896E-2,8.937500417E-3,-1.924999990E-3
5.724126121E0,5.761250108E-2,6.462499965E-3,-5.637499969E-3
5.726633818E0,1.003749967E-1,-2.062499989E-3,-7.974999957E-3
5.729140589E0,7.590000331E-2,-8.249999955E-3,-6.874999963E-4
5.731646512E0,1.361249946E-2,-2.062499989E-3,6.599999964E-3
5.734153489E0,-3.891250119E-2,-9.349999949E-3,1.388750039E-2
5.736661182E0,-5.115000159E-2,6.462499965E-3,1.154999994E-2
5.739167953E0,-3.038750030E-2,1.869999990E-2,-6.874999963E-4
5.741673876E0,1.003750041E-2,1.017499994E-2,-7.974999957E-3
5.744180874E0,4.179999977E-2,-5.774999969E-3,-1.897500083E-2
5.746688566E0,3.932499886E-2,-1.677500084E-2,-1.416249946E-2
5.749195338E0,1.374999993E-4,-8.249999955E-3,-5.637499969E-3
5.751701261E0,-4.015000165E-2,4.124999978E-4,2.887499984E-3
5.754208259E0,-5.472499877E-2,3.987499978E-3,1.154999994E-2
5.756715951E0,-4.619999975E-2,1.017499994E-2,7.837500423E-3
5.759222722E0,-8.387500420E-3,3.987499978E-3,2.887499984E-3
5.761728645E0,4.056249931E-2,-1.182499994E-2,-6.874999963E-4
5.764235643E0,6.984999776E-2,-2.034999989E-2,-6.874999963E-4
5.766743105E0,5.032499880E-2,-1.429999992E-2,5.362499971E-3
5.769250107E0,-9.624999948E-4,2.749999985E-3,6.599999964E-3
5.771756256E0,-4.619999975E-2,2.749999985E-3,1.031249948E-2
5.774263023E0,-5.967500061E-2,8.937500417E-3,5.499999970E-4
5.776770701E0,-2.667500079E-2,1.746249944E-2,-1.044999994E-2
5.779277473E0,3.079999983E-2,1.264999993E-2,-1.787500083E-2
5.781783626E0,7.713750005E-2,7.699999958E-3,-2.144999988E-2
5.784290394E0,6.861250103E-2,-4.537499975E-3,-1.044999994E-2
5.786797855E0,7.562499959E-3,-7.012499962E-3,1.787499990E-3
5.789304857E0,-5.472499877E-2,-1.306249946E-2,1.636249945E-2
5.791811011E0,-8.415000141E-2,-1.182499994E-2,2.131249942E-2
5.794317778E0,-6.572499871E-2,-3.299999982E-3,1.388750039E-2
5.796825471E0,-1.443750039E-2,1.649999991E-3,5.362499971E-3
5.799332242E0,4.179999977E-2,-8.249999955E-3,-5.637499969E-3
5.801838396E0,6.613750011E-2,-1.677500084E-2,-7.974999957E-3
5.804345163E0,4.784999788E-2,-7.012499962E-3,-4.399999976E-3
5.806852855E0,1.113750041E-2,8.937500417E-3,5.499999970E-4
5.809359626E0,-1.814999990E-2,1.498750038E-2,4.124999978E-3
5.811865789E0,-2.791249938E-2,2.117500082E-2,-1.924999990E-3
5.814372557E0,-1.319999993E-2,1.869999990E-2,-6.874999963E-3
5.816880202E0,2.089999989E-2,-2.062499989E-3,-9.212499484E-3
5.819387050E0,5.637500063E-2,-1.306249946E-2,-6.874999963E-3
5.821892915E0,4.413750023E-2,-1.677500084E-2,-6.874999963E-4
5.824399913E0,-9.624999948E-3,-7.012499962E-3,6.599999964E-3
5.826907366E0,-6.572499871E-2,-8.249999955E-3,1.278750040E-2
5.829414368E0,-8.896250278E-2,-1.058750041E-2,1.154999994E-2
5.831920291E0,-6.572499871E-2,2.749999985E-3,5.362499971E-3
5.834427289E0,-3.437499981E-3,6.462499965E-3,-3.162499983E-3
5.836934981E0,6.613750011E-2,1.649999991E-3,-9.212499484E-3
5.839441752E0,9.432499856E-2,-7.012499962E-3,-9.212499484E-3
5.841947906E0,6.132499874E-2,-8.249999955E-4,-3.162499983E-3
5.844454673E0,1.374999993E-3,5.224999972E-3,6.599999964E-3
5.846962366E0,-3.891250119E-2,2.749999985E-3,1.154999994E-2
5.849469137E0,-4.372499883E-2,1.017499994E-2,5.362499971E-3
5.851975300E0,-1.691249944E-2,1.498750038E-2,-4.399999976E-3
5.854482067E0,2.337500080E-2,1.649999991E-3,-1.044999994E-2
5.856989759E0,4.056249931E-2,-9.349999949E-3,-1.292499993E-2
5.859496554E0,2.461249940E-2,-1.801249944E-2,-6.874999963E-3
5.862002708E0,-1.196249947E-2,-9.349999949E-3,2.887499984E-3
5.864509457E0,-4.867500067E-2,-2.062499989E-3,1.031249948E-2
5.867017149E0,-6.091250107E-2,3.987499978E-3,1.154999994E-2
5.869523929E0,-4.262499884E-2,1.017499994E-2,4.124999978E-3
5.872030083E0,7.562499959E-3,2.749999985E-3,-4.399999976E-3
5.874536841E0,6.008749828E-2,-5.774999969E-3,-9.212499484E-3
5.877044534E0,7.590000331E-2,-1.182499994E-2,-5.637499969E-3
5.879551305E0,4.179999977E-2,-2.062499989E-3,2.887499984E-3
5.882057459E0,-1.086249948E-2,1.649999991E-3,6.599999964E-3
5.884564226E0,-5.238749832E-2,-4.537499975E-3,1.031249948E-2
5.887071918E0,-5.472499877E-2,1.017499994E-2,1.787499990E-3
5.889578690E0,-1.938750036E-2,1.374999993E-2,-6.874999963E-3
5.892084843E0,4.056249931E-2,5.224999972E-3,-1.168750040E-2
5.894591611E0,7.356250286E-2,-4.537499975E-3,-1.416249946E-2
5.897099303E0,4.661250114E-2,-9.349999949E-3,-4.399999976E-3
5.899606074E0,-1.691249944E-2,-7.012499962E-3,2.887499984E-3
5.902112228E0,-6.572499871E-2,-8.249999955E-3,1.388750039E-2
5.904619004E0,-7.438749820E-2,-2.062499989E-3,1.154999994E-2
5.907126697E0,-4.496249929E-2,8.937500417E-3,4.124999978E-3
5.909633468E0,7.562499959E-3,4.124999978E-4,-1.924999990E-3
5.912139622E0,5.279999971E-2,-1.182499994E-2,-9.212499484E-3
5.914646389E0,6.256250292E-2,-1.924999990E-2,-3.162499983E-3
5.917154081E0,3.313750029E-2,-5.774999969E-3,1.787499990E-3
5.919660929E0,1.374999993E-3,8.937500417E-3,7.837500423E-3
5.922167006E0,-2.062499896E-2,1.141249947E-2,7.837500423E-3
5.924673851E0,-2.419999987E-2,2.241249941E-2,-1.924999990E-3
5.927181466E0,-4.674999975E-3,1.374999993E-2,-1.044999994E-2
5.929688237E0,3.203750029E-2,-8.249999955E-4,-1.416249946E-2
5.932194391E0,4.784999788E-2,-9.349999949E-3,-1.168750040E-2
5.934701158E0,2.213750035E-2,-8.249999955E-3,-3.162499983E-3
5.937208851E0,-2.667500079E-2,-5.774999969E-3,2.887499984E-3
5.939715699E0,-7.548750192E-2,-1.058750041E-2,1.512499992E-2
5.942221776E0,-8.291249722E-2,-8.249999955E-3,1.278750040E-2
5.944728543E0,-4.248749837E-2,4.124999978E-4,5.362499971E-3
5.947236254E0,2.956249937E-2,3.987499978E-3,-1.924999990E-3
5.949743025E0,8.566249907E-2,-3.299999982E-3,-5.637499969E-3
5.952249179E0,8.689999580E-2,-5.774999969E-3,-3.162499983E-3
5.954755946E0,3.561250120E-2,-2.062499989E-3,1.787499990E-3
5.957263654E0,-1.938750036E-2,4.124999978E-4,6.599999964E-3
5.959770425E0,-5.115000159E-2,3.987499978E-3,6.599999964E-3
5.962276579E0,-4.619999975E-2,1.993750036E-2,-1.924999990E-3
5.964783350E0,-9.624999948E-3,1.374999993E-2,-9.212499484E-3
5.967291042E0,3.079999983E-2,-5.774999969E-3,-1.416249946E-2
5.969797824E0,4.179999977E-2,-1.677500084E-2,-1.044999994E-2
5.972303978E0,1.484999992E-2,-1.553750038E-2,5.499999970E-4
5.974810745E0,-2.172499895E-2,-3.299999982E-3,9.074999951E-3
5.977318437E0,-4.372499883E-2,-8.249999955E-4,1.278750040E-2
5.979825285E0,-4.619999975E-2,1.017499994E-2,1.154999994E-2
5.982331362E0,-2.419999987E-2,5.224999972E-3,2.887499984E-3
5.984838206E0,1.732499897E-2,-5.774999969E-3,-3.162499983E-3
5.987345822E0,5.637500063E-2,-1.553750038E-2,-5.637499969E-3
5.989852670E0,5.513750017E-2,-1.058750041E-2,-3.162499983E-3
5.992358747E0,1.732499897E-2,7.699999958E-3,1.787499990E-3
5.994865591E0,-2.791249938E-2,5.224999972E-3,4.124999978E-3
5.997373187E0,-5.115000159E-2,5.224999972E-3,4.124999978E-3
5.999880036E0,-3.643750027E-2,1.141249947E-2,-6.874999963E-3
6.002386112E0,1.237499993E-2,8.937500417E-3,-1.292499993E-2
6.004892957E0,6.132499874E-2,2.749999985E-3,-1.416249946E-2
6.007400572E0,6.737499684E-2,-4.537499975E-3,-1.044999994E-2
6.009907420E0,1.979999989E-2,-1.058750041E-2,4.124999978E-3
6.012413497E0,-4.248749837E-2,-1.306249946E-2,1.388750039E-2
6.014920244E0,-8.043749630E-2,-1.429999992E-2,1.883750036E-2
6.017427937E0,-7.424999774E-2,4.124999978E-4,1.031249948E-2
6.019934785E0,-2.791249938E-2,7.699999958E-3,-1.924999990E-3
6.022440862E0,3.079999983E-2,1.649999991E-3,-1.044999994E-2
6.024947629E0,6.256250292E-2,-9.349999949E-3,-1.416249946E-2
6.027455321E0,5.156249925E-2,-5.774999969E-3,-3.162499983E-3
6.029962169E0,2.213750035E-2,3.987499978E-3,4.124999978E-3
6.032468246E0,-4.674999975E-3,5.224999972E-3,9.074999951E-3
6.034975014E0,-1.938750036E-2,1.622499898E-2,4.124999978E-3
6.037482706E0,-1.443750039E-2,1.869999990E-2,-4.399999976E-3
6.039989578E0,1.113750041E-2,4.124999978E-4,-5.637499969E-3
6.042495655E0,3.561250120E-2,-1.182499994E-2,-7.974999957E-3
6.045002413E0,2.832499892E-2,-1.677500084E-2,-3.162499983E-3
6.047510106E0,-9.624999948E-3,-5.774999969E-3,5.499999970E-4
6.050016954E0,-5.472499877E-2,-5.774999969E-3,5.362499971E-3
6.052523050E0,-7.548750192E-2,-4.537499975E-3,6.599999964E-3
6.055029817E0,-5.967500061E-2,6.462499965E-3,-6.874999963E-4
6.057537509E0,-4.674999975E-3,8.937500417E-3,-3.162499983E-3
6.060044357E0,6.008749828E-2,3.987499978E-3,-6.874999963E-3
6.062550434E0,8.813749999E-2,-5.774999969E-3,-3.162499983E-3
6.065057207E0,6.132499874E-2,-8.249999955E-3,2.887499984E-3
6.067564899E0,7.562499959E-3,-8.249999955E-4,9.074999951E-3
6.070071747E0,-3.767500073E-2,-4.537499975E-3,1.512499992E-2
6.072577824E0,-4.619999975E-2,1.141249947E-2,6.599999964E-3
6.075084591E0,-2.172499895E-2,1.746249944E-2,-3.162499983E-3
6.077592283E0,1.113750041E-2,6.462499965E-3,-1.539999992E-2
6.080099132E0,3.313750029E-2,-5.774999969E-3,-1.897500083E-2
6.082605209E0,2.337500080E-2,-1.553750038E-2,-1.044999994E-2
6.085112053E0,-9.624999948E-3,-5.774999969E-3,5.499999970E-4
6.087619668E0,-3.519999981E-2,-3.299999982E-3,1.031249948E-2
6.090126535E0,-4.867500067E-2,3.987499978E-3,1.031249948E-2
6.092632612E0,-3.396249935E-2,1.017499994E-2,7.837500423E-3
6.095139475E0,7.562499959E-3,4.124999978E-4,2.887499984E-3
6.097647091E0,5.032499880E-2,-1.306249946E-2,-1.924999990E-3
6.100153924E0,6.256250292E-2,-1.677500084E-2,5.499999970E-4
6.102660001E0,3.437500075E-2,-3.299999982E-3,4.124999978E-3
6.105166788E0,-7.149999961E-3,5.224999972E-3,6.599999964E-3
6.107674480E0,-4.248749837E-2,3.987499978E-3,4.124999978E-3
6.110181329E0,-4.991250113E-2,1.498750038E-2,-4.399999976E-3
6.112687405E0,-1.814999990E-2,1.622499898E-2,-1.168750040E-2
6.115194173E0,3.684999794E-2,5.224999972E-3,-1.539999992E-2
6.117701942E0,6.861250103E-2,-5.774999969E-3,-1.168750040E-2
6.120208713E0,4.413750023E-2,-1.058750041E-2,-1.924999990E-3
6.122714790E0,-1.319999993E-2,-5.774999969E-3,9.074999951E-3
6.125221557E0,-5.967500061E-2,-1.306249946E-2,1.636249945E-2
6.127729327E0,-6.819999963E-2,-7.012499962E-3,1.512499992E-2
6.130236098E0,-4.248749837E-2,2.749999985E-3,7.837500423E-3
6.132742175E0,3.849999979E-3,-8.249999955E-4,-1.924999990E-3
6.135248942E0,4.661250114E-2,-8.249999955E-3,-7.974999957E-3
6.137756711E0,4.908749834E-2,-1.429999992E-2,-6.874999963E-3
6.140263482E0,2.708750032E-2,2.749999985E-3,-3.162499983E-3
6.142769563E0,1.374999993E-4,1.141249947E-2,2.887499984E-3
6.145276331E0,-1.691249944E-2,1.622499898E-2,4.124999978E-3
6.147784096E0,-1.443750039E-2,2.241249941E-2,-3.162499983E-3
6.150290867E0,3.849999979E-3,1.017499994E-2,-9.212499484E-3
6.152796944E0,3.203750029E-2,-5.774999969E-3,-9.212499484E-3
6.155303788E0,4.289999977E-2,-1.429999992E-2,-5.637499969E-3
6.157811481E0,1.484999992E-2,-1.306249946E-2,2.887499984E-3
6.160318252E0,-3.272499889E-2,-8.249999955E-3,1.031249948E-2
6.162824329E0,-7.067500055E-2,-1.306249946E-2,1.278750040E-2
6.165331173E0,-7.548750192E-2,-8.249999955E-3,1.154999994E-2
6.167838865E0,-3.891250119E-2,3.987499978E-3,5.499999970E-4
6.170345636E0,2.956249937E-2,5.224999972E-3,-9.212499484E-3
6.172851713E0,7.961250097E-2,3.987499978E-3,-1.292499993E-2
6.175358557E0,7.590000331E-2,4.124999978E-4,-7.974999957E-3
6.177866254E0,3.079999983E-2,1.649999991E-3,5.499999970E-4
6.180373025E0,-1.567500085E-2,-4.537499975E-3,1.031249948E-2
6.182879102E0,-4.015000165E-2,1.649999991E-3,9.074999951E-3
6.185385961E0,-3.272499889E-2,1.622499898E-2,5.499999970E-4
6.187893653E0,-9.624999948E-4,6.462499965E-3,-4.399999976E-3
6.190400425E0,3.079999983E-2,-8.249999955E-3,-1.044999994E-2
6.192906502E0,3.079999983E-2,-2.034999989E-2,-6.874999963E-3
6.195413346E0,1.374999993E-3,-1.182499994E-2,2.887499984E-3
6.197921038E0,-3.038750030E-2,-4.537499975E-3,6.599999964E-3
6.200427809E0,-4.619999975E-2,1.649999991E-3,1.031249948E-2
6.202933886E0,-3.891250119E-2,1.251249947E-2,1.787499990E-3
6.205440730E0,-9.624999948E-3,1.141249947E-2,-4.399999976E-3
6.207948408E0,3.079999983E-2,-3.299999982E-3,-6.874999963E-3
6.210455179E0,5.884999782E-2,-1.429999992E-2,-3.162499983E-3
6.212961256E0,4.661250114E-2,-1.058750041E-2,4.124999978E-3
6.215468100E0,8.799999952E-3,1.649999991E-3,6.599999964E-3
6.217975792E0,-2.914999984E-2,-8.249999955E-4,1.031249948E-2
6.220482574E0,-4.619999975E-2,3.987499978E-3,4.124999978E-3
6.222988651E0,-2.667500079E-2,1.374999993E-2,-3.162499983E-3
6.225495490E0,1.732499897E-2,8.937500417E-3,-1.044999994E-2
6.228003182E0,6.008749828E-2,3.987499978E-3,-1.663750038E-2
6.230509953E0,5.761250108E-2,-4.537499975E-3,-1.044999994E-2
6.233016040E0,7.562499959E-3,-5.774999969E-3,-3.162499983E-3
6.235522884E0,-4.248749837E-2,-1.182499994E-2,7.837500423E-3
6.238030577E0,-7.067500055E-2,-1.058750041E-2,1.512499992E-2
6.240537348E0,-5.843750015E-2,4.124999978E-4,1.154999994E-2
6.243043425E0,-1.443750039E-2,5.224999972E-3,2.887499984E-3
6.245550269E0,3.808749840E-2,-2.062499989E-3,-5.637499969E-3
6.248057961E0,6.008749828E-2,-1.553750038E-2,-5.637499969E-3
6.250564733E0,4.179999977E-2,-1.058750041E-2,-6.874999963E-4
6.253070809E0,1.003750041E-2,2.749999985E-3,5.362499971E-3
6.255577654E0,-1.567500085E-2,1.017499994E-2,9.074999951E-3
6.258085326E0,-2.172499895E-2,2.241249941E-2,2.887499984E-3
6.260592328E0,-1.196249947E-2,2.117500082E-2,-4.399999976E-3
6.263098174E0,1.732499897E-2,4.124999978E-4,-1.044999994E-2
6.265605018E0,3.932499886E-2,-1.553750038E-2,-1.044999994E-2
6.268112711E0,2.956249937E-2,-1.553750038E-2,-6.874999963E-3
6.270619713E0,-1.443750039E-2,-3.299999982E-3,2.887499984E-3
6.273125559E0,-5.596249923E-2,-8.249999955E-4,1.031249948E-2
6.275632403E0,-7.315000147E-2,-5.774999969E-3,1.031249948E-2
6.278140076E0,-5.238749832E-2,1.649999991E-3,6.599999964E-3
6.280647078E0,2.612499986E-3,-8.249999955E-4,1.787499990E-3
6.283152910E0,6.489999592E-2,-3.299999982E-3,-5.637499969E-3
6.285659755E0,8.689999580E-2,-5.774999969E-3,-4.399999976E-3
6.288167447E0,5.389999971E-2,4.124999978E-4,-1.924999990E-3
6.290674218E0,-3.437499981E-3,5.224999972E-3,6.599999964E-3
6.293180372E0,-4.496249929E-2,-8.249999955E-4,9.074999951E-3
6.295687139E0,-4.867500067E-2,8.937500417E-3,2.887499984E-3
6.298194831E0,-2.062499896E-2,1.141249947E-2,-7.974999957E-3
6.300701833E0,1.856249943E-2,3.987499978E-3,-1.539999992E-2
6.303207757E0,4.289999977E-2,-4.537499975E-3,-1.663750038E-2
6.305714524E0,3.079999983E-2,-1.058750041E-2,-7.974999957E-3
6.308222216E0,-5.912499968E-3,-5.774999969E-3,4.124999978E-3
